RMS,Variance,Skewness,Kurtosis,CrestFactor,ShapeFactor,ImpulseFactor,MarginFactor,Peak1,Peak2,Peak3,PeakLocs1,PeakLocs2,PeakLocs3,FalutID
1883.2197,3547696.2,-0.18876826763153076,5.962515,3.7895942,1.5486375,5.8687077,21.906012,516816.03,500250.75,454725.22,1945.3125,375.0,398.4375,2
1809.1586,3273616.5,-0.18026606738567352,6.037641,4.097288,1.5380646,6.3018937,22.868395,515438.97,377615.6,363033.22,421.875,1523.4375,1945.3125,2
1634.3623,2672354.5,0.28492429852485657,5.8504243,5.3663635,1.517395,8.142894,20.323309,617610.9,497036.94,351434.88,375.0,398.4375,1148.4375,2
1635.6094,2676524.0,0.28966024518013,5.84454,5.362272,1.5165701,8.132261,20.30875,637329.06,545220.3,321271.28,375.0,398.4375,1148.4375,2
1628.4014,2652536.8,0.26340386271476746,5.905358,5.3860073,1.5194725,8.18389,20.379507,602170.94,480552.84,333909.9,375.0,398.4375,351.5625,2
1642.8702,2698964.0,0.6994296312332153,8.216244,6.858041,1.5701746,10.768321,24.925478,379388.97,355758.78,353118.34,1265.625,2320.3125,2343.75,2
1707.2386,2915942.0,0.21553105115890503,7.31337,6.5994706,1.5609688,10.301567,26.162796,477290.56,392925.6,385535.28,398.4375,1968.75,375.0,2
1704.3467,2906211.0,0.20502175390720367,7.349438,6.6106687,1.5617144,10.3239765,26.162373,511022.5,418073.47,397494.22,398.4375,375.0,1968.75,2
1706.6083,2913741.0,0.2187560796737671,7.3195195,6.601908,1.5575843,10.283028,25.98387,462239.34,391563.62,382356.1,398.4375,375.0,1968.75,2
1731.2784,2997768.8,-0.16555917263031006,5.3378386,3.7995772,1.5175084,5.76589,18.837439,401983.0,374316.72,346737.75,351.5625,375.0,2835.9375,2
1718.8358,2955810.2,0.011608109809458256,4.9860373,3.727774,1.5133778,5.64153,16.522266,518795.5,503496.03,398862.4,398.4375,375.0,609.375,2
1732.4407,3002816.8,0.02107047662138939,4.8704467,3.6984997,1.5040836,5.562853,16.20441,588566.3,525913.1,421817.94,398.4375,375.0,609.375,2
1740.2275,3029609.8,0.006627419963479042,4.8073707,3.68195,1.5004534,5.524595,16.12042,571073.9,470617.4,395147.28,398.4375,375.0,609.375,2
1809.6155,3276232.0,0.13111479580402374,5.1298027,4.420708,1.5194083,6.716861,18.582182,528534.6,401346.22,358598.03,421.875,398.4375,351.5625,2
1799.344,3239175.8,0.08622097223997116,5.173192,4.445944,1.5231739,6.7719455,18.762518,656120.94,632491.1,471354.84,398.4375,375.0,1617.1875,2
1797.1909,3231472.8,0.07728324830532074,5.1811953,4.45127,1.5207762,6.7693853,18.758898,705330.3,694927.94,466292.94,398.4375,375.0,1617.1875,2
1829.8352,3349644.2,0.11992528289556503,5.024306,4.3718596,1.5128397,6.6139226,18.224464,702398.94,614613.7,460974.56,375.0,398.4375,1617.1875,2
1730.3639,2994766.8,0.1477452665567398,4.996888,4.2547235,1.5034995,6.396975,17.236715,446153.8,429624.28,384190.25,421.875,351.5625,375.0,2
1785.7882,3190552.2,0.4285844564437866,5.354114,4.181478,1.5198737,6.3553185,17.014023,534769.25,526371.5,445866.62,375.0,398.4375,2320.3125,2
1779.9515,3169769.8,0.44767504930496216,5.431812,4.1951895,1.5321952,6.4278493,17.345686,580500.8,564225.25,438688.47,398.4375,375.0,2320.3125,2
1757.1489,3089049.8,0.4437989890575409,5.5130363,4.2496305,1.5308534,6.5055614,17.569221,539225.1,493834.16,416916.66,375.0,398.4375,2320.3125,2
1774.5383,3148652.0,0.40583980083465576,5.208484,4.7797637,1.5114585,7.224415,17.818214,404910.0,366649.4,347513.28,351.5625,2320.3125,1593.75,2
1815.5125,3297668.8,0.15017680823802948,4.9251933,4.67189,1.5012627,7.013734,18.904198,498569.53,493095.78,407546.0,375.0,398.4375,960.9375,2
1806.4069,3264699.5,0.14244131743907928,5.0009527,4.6954393,1.5076514,7.0790863,19.147623,533607.3,533252.8,354141.5,398.4375,375.0,1218.75,2
1787.5436,3196848.8,0.125815287232399,5.165649,4.7449884,1.5237288,7.2300763,19.67542,523855.1,467863.44,355735.22,398.4375,375.0,1851.5625,2
1775.9008,3154545.8,-0.0489821620285511,5.492833,3.923124,1.550834,6.084114,18.382515,477748.06,449335.53,397783.66,351.5625,1921.875,937.5,2
1754.748,3080644.0,-0.027696270495653152,5.877629,4.304923,1.5566688,6.7013397,19.649763,422612.0,422284.3,415875.88,375.0,585.9375,1125.0,2
1762.9087,3109365.2,-0.01384970173239708,5.795189,4.2849956,1.5517292,6.6491523,19.43873,465645.44,415263.97,411441.97,375.0,398.4375,1125.0,2
1786.3142,3192371.5,-0.030737625434994698,5.573954,4.2288504,1.5326755,6.4814553,18.825342,458223.03,408739.47,389430.94,585.9375,3023.4375,398.4375,2
1856.6415,3448454.0,0.1420115977525711,5.311422,4.4096947,1.5196038,6.700989,18.648478,497525.2,447174.06,366547.2,1125.0,1148.4375,585.9375,2
1859.7477,3460326.0,0.11329610645771027,4.975905,4.4023294,1.514395,6.6668653,18.141417,506762.53,432132.2,405595.0,398.4375,375.0,1968.75,2
1867.6973,3489996.5,0.08378387987613678,4.939836,4.383591,1.5086352,6.61324,17.872623,555960.1,504790.03,398933.56,398.4375,375.0,703.125,2
1842.0366,3394680.2,0.10313823819160461,5.1540995,4.4446573,1.5352354,6.8235955,18.737194,497432.16,438052.53,370822.44,398.4375,375.0,1078.125,2
1939.5004,3763329.8,-0.3807016909122467,7.522969,3.8856666,1.5774199,6.129328,24.460524,552677.94,449239.97,388597.53,351.5625,375.0,1921.875,2
1883.3408,3548489.8,-0.4034518301486969,7.931259,4.001534,1.5663522,6.2678113,24.788145,472788.97,428522.9,385542.78,375.0,398.4375,843.75,2
1891.6924,3580247.8,-0.39428743720054626,7.7891393,3.9838676,1.5542957,6.192108,24.406626,528916.0,526325.06,404584.66,398.4375,375.0,2156.25,2
1902.1993,3619941.5,-0.39315351843833923,7.6502705,3.9618623,1.5417984,6.1083927,23.8892,501980.03,463176.25,443393.1,398.4375,375.0,2156.25,2
1868.7633,3493182.8,0.005471069365739822,5.1499085,4.4602957,1.5077903,6.725191,19.008043,424392.44,358507.53,348351.03,351.5625,421.875,585.9375,2
2009.7177,4040937.2,0.2401917278766632,6.602644,5.7720175,1.5534446,8.96651,23.259565,512290.25,454771.44,437474.56,398.4375,1781.25,375.0,2
2000.7036,4004761.0,0.2482868731021881,6.7049923,5.7980227,1.5603663,9.047039,23.552462,585344.9,505522.56,491472.2,398.4375,375.0,2179.6875,2
2000.6953,4004113.2,0.2654092609882355,6.7082515,5.7980466,1.5468229,8.968552,22.97656,501925.38,468077.78,464000.7,398.4375,1781.25,375.0,2
1953.6984,3818494.0,0.3183078467845917,6.952061,5.937521,1.559801,9.261352,23.773384,596734.1,444289.03,441209.78,421.875,2156.25,398.4375,2
1876.2097,3521876.5,0.1797386258840561,6.5569887,4.946099,1.5597714,7.714784,22.944279,669413.0,554562.75,470394.4,398.4375,375.0,2320.3125,2
1864.3943,3477662.0,0.18737544119358063,6.7027473,4.9774446,1.5727409,7.8282304,23.4453,678412.56,601776.44,406441.1,398.4375,375.0,2320.3125,2
1873.2007,3510197.0,0.17730262875556946,6.618508,4.9540443,1.5813628,7.8341413,23.71448,564278.25,514481.44,392002.75,375.0,398.4375,2320.3125,2
1894.0023,3588725.5,0.25952956080436707,6.3956356,4.8996344,1.560235,7.6445813,23.009844,432238.2,423692.5,418453.7,2320.3125,375.0,351.5625,2
1918.7329,3683269.2,-0.4756026268005371,7.6555257,4.5252132,1.5627471,7.071764,25.485302,601971.06,559129.5,455258.78,398.4375,375.0,843.75,2
1942.2815,3774299.2,-0.46948227286338806,7.3438597,4.470349,1.544545,6.9046555,24.781624,653861.94,571743.3,455007.16,398.4375,375.0,1570.3125,2
1942.8611,3776541.0,-0.48598626255989075,7.314421,4.469015,1.5333991,6.852784,24.408289,592183.6,509461.3,504920.16,398.4375,1570.3125,375.0,2
1921.7732,3693011.8,-0.35537251830101013,8.176612,4.946916,1.5664119,7.748908,26.37747,563869.44,536768.4,534126.5,820.3125,421.875,843.75,2
1925.2955,3708357.5,0.4201311469078064,6.934338,5.158934,1.5672454,8.085316,23.164675,489273.75,460934.06,417465.78,375.0,1523.4375,398.4375,2
1900.3905,3613247.2,0.4556444585323334,7.2654076,5.226543,1.5904354,8.312479,23.970224,511334.88,456018.6,423249.06,375.0,398.4375,2343.75,2
1895.9698,3596415.8,0.465523362159729,7.3182893,5.238729,1.5962329,8.362232,24.14587,462699.56,458601.94,411283.4,375.0,2343.75,3468.75,2
2016.5795,4067577.0,0.24624213576316833,6.6588225,4.925406,1.5841647,7.8026547,22.593502,406074.53,390553.94,385543.9,1992.1875,2484.375,1851.5625,2
2054.879,4224584.5,0.09783222526311874,5.9137764,4.0372367,1.5656456,6.320882,19.513855,645957.25,622155.75,506598.75,375.0,398.4375,1851.5625,2
2069.2678,4283961.0,0.1019686758518219,5.76749,4.009163,1.5436895,6.188903,18.821573,702745.1,654554.7,508967.66,375.0,398.4375,1851.5625,2
2060.4485,4247327.0,0.11432342231273651,5.8556814,4.0263233,1.5521244,6.249355,19.068464,678328.8,588738.9,474181.44,375.0,398.4375,1851.5625,2
1951.2524,3808465.5,-0.12160231173038483,5.6338654,4.0969877,1.5395582,6.3075504,17.978897,434896.88,432438.5,420075.6,421.875,351.5625,703.125,2
1991.4235,3967538.8,0.0353478342294693,6.080438,4.8060756,1.5576679,7.4862695,21.058077,540364.1,495529.62,424569.44,375.0,398.4375,1710.9375,2
1986.0017,3946129.8,0.023021258413791656,6.145207,4.819196,1.5701264,7.5667467,21.475945,618848.4,536405.44,471882.66,375.0,398.4375,1265.625,2
2008.784,4036992.5,0.03256979212164879,5.9401517,4.7645397,1.5558339,7.4128327,20.959736,591422.8,540213.3,476163.16,375.0,1265.625,398.4375,2
2090.6843,4372618.0,0.12274275720119476,6.075709,4.577894,1.5796266,7.2313633,20.669962,590242.56,588607.8,545963.0,421.875,1921.875,1265.625,2
2107.487,4443609.5,0.07480283081531525,5.688422,4.368157,1.5605053,6.8165317,18.68492,621658.25,578952.1,563442.8,375.0,2179.6875,398.4375,2
2108.4429,4447694.5,0.08146503567695618,5.676905,4.3661766,1.5562189,6.7947264,18.556242,700295.75,590584.56,585467.7,375.0,2179.6875,398.4375,2
2094.8408,4390229.5,0.08315353840589523,5.786574,4.394527,1.5689113,6.894623,18.959114,659348.3,604613.7,539469.06,375.0,2179.6875,2156.25,2
1954.3142,3821199.2,0.1311570256948471,5.8260446,4.710519,1.5541043,7.3206377,19.983524,522143.84,496254.44,488602.75,2320.3125,421.875,2179.6875,2
1944.85,3784284.5,-0.22118502855300903,6.4123087,4.4560766,1.5748146,7.017494,22.298994,539289.25,463339.6,435050.84,890.625,914.0625,2320.3125,2
1942.693,3775898.0,-0.2313416451215744,6.4334373,4.4610243,1.5738754,7.0210967,22.238354,520426.97,485000.2,473085.78,914.0625,890.625,375.0,2
1942.9294,3776692.0,-0.24724888801574707,6.4247355,4.460481,1.5592474,6.9549937,21.778227,582820.7,426140.53,425700.62,914.0625,375.0,2320.3125,2
2029.3481,4119036.8,-0.18212918937206268,6.2954116,4.644601,1.5672973,7.2794704,21.910946,517128.22,456444.34,419655.72,960.9375,984.375,1148.4375,2
1826.1418,3336386.0,0.005676810629665852,5.8417997,5.1614347,1.528325,7.8883495,20.635809,565618.7,507594.88,428939.25,398.4375,375.0,960.9375,2
1822.7413,3324005.0,0.013521764427423477,5.885374,5.171064,1.538715,7.956794,21.02425,609249.06,551434.3,405978.94,398.4375,375.0,960.9375,2
1819.3715,3311678.2,0.01580915041267872,5.943269,5.1806417,1.5609695,8.086823,21.799282,522826.22,478056.25,381448.47,398.4375,375.0,1289.0625,2
1749.6827,3061712.0,-0.16837936639785767,5.410471,3.9292157,1.5253333,5.9933634,18.138033,397175.0,373888.75,366430.5,1781.25,1335.9375,1523.4375,2
1899.9923,3611650.5,0.11775743961334229,6.0784216,5.101383,1.5521863,7.918297,20.533363,570417.56,546963.4,464560.2,398.4375,1781.25,375.0,2
1925.9783,3711202.2,0.12137846648693085,5.8732905,5.0325537,1.5410051,7.7551913,19.999195,641508.0,529357.75,517018.7,398.4375,375.0,1781.25,2
1921.0812,3692197.8,0.11420652270317078,5.9135575,5.045382,1.540446,7.772139,19.981718,590231.44,482932.34,482517.0,398.4375,1781.25,375.0,2
2018.0253,4074094.8,0.36347901821136475,5.8339,5.026418,1.5417088,7.749273,19.333088,491170.72,467369.94,436424.5,351.5625,421.875,2320.3125,2
1963.7748,3858198.2,0.2693328559398651,5.589863,5.165276,1.5321282,7.9138646,19.936745,532391.1,527065.9,461463.25,2320.3125,375.0,398.4375,2
1941.825,3772520.8,0.2621966600418091,5.7394204,5.223663,1.5372742,8.030202,20.267305,595777.5,526973.75,505658.62,375.0,398.4375,2320.3125,2
1960.7894,3846570.2,0.2661658823490143,5.5594807,5.17314,1.5165949,7.8455577,19.545652,538209.75,484322.84,454629.72,375.0,1640.625,2320.3125,2
1843.1683,3397653.0,-0.2891108989715576,5.9253316,4.4749303,1.5301834,6.847464,19.083174,372546.03,367195.56,353142.88,2484.375,398.4375,1406.25,2
1927.1432,3715694.5,-0.20756469666957855,5.368922,3.801893,1.528822,5.8124175,17.321472,539707.2,522695.22,485230.6,375.0,398.4375,1171.875,2
1932.6824,3737085.5,-0.19502781331539154,5.3228474,3.7909966,1.524794,5.7804885,17.190067,623610.8,596579.3,450984.4,375.0,398.4375,1195.3125,2
1919.4473,3686073.2,-0.20126129686832428,5.4473724,3.8171363,1.5332611,5.8526664,17.394768,614866.7,473997.75,456393.25,375.0,398.4375,1195.3125,2
1909.0055,3645724.2,0.21412906050682068,5.151655,4.1053944,1.5257587,6.2638416,17.759708,529106.44,487675.9,440179.94,421.875,351.5625,2414.0625,2
1889.1172,3570499.5,0.25264453887939453,6.2950907,5.4891586,1.5447531,8.479395,22.603168,476596.44,432924.9,372793.0,398.4375,375.0,2132.8125,2
1897.0115,3600400.5,0.2354203313589096,6.214732,5.4663157,1.5407872,8.42243,22.483913,528798.2,495771.03,383798.94,398.4375,375.0,2109.375,2
1882.8436,3546582.5,0.24571384489536285,6.379037,5.507448,1.5563114,8.571304,23.059076,458079.44,439097.7,380134.84,375.0,398.4375,1335.9375,2
1988.7281,3956958.0,0.09475447237491608,6.185776,5.214219,1.5583112,8.125376,21.938848,445755.44,402027.12,391085.25,1312.5,2062.5,820.3125,2
1956.4249,3829465.0,0.2021571844816208,6.0256157,5.1333046,1.5540252,7.9772844,20.930006,517091.66,468892.03,466843.9,398.4375,1171.875,1218.75,2
1959.6337,3842038.2,0.20254580676555634,5.9916835,5.124899,1.5435789,7.910686,20.498823,524763.8,510967.06,504279.28,1218.75,398.4375,375.0,2
1985.3701,3943581.2,0.18882904946804047,5.7187943,5.058465,1.5160732,7.669003,19.664991,529061.6,503836.78,494033.28,1218.75,375.0,1195.3125,2
1959.5825,3841811.5,0.6276795864105225,7.528646,6.3705397,1.5347055,9.776903,22.82004,586564.94,527080.06,502375.53,1218.75,2320.3125,1195.3125,2
1860.5929,3463464.5,0.37968799471855164,7.422368,6.7094736,1.5103976,10.133972,23.32032,442931.3,441761.1,438758.1,398.4375,2226.5625,750.0,2
1848.064,3417004.0,0.39836984872817993,7.600797,6.75496,1.5297611,10.333475,24.03251,509322.75,477886.38,440734.22,398.4375,773.4375,2250.0,2
1833.3555,3362749.2,0.4128120243549347,7.8259497,6.8091536,1.5472964,10.535779,24.73807,484374.2,474767.0,449486.2,750.0,398.4375,2250.0,2
1803.0466,3252491.5,-0.30666637420654297,6.602836,3.888815,1.5557467,6.050011,22.073847,482369.7,459576.7,451486.97,351.5625,375.0,1804.6875,2
1850.5637,3426258.2,-0.1887115240097046,6.3461637,3.7889616,1.5470341,5.861653,21.3638,473669.1,462484.53,409368.12,375.0,398.4375,4148.4375,2
1854.222,3439819.0,-0.18749704957008362,6.286809,3.781486,1.5385693,5.8180785,21.2464,561137.0,479111.62,455503.53,398.4375,375.0,4148.4375,2
1882.2214,3544228.0,-0.1868775635957718,6.0254836,3.7252338,1.5235934,5.6757417,20.567453,556993.06,403057.3,396365.03,398.4375,1687.5,4148.4375,2
1894.7892,3591959.8,0.10272731631994247,5.4859014,4.4148717,1.5123984,6.6770444,18.414278,435517.12,429021.47,364447.34,773.4375,351.5625,1101.5625,2
1897.6178,3602707.8,-0.031017392873764038,5.371038,4.408291,1.5153376,6.680049,18.295664,532531.3,501704.1,424078.16,375.0,398.4375,2296.875,2
1902.2516,3620328.2,-0.03835345432162285,5.335942,4.3975525,1.5162433,6.6677594,18.301142,579053.2,548435.56,407912.22,375.0,398.4375,2296.875,2
1867.3811,3488562.2,-0.03511885553598404,5.63794,4.47967,1.5435705,6.914686,19.291111,516168.16,492709.0,403195.97,375.0,398.4375,2296.875,2
1931.5227,3732453.5,-0.0962156429886818,5.7016635,4.661172,1.5461987,7.207098,20.591965,537133.5,423944.06,413301.25,421.875,351.5625,2320.3125,2
1909.9028,3649459.8,-0.04101218283176422,5.6943345,4.713936,1.5403286,7.26101,20.692684,615467.2,555100.5,475398.4,398.4375,375.0,1335.9375,2
1899.7534,3610825.8,-0.025629404932260513,5.782141,4.73912,1.5386899,7.2920356,20.586725,678432.2,638551.7,476959.75,398.4375,375.0,1335.9375,2
1900.6376,3613781.0,-0.04363759234547615,5.7713175,4.736915,1.5272439,7.2344246,20.154663,612233.44,598722.7,499655.12,375.0,398.4375,1335.9375,2
2014.3298,4059050.0,0.34480366110801697,5.923631,5.241655,1.5338279,8.039797,20.490217,495120.66,488667.2,471644.03,1359.375,351.5625,421.875,2
2236.4448,5004123.5,0.3633282780647278,6.64723,4.721074,1.5776037,7.4479837,20.872087,684910.06,600375.0,512847.3,398.4375,375.0,2320.3125,2
2240.0706,5020367.5,0.36317041516304016,6.6188636,4.713433,1.5812038,7.452898,20.988201,717293.6,682061.9,543018.25,398.4375,375.0,2343.75,2
2251.911,5073158.5,0.36659708619117737,6.520021,4.68865,1.5747602,7.383499,20.768213,710691.7,566047.75,535055.25,375.0,398.4375,2343.75,2
2100.0254,4411539.5,0.1460520625114441,6.4964776,4.801856,1.5585818,7.4840856,21.292439,547404.94,462926.38,457872.78,351.5625,328.125,1289.0625,2
1925.6575,3709965.0,0.221590057015419,5.0461965,4.0821204,1.5129771,6.176155,17.280212,577121.6,519954.6,408144.9,398.4375,375.0,1593.75,2
1929.9188,3726406.2,0.19964013993740082,5.03187,4.0731072,1.5111582,6.1551094,17.171484,644597.1,552544.7,448836.9,398.4375,375.0,1218.75,2
1917.2897,3677602.5,0.20798440277576447,5.1196523,4.0999365,1.5216327,6.2385974,17.51555,552940.1,509048.22,442887.75,398.4375,375.0,1218.75,2
2004.58,4018974.0,0.1934628039598465,6.0165353,4.4228063,1.5559136,6.8815045,20.240843,579612.06,541342.1,448445.94,421.875,398.4375,820.3125,2
1944.6725,3783527.8,0.0038886521942913532,7.3969297,5.3244643,1.5952753,8.493986,24.770102,518667.84,491526.16,459136.22,375.0,843.75,820.3125,2
1932.8998,3737920.8,0.013731659390032291,7.5186,5.356894,1.5988977,8.5651245,25.067251,607758.5,532944.6,456534.06,375.0,843.75,820.3125,2
1936.2258,3750439.0,0.03236962482333183,7.4684386,5.3476915,1.5926135,8.516806,24.929272,543341.06,507343.12,422378.62,843.75,375.0,820.3125,2
1810.5604,3279165.8,-0.010643208399415016,7.3761005,5.7188587,1.5860955,9.070655,26.422703,381387.62,372798.62,370247.28,398.4375,679.6875,421.875,2
1753.6178,3076672.5,0.23405593633651733,5.848907,4.5216875,1.5413655,6.969573,20.352741,408277.4,350085.94,341176.84,398.4375,375.0,726.5625,2
1744.1974,3043708.2,0.24124789237976074,5.9630027,4.546109,1.5517545,7.0544453,20.641432,429047.4,381631.22,342406.0,398.4375,375.0,4265.625,2
1744.144,3043373.5,0.21102480590343475,5.976355,4.5462484,1.553218,7.061315,20.6151,384639.97,359915.5,339068.97,398.4375,4265.625,1171.875,2
1817.2671,3304029.0,0.049523767083883286,6.7655897,5.1558094,1.5778472,8.135079,22.304039,427009.25,340036.8,337520.34,421.875,1148.4375,2718.75,2
1742.4143,3037460.2,-0.09886405616998672,6.9932075,5.377299,1.5635835,8.407855,22.820763,486311.28,467769.0,390534.53,375.0,398.4375,3000.0,2
1743.2084,3040256.8,-0.10477782040834427,6.989254,5.3748493,1.5688107,8.432121,22.937126,513153.16,504900.94,363647.7,398.4375,375.0,3000.0,2
1748.118,3057301.2,-0.08384418487548828,6.9169135,5.359754,1.5676538,8.402238,22.911362,449152.5,440828.94,361529.5,375.0,398.4375,3445.3125,2
1790.2295,3206462.2,-0.04871923103928566,6.5316677,5.1794834,1.5558829,8.05867,22.746407,416277.4,388812.94,383729.34,421.875,1031.25,1007.8125,2
1873.715,3512377.8,-0.13062313199043274,6.259274,4.9487057,1.5607568,7.723726,21.955013,606267.6,514174.3,476272.53,398.4375,375.0,1335.9375,2
1884.8696,3554466.0,-0.1248728483915329,6.139456,4.9194193,1.5495719,7.622994,21.646544,637832.94,543412.3,440607.38,398.4375,375.0,1359.375,2
1888.3036,3567246.8,-0.14245188236236572,6.10416,4.910473,1.5394176,7.559269,21.286036,533478.75,484791.12,462028.34,398.4375,375.0,1335.9375,2
1804.4321,3257496.0,-0.07590321451425552,5.2051563,4.1190605,1.5008429,6.1820626,18.476301,511375.97,369317.78,348167.94,421.875,1734.375,2414.0625,2
1846.3795,3410592.8,0.011684808880090714,5.457619,4.0254807,1.5155816,6.100945,17.827549,699513.94,595738.0,423709.72,398.4375,375.0,1054.6875,2
1844.9756,3405597.8,0.006294251419603825,5.4518685,4.028544,1.5107299,6.086042,17.693245,752878.9,629676.3,455435.88,398.4375,375.0,1054.6875,2
1844.6139,3404236.8,0.02502795308828354,5.445294,4.029334,1.5139059,6.1000323,17.826357,634538.6,599547.5,430846.66,398.4375,375.0,1054.6875,2
1877.4948,3526616.5,0.17280660569667816,6.43278,5.7136416,1.5340463,8.764991,22.032917,510717.03,444458.84,353779.03,421.875,351.5625,398.4375,2
1993.9666,3977812.0,0.3400198221206665,6.6587176,5.3798957,1.5430288,8.301334,21.796728,685232.2,521950.9,413327.47,398.4375,375.0,1171.875,2
1989.3271,3959355.8,0.3457898795604706,6.7233443,5.392442,1.5533816,8.37652,22.149633,735014.4,542581.8,376048.78,398.4375,375.0,1171.875,2
1987.5951,3952354.0,0.33336710929870605,6.7342415,5.3971415,1.5542189,8.388339,22.227549,642344.1,538278.75,398196.34,398.4375,375.0,1171.875,2
1967.8287,3874215.2,0.31931376457214355,6.1207466,5.2089076,1.5522662,8.085612,22.056757,449380.56,417148.9,410082.03,726.5625,1125.0,421.875,2
1889.7292,3572814.8,0.32436972856521606,5.803138,4.7512584,1.565481,7.438004,19.405834,463418.22,416896.2,403233.56,2320.3125,375.0,843.75,2
1889.212,3570864.2,0.3276881277561188,5.8049197,4.752559,1.5613232,7.4202805,19.27028,449326.75,420865.97,404045.72,398.4375,375.0,2226.5625,2
1902.6401,3621757.8,0.3358144164085388,5.721821,4.7190175,1.5596119,7.3598356,19.057802,413650.16,406695.06,386515.3,398.4375,2296.875,679.6875,2
1909.7455,3648846.2,0.24039417505264282,5.407102,4.2875147,1.5483302,6.6384883,18.623924,448861.5,388735.6,384856.84,2179.6875,796.875,421.875,2
1845.9875,3409200.8,0.21674510836601257,5.3380985,4.4434824,1.5207261,6.75732,18.678099,405295.34,368335.78,368203.6,398.4375,375.0,1218.75,2
1853.7145,3437933.2,0.22165192663669586,5.2619734,4.4249606,1.5094311,6.679173,18.403706,435600.88,419701.8,379484.28,398.4375,375.0,820.3125,2
1823.4714,3326661.0,0.22915971279144287,5.5091405,4.49835,1.527649,6.8719006,19.05924,372458.8,365617.2,359975.56,375.0,1640.625,398.4375,2
1748.2874,3057936.0,0.3794969618320465,6.1965203,4.691799,1.5458571,7.252851,19.687817,365297.72,359644.56,355225.12,679.6875,1242.1875,1265.625,2
1867.3792,3488697.5,0.17377623915672302,5.801121,4.261017,1.5587895,6.642028,19.948145,420497.38,380189.47,334201.16,375.0,398.4375,726.5625,2
1872.1188,3506537.5,0.15449362993240356,5.7581134,4.250229,1.5615445,6.636922,19.970362,472916.38,451226.53,319543.66,398.4375,375.0,1171.875,2
1891.2897,3578719.5,0.13838337361812592,5.5615954,4.207147,1.5410087,6.48325,19.39103,465812.9,373944.1,360555.7,398.4375,375.0,3492.1875,2
2051.5745,4210745.0,0.08863626420497894,6.919357,6.428785,1.5711673,10.1006975,24.34978,483838.38,474817.88,473944.12,1218.75,351.5625,2296.875,2
1970.0985,3883154.5,0.250857949256897,7.632185,6.6946554,1.5640633,10.470865,24.647886,540874.06,485698.03,448734.22,1195.3125,398.4375,1171.875,2
1970.7587,3885785.8,0.26945117115974426,7.6225424,6.692413,1.5587522,10.431813,24.485706,549052.0,513019.94,480988.97,398.4375,1195.3125,375.0,2
1956.2219,3828660.5,0.28245291113853455,7.82631,6.7421446,1.578124,10.63994,25.196276,570874.3,525345.44,449080.4,1195.3125,398.4375,1101.5625,2
1839.8477,3386650.2,0.23768937587738037,6.440705,5.4588046,1.5418137,8.41646,21.262281,405103.25,368119.9,365161.94,421.875,351.5625,1593.75,2
1782.3936,3178210.8,0.10053426772356033,6.173108,5.2176147,1.5415767,8.043353,21.018255,519390.66,421441.28,401915.75,398.4375,375.0,1593.75,2
1767.9158,3127051.5,0.07156812399625778,6.3446164,5.2603426,1.5594683,8.203338,21.63881,598185.5,475299.78,390843.16,398.4375,375.0,1617.1875,2
1791.1761,3209878.5,0.06689479947090149,6.089319,5.1920314,1.5355039,7.9723845,20.729319,583700.7,407523.53,392875.4,398.4375,1617.1875,375.0,2
1742.6996,3038473.8,0.21685343980789185,5.186675,4.236802,1.5051966,6.37722,17.129936,469853.1,401150.25,383975.4,421.875,398.4375,937.5,2
1750.1234,3064424.0,0.18922945857048035,5.580152,4.3703413,1.5154364,6.6229744,19.775547,504904.44,504599.12,350400.66,375.0,398.4375,1007.8125,2
1759.92,3098822.0,0.19981639087200165,5.4917326,4.3460135,1.5117611,6.570134,19.568663,552989.0,534949.5,342231.78,375.0,398.4375,750.0,2
1748.2847,3057932.8,0.20706574618816376,5.590754,4.3749375,1.5198861,6.649407,19.933949,476725.62,464879.6,323776.7,375.0,398.4375,2226.5625,2
1698.9071,2886997.8,-0.14193297922611237,5.5155354,4.502092,1.5070451,6.784856,20.172432,398877.75,385536.4,356835.22,2039.0625,351.5625,1078.125,2
1680.3026,2824756.5,-0.10039521008729935,5.00832,4.46906,1.4924945,6.6700473,18.868526,378860.66,363037.6,356089.12,1968.75,4265.625,2062.5,2
1666.6658,2779131.5,-0.09113971143960953,5.1177506,4.505626,1.496557,6.7429266,19.075254,385702.97,384592.0,356596.4,2062.5,398.4375,2179.6875,2
1673.5354,2802081.5,-0.05460355430841446,5.1123323,4.487131,1.5014637,6.7372646,19.167192,371718.88,367809.16,359140.03,2062.5,2156.25,2179.6875,2
1724.4753,2975163.2,0.031364805996418,5.361176,4.354584,1.5204417,6.620891,19.752527,502504.75,380710.5,349857.22,421.875,1125.0,2015.625,2
1867.3949,3488866.8,0.26888057589530945,6.197493,5.1027393,1.5521234,7.920081,21.724596,551093.7,524914.0,521733.7,398.4375,1500.0,375.0,2
1877.1729,3525486.0,0.2705244719982147,6.0813704,5.0761595,1.5319533,7.7764397,21.022507,603910.4,566324.4,527394.25,398.4375,375.0,1500.0,2
1871.7186,3504697.8,0.2502879202365875,6.134075,5.090952,1.532725,7.803029,21.045462,542759.56,538161.94,490195.97,398.4375,375.0,1500.0,2
