TempoLeituraSD,TempoNormalizacao,TempoJanela,TempoFeatTempo,TempoFFT,TempoFeatFrequencia,TempoInferencia,TempoTotalBatch
70356,1147,171,6167,1821,1104,20,38221
70368,1148,171,6168,1820,1106,19,38220
77139,1148,172,6166,1820,1104,19,38223
70343,1148,171,6167,1820,1102,19,38214
70380,1147,172,6167,1820,1102,19,38218
70407,1148,172,6167,1821,1105,19,38219
70358,1147,171,6167,1821,1104,19,38216
70343,1148,171,6168,1820,1104,20,38224
94359,1148,172,6167,1820,1104,19,38216
70343,1148,172,6167,1821,1107,19,38218
77264,1147,172,6167,1821,1102,19,38214
70394,1148,171,6166,1820,1105,19,38218
70369,1148,172,6166,1820,1103,19,38214
70431,1148,172,6167,1820,1105,19,38222
70444,1148,172,6166,1820,1105,18,38217
70369,1148,171,6167,1820,1105,19,38216
70317,1148,171,6168,1820,1103,19,38219
75608,1148,172,6166,1820,1105,20,38223
77241,1148,171,6167,1821,1105,19,38217
75834,1148,171,6166,1820,1104,19,38217
70420,1148,171,6167,1821,1104,19,38215
79902,1148,171,6167,1821,1105,19,38221
70356,1148,172,6167,1820,1106,19,38218
70418,1148,172,6166,1820,1104,19,38215
70366,1147,172,6167,1821,1103,19,38216
70367,1147,171,6167,1821,1104,19,38217
77277,1148,172,6167,1821,1105,19,38222
70405,1147,172,6167,1820,1104,19,38211
70457,1147,171,6167,1821,1103,19,38221
76035,1148,172,6166,1820,1102,19,38213
70432,1147,172,6167,1821,1106,19,38221
70368,1147,171,6166,1820,1106,19,38219
70266,1148,172,6166,1820,1106,19,38222
70305,1148,172,6167,1820,1104,19,38214
86609,1148,172,6167,1820,1104,19,38215
70443,1148,172,6167,1820,1102,19,38212
70406,1147,171,6166,1820,1103,19,38215
70406,1147,172,6167,1821,1106,19,38220
75836,1147,171,6167,1820,1103,19,38213
70393,1148,171,6166,1820,1106,19,38217
70417,1148,172,6168,1820,1103,19,38221
70355,1148,171,6167,1821,1105,19,38215
77215,1147,171,6167,1820,1104,19,38223
70329,1147,173,6167,1821,1104,19,38221
70395,1148,171,6167,1821,1103,19,38222
70407,1148,172,6167,1821,1106,20,38222
70506,1148,172,6167,1820,1102,19,38218
79750,1148,172,6167,1819,1104,19,38220
75972,1147,172,6167,1820,1105,19,38221
70405,1148,171,6167,1820,1106,20,38221
77264,1147,171,6167,1821,1106,19,38218
70344,1148,171,6167,1820,1102,19,38217
70380,1147,172,6167,1820,1101,19,38213
70382,1148,171,6167,1820,1106,19,38221
70395,1148,171,6166,1820,1102,19,38217
70381,1148,171,6168,1820,1103,18,38209
70329,1147,171,6167,1821,1107,19,38224
