TempoLeituraSD,TempoNormalizacao,TempoJanela,TempoFeatTempo,TempoFFT,TempoFeatFrequencia,TempoInferencia,TempoTotalBatch
70356,1148,172,6167,1840,1103,19,38291
70455,1148,171,6167,1840,1102,19,38288
70317,1147,173,6168,1840,1101,19,38290
77115,1148,171,6167,1841,1103,19,38294
70306,1148,172,6166,1840,1101,19,38291
70357,1147,172,6167,1839,1101,19,38291
70357,1148,171,6167,1840,1103,19,38291
70358,1148,171,6167,1840,1101,19,38290
70343,1148,171,6167,1841,1101,19,38286
75658,1147,172,6166,1840,1102,19,38290
85278,1147,171,6167,1840,1100,19,38295
77278,1148,172,6167,1840,1102,19,38293
70318,1148,171,6167,1840,1103,19,38294
70381,1147,172,6167,1840,1103,19,38293
70393,1147,172,6167,1840,1103,19,38289
70408,1148,171,6167,1841,1102,19,38291
70381,1147,172,6167,1840,1102,19,38293
70443,1148,172,6167,1840,1102,19,38293
70354,1148,172,6167,1840,1102,19,38289
82581,1148,172,6166,1840,1100,20,38288
70406,1147,171,6167,1840,1101,20,38293
70495,1147,171,6167,1840,1102,19,38293
70395,1148,172,6166,1840,1101,19,38290
79777,1148,171,6167,1841,1101,20,38290
70431,1147,171,6167,1840,1103,19,38294
70342,1147,173,6168,1840,1102,19,38291
70355,1148,171,6167,1840,1102,19,38292
86622,1147,171,6167,1840,1104,19,38293
70394,1147,172,6167,1840,1102,19,38290
75922,1147,173,6167,1841,1100,20,38289
70431,1148,171,6167,1840,1102,20,38293
70408,1147,171,6167,1840,1101,19,38287
70355,1147,172,6166,1840,1103,19,38290
70316,1147,173,6167,1839,1104,19,38293
70367,1147,172,6167,1840,1102,19,38295
77253,1147,171,6167,1840,1102,19,38288
79775,1148,172,6167,1840,1102,19,38287
70420,1147,171,6167,1841,1100,19,38290
70431,1148,171,6168,1840,1104,19,38293
75910,1147,172,6167,1841,1102,20,38293
70418,1148,172,6166,1840,1102,19,38293
70317,1148,172,6167,1840,1103,19,38294
70318,1148,171,6167,1840,1103,19,38288
77164,1147,172,6167,1840,1101,20,38291
70393,1147,172,6167,1840,1102,20,38295
70406,1147,172,6167,1840,1102,20,38290
70357,1147,171,6167,1840,1102,19,38288
70419,1148,172,6167,1840,1100,19,38290
70379,1148,172,6167,1840,1103,19,38296
85036,1147,171,6166,1840,1101,19,38289
70212,1147,172,6167,1840,1102,20,38294
76959,1148,172,6167,1840,1100,19,38292
70202,1148,172,6168,1840,1102,19,38290
70394,1147,172,6167,1841,1100,19,38286
70408,1148,172,6167,1840,1103,19,38292
70456,1147,171,6167,1840,1101,19,38293
70329,1148,171,6166,1840,1103,19,38294
70125,1148,172,6167,1840,1101,18,38291
70152,1147,171,6166,1840,1103,19,38289
82350,1147,172,6167,1839,1102,19,38291
70240,1148,171,6167,1840,1102,19,38287
70368,1148,172,6167,1840,1101,19,38290
79762,1148,171,6167,1840,1104,19,38296
70316,1147,173,6167,1840,1101,19,38286
70368,1148,171,6167,1840,1100,19,38286
70330,1148,171,6166,1840,1104,19,38290
70305,1147,172,6167,1841,1103,19,38297
77176,1148,171,6167,1841,1102,19,38292
75772,1148,172,6167,1840,1103,19,38295
75874,1148,172,6167,1840,1102,20,38288
70430,1149,171,6167,1840,1104,19,38296
70393,1147,172,6167,1840,1102,19,38292
70368,1148,172,6167,1840,1102,19,38293
70319,1148,172,6167,1840,1102,19,38290
70317,1148,171,6167,1841,1103,19,38295
86557,1147,172,6167,1840,1102,18,38291
70368,1148,171,6167,1840,1103,20,38293
70420,1148,171,6167,1840,1101,20,38294
75761,1148,171,6167,1841,1101,19,38289
70532,1148,171,6167,1840,1101,19,38289
70419,1148,172,6167,1840,1104,19,38290
70317,1149,171,6167,1840,1102,19,38294
70279,1147,172,6166,1840,1102,19,38289
77151,1148,171,6166,1840,1101,19,38289
79512,1148,172,6167,1840,1103,20,38296
70406,1148,172,6167,1839,1104,20,38293
70418,1148,172,6167,1840,1102,19,38287
70394,1148,172,6167,1841,1101,19,38291
85179,1148,172,6168,1839,1100,19,38291
70367,1148,172,6166,1840,1103,19,38289
70318,1148,171,6167,1840,1101,19,38289
77150,1149,171,6166,1840,1103,19,38297
70355,1147,172,6167,1840,1102,19,38292
70394,1148,172,6166,1840,1103,19,38294
70419,1147,172,6167,1841,1103,19,38298
70406,1147,172,6166,1840,1101,19,38290
70392,1149,171,6166,1840,1104,19,38293
70392,1148,172,6168,1839,1101,20,38290
70355,1148,171,6167,1840,1101,19,38292
82854,1147,172,6168,1839,1105,19,38294
70381,1148,172,6167,1841,1102,19,38290
79788,1148,172,6167,1841,1103,19,38294
70407,1147,172,6167,1840,1103,19,38294
70407,1148,172,6167,1840,1101,19,38291
70519,1147,171,6167,1841,1103,19,38293
70342,1149,171,6168,1839,1101,19,38289
70379,1148,172,6166,1840,1102,19,38290
77253,1148,171,6167,1841,1101,18,38290
75709,1148,172,6167,1840,1100,19,38292
70432,1147,172,6167,1840,1101,19,38288
70444,1148,172,6166,1840,1103,20,38291
70406,1148,172,6167,1839,1105,19,38297
70356,1148,171,6167,1841,1103,19,38294
70355,1148,171,6167,1840,1101,19,38290
70318,1147,171,6167,1840,1100,19,38294
86684,1148,172,6167,1840,1103,19,38292
70380,1148,172,6167,1840,1101,19,38286
70432,1147,172,6167,1840,1102,19,38291
75986,1147,171,6167,1841,1103,19,38293
70431,1149,171,6168,1839,1103,19,38290
70455,1148,172,6167,1841,1103,19,38293
70306,1147,171,6167,1840,1101,19,38294
70355,1148,171,6167,1840,1103,18,38295
77277,1149,171,6168,1839,1101,19,38294
70367,1147,171,6166,1840,1101,19,38289
70419,1147,171,6167,1840,1101,18,38287
70421,1148,171,6167,1840,1101,19,38289
70418,1147,171,6167,1840,1103,19,38292
90659,1148,172,6166,1840,1100,19,38290
70354,1147,173,6167,1840,1103,19,38293
70317,1147,171,6167,1840,1104,18,38293
77253,1147,171,6167,1840,1101,19,38290
70342,1148,172,6167,1840,1104,19,38289
70445,1148,172,6166,1840,1103,19,38296
70394,1148,172,6166,1840,1102,19,38286
70457,1148,172,6167,1841,1104,19,38292
70444,1148,171,6167,1840,1103,19,38296
70305,1149,171,6167,1840,1103,19,38290
75734,1147,171,6167,1840,1101,19,38290
77227,1147,171,6166,1840,1103,19,38295
70380,1147,172,6167,1841,1102,19,38290
88920,1147,172,6167,1840,1103,19,38293
70395,1148,172,6167,1840,1103,20,38294
70444,1148,171,6167,1841,1102,19,38289
70381,1149,171,6166,1840,1102,19,38294
70329,1148,172,6167,1841,1102,19,38291
70392,1148,172,6167,1840,1102,19,38290
77254,1147,171,6167,1840,1102,19,38293
75809,1147,171,6167,1841,1103,19,38291
70431,1147,172,6167,1840,1104,19,38294
70381,1148,171,6167,1840,1102,20,38295
70380,1147,172,6167,1840,1102,19,38289
70356,1147,172,6167,1840,1102,19,38289
70306,1148,171,6167,1841,1102,19,38292
79649,1148,172,6167,1840,1102,20,38293
77239,1147,172,6166,1840,1102,19,38293
70368,1148,172,6167,1840,1101,19,38290
70471,1148,171,6166,1840,1102,19,38292
75760,1147,171,6167,1840,1105,19,38295
70432,1147,171,6167,1841,1102,19,38291
70407,1148,172,6167,1840,1102,19,38293
70304,1148,172,6167,1840,1102,19,38291
70305,1148,171,6167,1840,1101,19,38292
77241,1147,172,6167,1841,1101,19,38293
70355,1148,171,6167,1839,1103,19,38292
70468,1148,172,6167,1839,1100,19,38290
70407,1147,171,6167,1840,1101,19,38293
85255,1147,171,6166,1841,1102,19,38289
70406,1148,172,6168,1840,1102,19,38292
70354,1147,171,6166,1840,1101,19,38292
70318,1147,172,6167,1840,1102,19,38287
77228,1148,172,6167,1840,1102,19,38297
70329,1147,171,6167,1840,1104,19,38294
70431,1148,172,6167,1840,1104,20,38292
70408,1148,171,6167,1840,1102,19,38297
70444,1147,171,6167,1840,1103,19,38290
70380,1149,171,6167,1840,1103,19,38297
70342,1148,172,6166,1840,1102,19,38294
75921,1148,172,6166,1840,1102,19,38291
77265,1148,172,6166,1840,1102,19,38292
79713,1148,172,6167,1840,1101,19,38291
70395,1148,172,6166,1840,1103,19,38293
70432,1147,171,6167,1841,1103,19,38293
70456,1148,172,6167,1841,1102,19,38295
70380,1147,172,6167,1840,1102,19,38293
70342,1148,172,6167,1840,1100,19,38291
70356,1148,172,6167,1840,1104,19,38289
77727,1147,171,6167,1840,1100,19,38293
81239,1147,172,6167,1841,1102,19,38292
70381,1148,172,6167,1840,1103,19,38287
70393,1148,172,6167,1841,1102,19,38290
70433,1148,171,6167,1840,1101,19,38289
