RMS,Variance,Skewness,Kurtosis,CrestFactor,ShapeFactor,ImpulseFactor,MarginFactor,Peak1,Peak2,Peak3,PeakLocs1,PeakLocs2,PeakLocs3,Predicted
0.062486,0.003906,-0.143511,6.252522,4.131321,1.538482,6.355963,20.990496,24.295948,20.053766,12.462027,398.437500,375.000000,2062.500000,1
0.061352,0.003766,0.135329,5.407744,4.460403,1.535090,6.847121,19.709423,26.159340,18.155653,13.813068,398.437500,375.000000,796.875000,1
0.067977,0.004623,0.233228,6.988829,4.777556,1.611449,7.698789,24.093390,26.538015,20.880344,18.688360,398.437500,375.000000,2343.750000,1
0.068144,0.004642,-0.020611,5.931613,4.338317,1.564255,6.786234,20.214729,24.217705,18.825760,18.594931,398.437500,2320.312500,2343.750000,1
0.065644,0.004311,-0.207921,5.340234,3.997562,1.522078,6.084602,18.068237,22.495810,17.381128,16.112415,398.437500,375.000000,2320.312500,1
0.068149,0.004646,0.316477,6.389246,5.902098,1.569535,9.263546,23.188354,20.206017,19.927002,14.079211,398.437500,375.000000,2343.750000,1
0.069127,0.004638,-0.141487,5.739345,4.525404,1.518110,6.870059,20.090691,24.449032,24.185205,21.538477,0.000000,398.437500,375.000000,1
0.064318,0.004139,0.356125,5.887222,4.877751,1.520541,7.416821,18.815996,25.405270,22.306095,12.929631,398.437500,375.000000,750.000000,1
0.063467,0.004028,-0.051852,5.280132,3.674114,1.498023,5.503909,16.764967,23.188875,18.526499,14.620426,398.437500,375.000000,2343.750000,1
0.067459,0.004548,0.247451,6.092634,5.134295,1.547515,7.945397,21.912468,21.737986,16.549002,15.854619,398.437500,2343.750000,375.000000,1
0.065721,0.004308,0.206664,5.015672,3.938664,1.512612,5.957670,17.961769,22.478514,16.938860,15.022010,398.437500,796.875000,375.000000,1
0.067899,0.004612,0.662273,8.604732,6.346910,1.612104,10.231877,25.265503,22.175619,18.166750,17.048878,398.437500,1734.375000,375.000000,1
0.065061,0.004232,-0.194104,5.483508,4.706405,1.530718,7.204177,21.021328,19.502720,17.843395,14.612887,398.437500,375.000000,1007.812500,1
0.070002,0.004898,0.177438,6.469578,5.546911,1.587375,8.805029,24.714315,21.056664,19.334703,14.626114,375.000000,398.437500,1218.750000,1
0.068278,0.004651,-0.155320,6.163419,3.847790,1.540146,5.926160,21.991028,19.127762,18.271168,14.258540,398.437500,375.000000,23.437500,1
0.063492,0.004032,-0.569063,6.844723,3.956173,1.540879,6.095984,21.630438,21.150427,16.859806,16.208452,398.437500,1429.687500,375.000000,1
0.064858,0.004146,-0.014937,5.326346,4.312732,1.520103,6.555799,19.508211,24.948053,18.278021,16.202682,398.437500,375.000000,0.000000,1
0.062302,0.003883,-0.088672,5.055303,3.709900,1.512352,5.610672,17.283537,22.405096,19.042952,15.329473,398.437500,375.000000,656.250000,1
0.062902,0.003948,-0.163705,6.297219,4.071323,1.544909,6.289825,22.169653,21.237862,17.308880,15.101169,398.437500,1148.437500,2929.687500,1
0.063202,0.003938,-0.229225,6.253045,3.721573,1.559045,5.802100,21.593479,20.246895,16.291149,15.675584,398.437500,375.000000,0.000000,1
0.065299,0.004207,0.496451,7.115633,5.908392,1.587104,9.377234,25.064611,20.632412,19.086996,15.691098,375.000000,398.437500,0.000000,1
0.063209,0.003985,-0.046357,6.238911,5.164470,1.544024,7.974065,22.943365,21.970999,18.636681,15.903872,398.437500,375.000000,867.187500,1
0.064141,0.004109,-0.195720,5.626613,3.980119,1.546649,6.155849,19.919943,24.721457,21.468435,14.086243,398.437500,375.000000,2203.125000,1
0.065121,0.004243,0.125895,5.787557,4.315601,1.559924,6.732010,20.334734,26.234982,21.022493,17.100164,398.437500,375.000000,1945.312500,1
0.061856,0.003825,0.361780,5.467738,4.479432,1.530590,6.856174,19.336737,27.258677,18.730667,14.608682,398.437500,375.000000,1429.687500,1
0.059967,0.003598,0.295903,5.213630,4.823518,1.503709,7.253167,18.069752,24.183867,19.881201,13.211745,398.437500,375.000000,1429.687500,1
0.062563,0.003787,0.697131,6.167027,5.195982,1.563300,8.122878,20.639507,23.257401,22.769821,22.343557,0.000000,375.000000,398.437500,1
0.055961,0.003133,0.195355,5.654557,5.085251,1.520311,7.731162,20.140652,20.579062,18.701677,12.051775,398.437500,375.000000,2343.750000,1
0.061420,0.003774,0.099015,6.373801,4.301195,1.586472,6.823723,20.934580,21.926188,16.783918,11.965820,398.437500,375.000000,1359.375000,1
0.064358,0.004144,0.136399,6.535399,5.233664,1.558700,8.157712,23.860121,26.749142,20.350218,12.422473,398.437500,375.000000,2601.562500,1
0.068097,0.004639,0.193215,6.814049,6.359582,1.582849,10.066260,25.829605,29.870960,21.941851,14.719675,398.437500,375.000000,3140.625000,1
0.065549,0.004299,-0.021992,5.902398,4.093793,1.535888,6.287609,20.063574,25.518774,22.377579,14.668370,398.437500,375.000000,2320.312500,1
0.065955,0.004352,-0.060613,6.071729,5.210267,1.529782,7.970575,22.060335,21.700451,16.844904,15.169460,398.437500,375.000000,1546.875000,1
0.071361,0.005095,-0.249398,6.212916,3.865749,1.570146,6.069791,21.258476,23.248049,21.698380,15.339103,398.437500,375.000000,1523.437500,1
0.069767,0.004729,0.066576,5.418451,4.373712,1.505174,6.583199,18.900974,24.282406,22.353037,19.152746,0.000000,398.437500,23.437500,1
0.066307,0.004395,-0.564846,6.598690,4.459769,1.539594,6.866234,22.610954,20.769873,19.663549,16.707867,398.437500,375.000000,937.500000,1
