RMS,Variance,Skewness,Kurtosis,CrestFactor,ShapeFactor,ImpulseFactor,MarginFactor,Peak1,Peak2,Peak3,PeakLocs1,PeakLocs2,PeakLocs3,FAULT_ID
1076.526489,1159474.875000,-0.195053,6.693274,4.343335,1.570233,6.820046,23.078503,329894.812500,324534.500000,270664.187500,914.062500,890.625000,937.500000,4
1073.982910,1153920.625000,-0.179567,6.749890,4.353621,1.575260,6.858085,23.208326,354348.656250,303154.125000,262404.187500,890.625000,914.062500,867.187500,3
906.728882,822210.812500,0.122899,5.531647,5.156684,1.525606,7.867070,20.137171,268491.000000,248653.687500,237801.781250,1101.562500,1171.875000,2929.687500,3
865.045105,748663.187500,-0.134503,5.520047,4.286641,1.516624,6.501224,19.810385,213917.296875,209411.953125,208291.296875,1218.750000,1453.125000,2929.687500,3
891.442383,795052.625000,-0.156007,5.217361,4.159706,1.508171,6.273547,19.128702,271939.593750,245378.843750,222575.546875,1218.750000,1453.125000,1101.562500,4
901.555542,813146.250000,-0.148395,5.079142,4.113044,1.508312,6.203753,19.095453,274299.812500,229334.531250,215468.609375,1218.750000,1476.562500,1101.562500,3
940.820496,885212.312500,-0.149998,4.778679,3.641827,1.503438,5.475261,17.635668,273427.000000,266626.375000,228201.796875,1429.687500,2929.687500,1593.750000,4
883.849365,781541.500000,-0.007668,4.962463,4.384792,1.518389,6.657820,18.518866,288924.031250,259467.062500,230507.640625,2929.687500,1828.125000,2906.250000,4
855.148438,731632.687500,0.022720,5.270019,4.531957,1.534633,6.954889,19.410734,286524.875000,240887.765625,225284.796875,2929.687500,2906.250000,1828.125000,4
844.277649,713109.750000,0.010759,5.433282,4.590310,1.537998,7.059889,19.644884,295869.656250,237929.328125,225920.250000,2929.687500,2906.250000,1476.562500,4
785.320007,616933.500000,0.002552,6.036963,4.934926,1.543950,7.619279,21.145864,259348.734375,191817.718750,150225.375000,2929.687500,2906.250000,1476.562500,3
852.081299,726396.875000,-0.147859,5.860314,4.040850,1.547315,6.252466,19.182306,257477.515625,244662.406250,211525.984375,1453.125000,1476.562500,2929.687500,4
856.598938,734120.187500,-0.136327,5.770460,4.019539,1.538258,6.183087,18.833502,310955.812500,249805.046875,204173.015625,1453.125000,1476.562500,2929.687500,4
871.765198,760342.000000,-0.129147,5.507646,3.949610,1.520850,6.006765,18.165655,302196.781250,234688.015625,214760.312500,1453.125000,1429.687500,1476.562500,3
1060.377808,1124721.875000,0.165789,6.290024,5.032983,1.570526,7.904429,20.976080,317311.250000,316874.781250,293843.468750,1101.562500,1429.687500,2929.687500,4
1043.620239,1089667.625000,0.068206,6.960542,5.113798,1.595167,8.157361,23.260284,307881.843750,305551.531250,287984.312500,1476.562500,1078.125000,2929.687500,3
1041.457886,1085159.500000,0.061690,7.006394,5.124416,1.594797,8.172401,23.263968,320086.500000,302870.562500,301347.531250,1476.562500,1101.562500,1078.125000,4
1029.711304,1060809.125000,0.055132,7.264969,5.182873,1.611212,8.350708,23.794285,294580.562500,288148.156250,284127.593750,1101.562500,2929.687500,1078.125000,4
906.119934,821399.062500,-0.318960,6.165337,3.736178,1.545717,5.775073,20.441801,190860.375000,189636.625000,189270.703125,1429.687500,726.562500,2929.687500,3
977.177063,955341.062500,-0.372843,6.106196,4.018372,1.556516,6.254661,20.156219,298405.468750,280918.656250,252997.890625,656.250000,679.687500,2929.687500,4
985.841125,972356.562500,-0.354229,5.928908,3.983056,1.544734,6.152761,19.808575,292985.812500,284820.281250,271231.093750,656.250000,2929.687500,679.687500,4
996.046814,992594.062500,-0.344821,5.728598,3.942245,1.528202,6.024546,19.359613,295603.250000,295406.750000,259538.906250,2929.687500,656.250000,679.687500,3
988.930298,978399.812500,-0.354356,5.934367,3.970614,1.533064,6.087206,19.559345,282601.937500,272398.625000,268786.687500,2929.687500,960.937500,679.687500,3
866.423157,751031.687500,-0.140181,5.243518,4.068907,1.500953,6.107237,18.692564,217030.562500,203428.875000,192560.765625,1125.000000,960.937500,1453.125000,4
867.080933,752194.312500,-0.149668,5.235797,4.065820,1.502807,6.110144,18.729698,225957.625000,217384.921875,209504.375000,1125.000000,1453.125000,1476.562500,4
871.023132,759045.687500,-0.142125,5.205570,4.047419,1.505218,6.092247,18.642248,244552.453125,219617.203125,215011.453125,1125.000000,1453.125000,1101.562500,3
907.126587,823279.375000,0.051620,4.933756,4.460227,1.505109,6.713129,17.499113,253126.265625,221312.046875,207305.531250,726.562500,703.125000,2929.687500,4
1014.578308,1029828.125000,-0.228258,5.364299,4.157998,1.514109,6.295661,20.211987,330539.593750,299646.843750,264521.281250,2929.687500,843.750000,867.187500,3
1012.678345,1026017.000000,-0.221821,5.395604,4.165799,1.516352,6.316816,20.292141,330670.375000,284459.718750,270180.625000,2929.687500,843.750000,750.000000,4
1004.841858,1010137.000000,-0.225880,5.526039,4.198287,1.531444,6.429442,20.825409,319916.031250,274683.687500,261558.203125,2929.687500,843.750000,773.437500,3
990.778381,981953.937500,-0.557018,6.279757,4.257879,1.548414,6.592958,21.415461,318459.500000,283138.062500,282237.468750,2929.687500,1429.687500,1828.125000,4
908.496399,825726.062500,-0.153084,6.819204,5.949221,1.536174,9.139036,25.759781,289873.625000,259411.953125,252401.546875,2929.687500,1476.562500,1828.125000,3
900.947876,812103.625000,-0.154973,7.000587,5.999066,1.544604,9.266180,26.106623,274314.312500,259927.593750,227541.390625,2929.687500,1476.562500,1828.125000,4
896.293396,803732.437500,-0.158219,7.098986,6.030219,1.545623,9.320445,26.313154,267867.656250,260522.671875,200385.343750,2929.687500,1476.562500,351.562500,3
901.068542,812305.437500,-0.337533,9.272493,5.998262,1.554364,9.323483,30.658825,214371.593750,193802.921875,189379.703125,1828.125000,1101.562500,1804.687500,3
1016.270020,1033297.000000,0.020769,9.366119,5.391287,1.621594,8.742478,29.328829,255584.625000,227305.031250,226020.125000,1453.125000,1125.000000,703.125000,4
1016.323364,1033413.875000,0.010030,9.365813,5.391004,1.624158,8.755844,29.494684,276781.125000,235442.609375,229575.375000,1453.125000,867.187500,726.562500,4
1014.992249,1030698.750000,0.017918,9.406485,5.398074,1.619447,8.741898,29.264627,246857.187500,231687.359375,226111.125000,867.187500,1453.125000,1148.437500,3
1148.394409,1319336.250000,0.067784,7.003822,4.771012,1.612447,7.693002,24.094929,353855.000000,343438.968750,284613.562500,1101.562500,1828.125000,1500.000000,4
1139.308838,1298650.125000,-0.128177,5.768029,4.032025,1.560057,6.290190,20.577126,354608.531250,337835.625000,333716.781250,1078.125000,1476.562500,1054.687500,4
1148.085205,1318740.250000,-0.107677,5.605255,4.001203,1.530182,6.122568,19.614613,352062.656250,343761.250000,329758.250000,1453.125000,1078.125000,1054.687500,4
1148.613770,1319954.875000,-0.115167,5.601231,3.999362,1.534138,6.135571,19.706827,351203.343750,348486.531250,333867.687500,1453.125000,1054.687500,1078.125000,4
1008.563599,1017593.437500,-0.079598,5.627929,4.318702,1.518252,6.556878,20.230623,366487.625000,235456.296875,231750.593750,2929.687500,1476.562500,1500.000000,4
951.665466,906040.750000,-0.277531,5.735544,4.016536,1.508771,6.060032,19.906963,307212.875000,215664.765625,200461.234375,2929.687500,796.875000,1523.437500,3
943.015747,889712.750000,-0.301553,5.938030,4.053377,1.538039,6.234251,20.857788,281976.375000,202662.921875,186671.125000,2929.687500,796.875000,1523.437500,4
947.381531,897885.375000,-0.291887,5.832779,4.034698,1.519949,6.132535,20.241486,300036.093750,209989.343750,207509.765625,2929.687500,2906.250000,1054.687500,3
941.145569,886093.125000,-0.179299,5.603921,4.073404,1.519110,6.187950,18.908733,282403.031250,261709.312500,251375.718750,2929.687500,1476.562500,1500.000000,3
925.287842,856533.250000,-0.315773,5.557463,4.143214,1.527402,6.328353,19.415028,273074.750000,253222.953125,252483.515625,1476.562500,1828.125000,1453.125000,3
943.615601,890843.437500,-0.290279,5.233887,4.062741,1.496829,6.081229,18.435831,311052.593750,281104.031250,250400.390625,1476.562500,1453.125000,1828.125000,4
937.716370,879653.125000,-0.305705,5.357259,4.088300,1.516025,6.197966,19.111019,309795.937500,255347.515625,240404.359375,1453.125000,1476.562500,1125.000000,4
1065.728271,1136291.250000,-0.194239,7.553572,6.062684,1.574074,9.543111,25.521200,439811.906250,311037.593750,284338.906250,1125.000000,1101.562500,890.625000,4
1085.866821,1179680.750000,0.057293,7.739464,5.950245,1.591096,9.467412,25.453737,331096.375000,330082.812500,305105.343750,960.937500,1195.312500,937.500000,4
1072.570923,1150971.375000,0.049131,8.086278,6.024006,1.623972,9.782818,26.637115,337779.125000,314598.875000,290347.000000,984.375000,2929.687500,960.937500,4
1074.916992,1155982.750000,0.060672,8.023805,6.010859,1.620862,9.742774,26.511347,350065.843750,304983.250000,290242.406250,984.375000,2929.687500,960.937500,3
996.417664,993207.187500,0.010193,6.572050,4.326133,1.595003,6.900195,21.810911,356000.500000,293978.250000,266358.812500,914.062500,937.500000,890.625000,4
950.743530,904352.187500,-0.163689,6.117999,4.027915,1.560959,6.287413,20.918606,241858.390625,232109.015625,230020.875000,1007.812500,1031.250000,1921.875000,3
953.772522,910118.562500,-0.153413,6.034147,4.015124,1.546287,6.208533,20.548517,226105.546875,223208.562500,221157.015625,1031.250000,1007.812500,984.375000,4
946.983765,897207.125000,-0.170088,6.189075,4.043907,1.560501,6.310519,21.014128,241566.406250,229233.750000,215070.250000,984.375000,1054.687500,1031.250000,4
931.133362,867314.875000,-0.464417,6.505824,4.074958,1.544806,6.295022,21.991995,280554.781250,248303.203125,217727.093750,1429.687500,703.125000,1875.000000,3
994.706482,989922.750000,-0.534961,6.354322,3.501052,1.553429,5.438634,20.148491,313794.843750,291024.281250,254291.671875,1828.125000,1101.562500,2929.687500,3
991.692749,983933.437500,-0.524003,6.409787,3.511692,1.560980,5.481679,20.407309,295055.937500,269057.781250,259779.359375,1828.125000,2929.687500,1101.562500,4
1001.921875,1004325.125000,-0.497580,6.175511,3.475839,1.531774,5.324198,19.448950,282029.906250,275312.468750,268867.125000,1828.125000,2929.687500,1101.562500,4
926.073730,858030.562500,-0.079476,5.337571,3.610744,1.499196,5.413215,19.213427,244954.296875,242163.765625,201045.421875,703.125000,679.687500,1382.812500,4
864.370117,747467.812500,0.119830,5.077814,5.032650,1.478528,7.440917,20.806433,233825.812500,223064.812500,199767.640625,679.687500,2976.562500,1359.375000,4
865.628662,749675.062500,0.088050,5.078131,5.025333,1.479289,7.433922,20.802629,238630.921875,225547.875000,206648.562500,2976.562500,679.687500,1359.375000,4
880.345337,775383.812500,0.137380,5.061854,4.941325,1.493245,7.378609,20.939711,274844.656250,231339.484375,222525.687500,679.687500,1359.375000,2976.562500,3
1044.555054,1091453.625000,-0.340313,7.298487,4.499813,1.572647,7.076616,23.910074,288138.312500,288076.156250,276021.250000,1429.687500,1289.062500,1101.562500,3
1046.740356,1096193.500000,-0.312391,7.570653,4.490418,1.595528,7.164587,24.373774,326653.906250,323590.156250,261667.421875,890.625000,914.062500,1078.125000,3
1044.101074,1090677.250000,-0.313476,7.642991,4.501769,1.603122,7.216883,24.538082,326450.750000,318475.312500,287782.843750,914.062500,890.625000,1078.125000,4
1030.622070,1062699.625000,-0.361326,7.880204,4.560646,1.596954,7.283143,24.432827,325424.218750,300658.968750,242824.593750,914.062500,890.625000,1500.000000,4
953.755127,909925.250000,0.358711,6.467611,5.181525,1.559184,8.078953,23.321928,224376.718750,220925.046875,214598.906250,703.125000,914.062500,2320.312500,3
971.554382,944379.625000,0.297736,5.802624,5.086597,1.537603,7.821167,19.331440,258012.140625,237205.875000,234216.078125,750.000000,1476.562500,2929.687500,3
987.409180,975452.125000,0.270211,5.495847,5.004922,1.503118,7.522987,18.269064,251478.265625,241260.640625,231692.406250,1476.562500,726.562500,375.000000,4
984.205383,969098.000000,0.276743,5.558740,5.021214,1.513963,7.601934,18.661470,246846.890625,241758.656250,228820.312500,1476.562500,726.562500,375.000000,4
931.359497,867840.312500,-0.083621,4.733593,4.030621,1.479207,5.962120,16.049185,242234.703125,220645.078125,213379.453125,1101.562500,1429.687500,2929.687500,4
952.836365,908340.562500,0.007671,5.447934,5.078005,1.506118,7.648074,21.014729,280268.062500,244798.218750,242637.843750,773.437500,890.625000,796.875000,3
929.839478,865022.937500,0.036883,5.896331,5.203595,1.551891,8.075413,22.744442,312909.281250,240212.937500,235256.203125,773.437500,796.875000,890.625000,4
930.613403,866464.000000,0.040935,5.882213,5.199268,1.550457,8.061243,22.669199,335762.312500,229687.000000,210268.000000,773.437500,796.875000,2929.687500,3
978.516541,957920.000000,-0.009641,5.856810,4.944738,1.562142,7.724384,22.293207,274657.250000,244111.000000,240483.687500,914.062500,984.375000,960.937500,3
997.272400,995014.000000,-0.105522,5.495915,4.350291,1.549678,6.741552,20.496674,239957.484375,217617.125000,215034.500000,984.375000,1710.937500,960.937500,4
1010.082886,1020763.125000,-0.104355,5.279033,4.295118,1.529358,6.568772,19.786409,248580.312500,206206.421875,205568.656250,984.375000,1710.937500,1734.375000,4
1012.395020,1025397.500000,-0.115326,5.243651,4.285308,1.533160,6.570061,19.969496,222370.562500,219280.171875,215841.203125,960.937500,843.750000,984.375000,4
1014.065613,1028815.250000,-0.089676,5.693046,4.278249,1.550571,6.633730,20.369427,287651.656250,248632.843750,237000.609375,1054.687500,1078.125000,1429.687500,3
924.418335,854941.437500,-0.046911,5.705028,4.349472,1.522021,6.619987,20.784414,249287.781250,230875.265625,209011.484375,960.937500,726.562500,1101.562500,4
921.818115,850158.812500,-0.032643,5.735139,4.361740,1.517756,6.620055,20.691286,239193.875000,231725.734375,214891.859375,1101.562500,984.375000,960.937500,4
921.260742,849119.250000,-0.024142,5.748254,4.364379,1.513107,6.603773,20.485737,265581.062500,237932.421875,218767.328125,1101.562500,984.375000,960.937500,3
880.794861,776155.937500,-0.125260,5.557479,4.330451,1.492024,6.461139,20.960257,254069.843750,227319.625000,174662.046875,726.562500,1101.562500,914.062500,4
907.958618,824776.000000,-0.258224,5.401013,4.200895,1.490226,6.260285,20.371367,316580.187500,267870.312500,251118.609375,726.562500,750.000000,937.500000,3
903.459229,816633.937500,-0.269468,5.479517,4.221817,1.494450,6.309293,20.514845,291024.531250,283890.937500,227728.640625,726.562500,750.000000,1828.125000,4
901.490967,813061.500000,-0.273815,5.505735,4.231034,1.494834,6.324696,20.562309,267450.625000,258890.203125,246110.156250,750.000000,726.562500,1476.562500,4
958.184570,918561.562500,-0.724613,7.527218,4.061658,1.548796,6.290681,22.002909,241751.203125,223072.515625,222377.609375,796.875000,773.437500,703.125000,3
1041.260986,1084721.875000,-0.428722,7.484142,4.548180,1.592103,7.241172,23.088076,289922.937500,271947.812500,260535.515625,750.000000,2929.687500,1828.125000,4
1040.999268,1084202.250000,-0.439119,7.499783,4.549323,1.599152,7.275057,23.337738,290696.562500,274317.156250,263061.093750,750.000000,2929.687500,1078.125000,4
1042.240479,1086790.875000,-0.439621,7.478727,4.543905,1.600319,7.271697,23.385256,288959.875000,287755.250000,261782.578125,2929.687500,750.000000,1828.125000,4
1004.500427,1009513.000000,-0.102105,5.896816,4.714624,1.550992,7.312345,20.903605,362404.156250,285754.875000,271179.625000,2929.687500,1828.125000,726.562500,3
914.683594,837055.625000,0.054224,6.333145,5.989587,1.553813,9.306701,24.044306,247176.765625,227300.062500,224169.781250,2929.687500,1851.562500,773.437500,4
921.594910,849751.687500,0.069322,6.191919,5.944670,1.548624,9.206056,23.886211,247797.921875,240086.484375,222113.531250,773.437500,2929.687500,1101.562500,4
928.932068,863331.500000,0.062467,6.114611,5.897716,1.555656,9.174815,23.934418,239643.046875,217560.375000,210500.265625,2929.687500,750.000000,773.437500,4
1031.207153,1063900.750000,-0.297873,7.861107,5.312780,1.615678,8.583741,26.259844,321895.468750,286551.593750,276170.187500,1101.562500,1054.687500,2929.687500,4
1078.471558,1163652.625000,-0.419907,6.774360,4.458942,1.580247,7.046231,22.924461,350718.750000,349298.875000,346021.812500,1476.562500,1101.562500,1828.125000,3
1070.870972,1147318.000000,-0.439248,6.939761,4.490590,1.586624,7.124877,22.981123,372834.156250,323405.937500,322282.625000,1476.562500,1828.125000,2929.687500,4
1066.199707,1137328.000000,-0.443977,7.006512,4.510264,1.567030,7.067718,22.386471,344879.000000,327746.687500,311499.687500,1476.562500,2929.687500,1500.000000,4
961.960144,925702.187500,-0.001029,6.265056,5.660127,1.527194,8.644114,22.249334,328046.718750,282797.218750,249817.906250,2929.687500,914.062500,937.500000,4
1015.373413,1031481.437500,-0.464060,8.709206,5.362379,1.565146,8.392906,29.165131,285199.468750,215206.750000,207234.453125,2929.687500,726.562500,2953.125000,3
1014.883179,1030489.375000,-0.466423,8.727440,5.364969,1.578124,8.466588,29.934372,289882.968750,222921.609375,215621.000000,2929.687500,2953.125000,1195.312500,4
1008.953674,1018474.437500,-0.479407,8.911737,5.396498,1.601205,8.640899,30.933359,267410.781250,225438.078125,212329.984375,2929.687500,2953.125000,1195.312500,3
1031.003418,1063376.875000,-0.419839,7.965100,4.403861,1.597557,7.035419,28.355709,305261.656250,289743.562500,247261.937500,1078.125000,1101.562500,1476.562500,4
907.476501,823911.187500,0.138074,6.105192,4.840703,1.577456,7.635993,21.161863,256907.671875,237800.656250,227714.875000,1078.125000,2929.687500,1054.687500,4
913.669434,835199.750000,0.150124,5.952780,4.807892,1.546723,7.436476,20.117657,261423.218750,242053.937500,240535.843750,1054.687500,2929.687500,1078.125000,4
921.653809,849819.500000,0.161672,5.800491,4.766241,1.534542,7.313997,19.684473,258674.031250,251387.937500,240880.750000,2929.687500,1054.687500,1828.125000,3
917.452148,842097.125000,0.180464,5.802232,4.788068,1.526824,7.310538,19.769230,223055.859375,218440.031250,214608.906250,2929.687500,1828.125000,1195.312500,3
1048.218262,1099293.250000,-0.090504,7.701663,5.457336,1.587903,8.665721,25.353975,377213.125000,290177.250000,285670.000000,1828.125000,1804.687500,773.437500,3
1047.472290,1097732.375000,-0.102873,7.733586,5.461222,1.603398,8.756511,26.026320,398231.750000,295976.750000,284123.093750,1828.125000,1218.750000,1101.562500,4
1051.438232,1106057.000000,-0.111070,7.616634,5.440623,1.585896,8.628260,25.395771,386380.218750,298338.437500,295980.343750,1828.125000,1101.562500,1804.687500,4
1090.189209,1188910.000000,-0.125088,7.008439,5.247235,1.570409,8.240305,24.211044,296904.312500,292794.750000,291282.343750,1101.562500,796.875000,890.625000,3
1034.829346,1071394.875000,-0.073760,5.187360,4.365576,1.512990,6.605072,18.773104,314616.687500,305254.812500,277353.281250,2929.687500,1828.125000,1804.687500,4
1035.993896,1073792.125000,-0.079725,5.185102,4.360669,1.508220,6.576847,18.592649,318599.937500,312172.437500,234331.796875,2929.687500,1828.125000,1453.125000,4
1036.063232,1073886.875000,-0.073744,5.181900,4.360377,1.509616,6.582496,18.656691,350729.062500,291239.093750,248580.437500,2929.687500,1828.125000,1804.687500,3
1121.645874,1258547.750000,-0.377906,8.315405,4.694046,1.599569,7.508451,26.489273,323134.031250,276044.312500,253537.656250,2929.687500,1101.562500,2906.250000,3
1170.849365,1371545.500000,-0.354051,7.784029,4.496785,1.601841,7.203134,25.705111,369207.218750,297963.687500,285486.968750,2929.687500,1476.562500,1101.562500,4
1170.248657,1370151.750000,-0.350199,7.783086,4.499094,1.593600,7.169757,25.358278,377971.406250,323634.656250,265460.625000,2929.687500,1476.562500,1828.125000,4
1174.506836,1380119.750000,-0.342117,7.694980,4.482782,1.590793,7.131176,25.074057,394654.750000,310737.437500,276107.906250,2929.687500,1476.562500,1828.125000,4
1029.061035,1059468.625000,-0.124463,6.220481,4.260362,1.549195,6.600131,19.508495,349499.031250,315927.156250,307001.875000,2929.687500,1500.000000,1828.125000,4
943.473083,890571.500000,0.061985,6.013176,4.646845,1.515413,7.041888,20.418829,318854.812500,231484.234375,213769.906250,2929.687500,1476.562500,1828.125000,3
947.269775,897744.375000,0.054781,5.944275,4.628220,1.510397,6.990449,20.196791,307887.312500,261907.171875,218378.312500,2929.687500,1476.562500,1851.562500,4
936.621338,877688.312500,0.062423,6.122683,4.680838,1.523637,7.131900,20.792654,293887.593750,205050.031250,199890.312500,2929.687500,1101.562500,1453.125000,3
924.042542,854234.812500,0.193946,5.793104,4.499391,1.516913,6.825184,19.192284,298575.562500,222612.078125,212969.156250,2929.687500,375.000000,1500.000000,4
942.007202,887804.625000,-0.150568,5.686928,4.325461,1.524289,6.593255,19.422329,292304.281250,285254.625000,279515.781250,1476.562500,2929.687500,1453.125000,4
934.387512,873505.875000,-0.148203,5.842247,4.360734,1.548728,6.753592,20.293400,320502.406250,295008.187500,263523.312500,1453.125000,1476.562500,2929.687500,4
937.781921,879864.312500,-0.154277,5.790279,4.344950,1.550881,6.738500,20.340162,303126.437500,246921.093750,244428.484375,1453.125000,2929.687500,1476.562500,4
1014.538513,1029750.375000,-0.273733,5.484331,3.943241,1.538025,6.064802,20.197100,284231.531250,264609.906250,257186.765625,1500.000000,1101.562500,1828.125000,3
988.069702,976755.500000,-0.020182,5.371025,4.048874,1.523120,6.166919,20.380747,240658.953125,237032.203125,211603.156250,1757.812500,937.500000,1054.687500,3
989.802979,980188.937500,-0.031224,5.331757,4.041784,1.508502,6.097040,19.919127,249554.187500,222354.562500,216355.375000,937.500000,1054.687500,2929.687500,4
981.861694,964510.750000,-0.021087,5.466055,4.074474,1.521992,6.201316,20.443920,252037.640625,216856.531250,209903.437500,1781.250000,1054.687500,937.500000,3
958.795776,919729.250000,-0.025974,4.981139,4.343670,1.498072,6.507128,19.289873,270577.437500,249739.703125,246891.546875,2929.687500,773.437500,703.125000,4
1016.323425,1033386.812500,-0.104191,5.258651,4.327013,1.519045,6.572926,19.110321,388394.906250,292407.343750,271174.843750,2929.687500,2953.125000,796.875000,4
1019.414185,1039711.750000,-0.084353,5.223317,4.313893,1.521749,6.564664,19.128534,373279.218750,310227.031250,284981.812500,2929.687500,2953.125000,773.437500,4
1028.308960,1057922.875000,-0.098433,5.060794,4.276578,1.494711,6.392249,18.322029,391523.468750,293508.718750,289359.625000,2929.687500,796.875000,2953.125000,3
984.568665,969842.437500,-0.012453,5.032434,4.466569,1.492991,6.668547,18.858360,324787.937500,267760.468750,242345.781250,2929.687500,1500.000000,1476.562500,3
929.089966,863628.125000,0.105992,4.874414,3.905386,1.487317,5.808548,16.647911,254011.968750,251108.750000,229679.171875,726.562500,1101.562500,1476.562500,3
926.169189,858205.500000,0.110009,4.894991,3.917702,1.486125,5.822195,16.731577,267286.437500,246705.828125,244819.890625,726.562500,1101.562500,2929.687500,4
918.482178,844019.125000,0.113281,5.062502,3.950490,1.520319,6.006003,17.703541,246799.546875,211023.781250,208913.921875,726.562500,2929.687500,1476.562500,4
1034.451660,1070458.375000,-0.277095,8.950483,5.009669,1.616531,8.098286,28.252129,229974.515625,225466.468750,225409.234375,1429.687500,2929.687500,1828.125000,4
1049.667847,1102320.000000,-0.397614,8.727459,4.937048,1.614720,7.971950,27.839167,328305.937500,317696.312500,263247.093750,1828.125000,1476.562500,2929.687500,3
1051.559814,1106311.750000,-0.384116,8.698391,4.928165,1.621226,7.989669,27.921604,334202.437500,292683.000000,280889.187500,1476.562500,1828.125000,1453.125000,4
1057.416626,1118674.500000,-0.382286,8.526892,4.900869,1.598959,7.836289,26.953197,298631.343750,278012.937500,273095.031250,1476.562500,1500.000000,1828.125000,3
911.653320,831357.375000,0.002800,5.486189,4.654781,1.518535,7.068447,19.530554,209421.421875,207886.921875,206979.687500,914.062500,937.500000,2929.687500,3
951.486267,905754.687500,-0.137807,5.202852,4.459913,1.510851,6.738265,18.791500,358895.031250,293653.031250,273703.156250,750.000000,726.562500,2929.687500,3
956.815796,915944.562500,-0.153654,5.115412,4.435071,1.501861,6.660860,18.499088,348684.375000,285342.750000,267468.937500,750.000000,1101.562500,726.562500,4
948.578064,900240.125000,-0.140732,5.251696,4.473587,1.513150,6.769209,18.873224,303501.812500,282712.125000,282084.281250,750.000000,2929.687500,726.562500,4
1072.724854,1151239.750000,-0.475323,6.179522,4.050908,1.575140,6.380745,20.406500,341425.093750,337448.031250,304664.187500,703.125000,726.562500,1101.562500,4
1100.469482,1211608.250000,-0.321621,6.697783,4.254516,1.614464,6.868762,21.386084,421676.156250,359045.343750,332596.312500,726.562500,1101.562500,750.000000,4
1086.008911,1179992.625000,-0.344970,7.008644,4.311166,1.648434,7.106672,22.497646,421986.937500,336215.843750,312972.218750,726.562500,750.000000,1101.562500,4
1091.301270,1191517.250000,-0.344753,6.885184,4.290259,1.634677,7.013186,22.037613,399459.031250,343175.187500,323400.093750,726.562500,750.000000,1101.562500,3
1006.873718,1014211.625000,-0.268434,6.977755,4.650002,1.581607,7.354476,24.119743,273210.250000,242766.390625,240287.078125,703.125000,1242.187500,1218.750000,4
952.967224,908556.500000,-0.320049,5.996243,3.826883,1.531756,5.861849,21.948196,232493.828125,231757.125000,226513.765625,1218.750000,867.187500,2929.687500,4
965.607727,932854.812500,-0.303404,5.760473,3.776786,1.508852,5.698613,21.062298,257836.140625,255036.437500,237442.265625,867.187500,2929.687500,2976.562500,4
964.506897,930725.937500,-0.299501,5.769854,3.781097,1.506853,5.697557,21.000177,264130.218750,247029.671875,223064.406250,2929.687500,2976.562500,1218.750000,3
1037.435303,1076783.375000,0.088780,5.627976,4.785163,1.540173,7.369981,21.014212,291197.156250,286524.031250,232630.796875,2929.687500,1101.562500,2906.250000,4
1084.179077,1176004.500000,0.178663,6.404710,4.804668,1.561765,7.503764,21.962456,372523.843750,356390.968750,253897.609375,1101.562500,2929.687500,1453.125000,3
1084.898315,1177579.375000,0.185067,6.398222,4.801483,1.562394,7.501809,21.989830,371701.500000,313768.437500,251198.781250,1101.562500,2929.687500,1453.125000,4
1092.677490,1194521.500000,0.197648,6.288889,4.767299,1.561651,7.444856,21.783178,378596.500000,287087.000000,278036.718750,1101.562500,1078.125000,2929.687500,4
1088.075439,1184469.375000,0.286211,6.658279,5.084866,1.566729,7.966607,22.559072,268092.656250,267522.062500,256398.781250,1101.562500,2929.687500,726.562500,3
1011.812866,1024252.687500,0.178434,6.516972,5.468123,1.559697,8.528618,21.348911,259903.140625,247062.562500,238661.109375,1101.562500,679.687500,1289.062500,3
1015.524414,1031791.937500,0.159323,6.423017,5.448138,1.548230,8.434972,21.036793,259137.906250,257897.718750,255575.062500,1289.062500,1476.562500,679.687500,4
1010.343079,1021291.937500,0.133954,6.480385,5.476078,1.547158,8.472356,21.191549,310680.718750,271108.562500,244517.093750,1289.062500,679.687500,1101.562500,4
1040.044067,1082163.000000,-0.110253,7.568498,5.572505,1.576818,8.786824,24.970589,299956.687500,281060.593750,273625.281250,1289.062500,679.687500,1265.625000,4
1071.297485,1148238.000000,-0.004611,7.444893,5.409935,1.592713,8.616473,24.749155,284970.093750,279216.156250,266883.625000,2929.687500,679.687500,1101.562500,4
1069.136108,1143605.125000,0.002375,7.482671,5.420872,1.590489,8.621837,24.702173,319575.593750,286337.937500,257437.093750,2929.687500,703.125000,1476.562500,4
1069.010864,1143233.250000,0.027122,7.544552,5.421507,1.605995,8.706913,25.212584,309055.781250,273240.562500,252126.687500,2929.687500,703.125000,1101.562500,4
1035.793457,1073352.125000,-0.234369,6.862900,4.737653,1.587505,7.521050,23.505573,242530.093750,237525.906250,220091.500000,1101.562500,2929.687500,1828.125000,3
1037.259888,1076398.250000,-0.256497,6.820962,4.637412,1.571845,7.289293,22.799219,305517.781250,272507.843750,241047.062500,1476.562500,1101.562500,2929.687500,3
1029.176514,1059721.500000,-0.248275,7.017845,4.673835,1.593111,7.445940,23.475218,334085.843750,277355.843750,254190.703125,1476.562500,1101.562500,2929.687500,4
1023.289551,1047625.875000,-0.281786,7.084404,4.700724,1.591423,7.480838,23.508156,330782.250000,267925.687500,250043.328125,1476.562500,2929.687500,1101.562500,3
