RMS,Variance,Skewness,Kurtosis,CrestFactor,ShapeFactor,ImpulseFactor,MarginFactor,Peak1,Peak2,Peak3,PeakLocs1,PeakLocs2,PeakLocs3,Predicted
0.084500,0.007141,0.160730,4.661107,3.786430,1.482417,5.613069,14.858047,75.347153,58.578842,25.099888,398.437500,375.000000,421.875000,3
0.083069,0.006902,0.382620,4.670044,4.516235,1.472721,6.651155,16.068941,72.407715,58.678120,17.532637,398.437500,375.000000,421.875000,3
0.085955,0.007381,0.098779,4.260021,3.797196,1.452928,5.517053,14.133907,75.829796,61.059940,21.525059,398.437500,375.000000,421.875000,3
0.089133,0.007945,0.238771,4.081930,3.602917,1.440708,5.190752,15.127342,80.160301,63.976139,24.207676,398.437500,375.000000,421.875000,3
0.091655,0.008403,0.265894,4.349970,4.273258,1.454090,6.213702,16.013988,79.952614,71.864716,19.235874,398.437500,375.000000,421.875000,3
0.089470,0.008007,0.075996,4.491868,4.041856,1.465321,5.922616,15.833060,80.824791,65.034637,24.824791,398.437500,375.000000,421.875000,3
0.085677,0.007254,0.261927,3.907071,3.349891,1.456668,4.879679,13.698060,78.349556,58.618904,22.678108,398.437500,375.000000,421.875000,3
0.087354,0.007569,0.305702,4.703139,3.700332,1.486171,5.499328,15.654574,73.929459,61.516483,23.008024,398.437500,375.000000,421.875000,3
0.085860,0.007374,0.183756,4.068275,3.807840,1.447719,5.512681,14.619285,71.816734,62.222599,20.884480,398.437500,375.000000,1945.312500,3
0.088606,0.007854,0.246051,5.105322,4.251525,1.485069,6.313806,18.070808,79.936043,63.012825,30.179533,398.437500,375.000000,421.875000,3
0.084101,0.007076,0.139436,4.056989,3.722803,1.443018,5.372074,14.834817,79.500969,59.384052,23.547396,398.437500,375.000000,421.875000,3
0.085361,0.007288,-0.036085,5.055665,3.743708,1.473708,5.517132,18.725986,73.519485,65.314987,17.956398,398.437500,375.000000,421.875000,3
0.084856,0.007198,0.092476,4.073099,4.108108,1.456504,5.983474,15.414178,74.713058,64.389519,20.262508,398.437500,375.000000,421.875000,3
0.081920,0.006689,0.539997,4.478754,4.571438,1.454422,6.648800,14.865425,75.020889,57.633060,21.907124,398.437500,375.000000,421.875000,3
0.082153,0.006693,0.335536,4.139334,3.854847,1.447271,5.579007,14.543760,75.417824,59.610600,22.442251,398.437500,375.000000,421.875000,3
0.084267,0.007094,0.172285,4.166600,3.869017,1.449552,5.608341,15.795362,75.439125,60.626976,23.231146,398.437500,375.000000,421.875000,3
0.084175,0.007071,0.280904,4.512711,4.038046,1.447696,5.845862,16.852114,73.594978,65.045128,14.218419,398.437500,375.000000,421.875000,3
0.087582,0.007593,0.357480,4.655233,4.080709,1.474660,6.017659,15.840831,77.403275,64.794647,25.955931,398.437500,375.000000,421.875000,3
0.086169,0.007399,0.254526,4.278968,3.784234,1.464632,5.542510,14.751264,76.631485,61.971722,17.877968,398.437500,375.000000,421.875000,3
0.088578,0.007849,-0.051103,4.442792,3.363028,1.471275,4.947937,14.912426,80.069633,64.188545,23.016937,398.437500,375.000000,421.875000,3
0.091712,0.008415,-0.010611,4.727667,3.861650,1.479175,5.712055,15.995627,84.138329,65.668747,27.609707,398.437500,375.000000,421.875000,3
0.091490,0.008363,0.292524,4.353042,4.135087,1.462091,6.045875,16.113119,81.802612,70.804420,19.498360,398.437500,375.000000,421.875000,3
0.090207,0.008128,0.345153,4.300609,3.644696,1.460372,5.322612,14.268691,81.121582,63.389103,25.105553,398.437500,375.000000,421.875000,3
0.087619,0.007666,0.460698,4.388445,4.051624,1.463712,5.930412,14.807642,76.307098,66.641151,19.800180,398.437500,375.000000,421.875000,3
0.084210,0.007076,-0.180998,4.241469,3.337524,1.444658,4.821579,15.184626,74.995285,62.277565,18.904146,398.437500,375.000000,421.875000,3
0.086577,0.007497,0.163384,4.136931,3.757652,1.449335,5.446098,14.007680,78.954643,61.995350,22.590723,398.437500,375.000000,421.875000,3
0.094349,0.008885,0.236078,4.454431,3.658827,1.471094,5.382478,16.098188,82.282654,71.306053,24.115162,398.437500,375.000000,421.875000,3
0.091704,0.008414,0.059913,4.264905,3.882744,1.446493,5.616363,14.737116,80.729736,68.265030,20.123941,398.437500,375.000000,421.875000,3
0.089780,0.007932,0.358518,4.365128,4.444619,1.459960,6.488965,15.881412,78.131615,65.626808,23.583918,398.437500,375.000000,0.000000,3
0.086148,0.007424,0.112908,4.815183,4.442671,1.480799,6.578704,17.416695,76.550758,63.947010,20.049679,398.437500,375.000000,421.875000,3
0.083458,0.006899,0.254815,4.201810,3.802238,1.464198,5.567227,14.559070,74.666153,57.824753,24.175127,398.437500,375.000000,421.875000,3
0.078361,0.006102,0.546576,4.607897,4.058341,1.466160,5.950175,14.849622,66.572327,56.655910,17.984568,398.437500,375.000000,421.875000,3
0.075655,0.005726,0.133297,4.019543,3.642796,1.436773,5.233871,14.218250,64.334213,52.290737,16.120710,398.437500,375.000000,1570.312500,3
0.083745,0.006957,-0.047391,5.128265,4.210679,1.491754,6.281297,17.516586,71.135376,56.039284,23.526482,398.437500,375.000000,421.875000,3
0.082523,0.006812,0.306517,4.886911,4.778989,1.451288,6.935687,16.683603,72.623558,61.879211,18.345024,398.437500,375.000000,421.875000,3
0.085907,0.007383,0.107925,4.681025,3.649850,1.465914,5.350366,18.095478,74.025406,63.881180,21.196110,398.437500,375.000000,421.875000,3
0.086945,0.007457,0.524900,4.218432,4.093295,1.475708,6.040510,15.347415,74.070465,63.455021,21.041101,398.437500,375.000000,0.000000,3
0.085642,0.007285,0.413361,4.956627,3.721251,1.492184,5.552790,18.279175,75.910110,59.113960,27.596197,398.437500,375.000000,421.875000,3
0.083311,0.006940,0.449855,4.145827,3.898289,1.444758,5.632083,13.931400,73.761360,63.278492,17.851274,398.437500,375.000000,773.437500,3
0.087362,0.007630,0.192561,4.885969,4.381003,1.488255,6.520051,18.587849,75.652161,64.953918,24.741671,398.437500,375.000000,421.875000,3
0.084264,0.007104,0.199516,4.196974,3.432308,1.450694,4.979228,14.848393,74.266159,59.114311,20.480503,398.437500,375.000000,421.875000,3
0.082512,0.006811,0.330620,4.653913,4.777747,1.476063,7.052258,17.099035,69.397224,60.100273,17.632248,398.437500,375.000000,1570.312500,3
0.079411,0.006308,0.133170,4.493843,3.954337,1.457486,5.763391,15.759606,68.955299,56.697998,16.810942,398.437500,375.000000,421.875000,3
0.082886,0.006872,-0.063842,4.735457,3.569752,1.475680,5.267810,16.865086,72.810677,61.546066,23.186138,398.437500,375.000000,421.875000,3
0.082791,0.006856,0.093525,4.621545,3.624534,1.459640,5.290515,16.938763,71.979874,60.213512,18.020798,398.437500,375.000000,421.875000,3
0.080157,0.006428,0.252885,4.474125,3.807582,1.454162,5.536842,16.108257,70.678528,54.647091,20.655920,398.437500,375.000000,421.875000,3
0.080395,0.006462,0.230087,4.493855,4.062347,1.454685,5.909436,16.253855,70.861244,61.606743,16.945637,398.437500,375.000000,421.875000,3
0.083863,0.007036,0.219838,3.785110,3.481466,1.430990,4.981943,13.665419,77.160789,60.319035,23.034243,398.437500,375.000000,421.875000,3
0.090730,0.008227,0.296329,4.396198,3.655186,1.475923,5.394772,15.306665,79.954430,68.846100,23.021280,398.437500,375.000000,421.875000,3
0.088482,0.007814,0.298971,4.112227,3.624940,1.446793,5.244537,14.790975,78.440186,66.377449,20.237347,398.437500,375.000000,421.875000,3
0.087800,0.007626,0.514539,4.279604,3.933140,1.465901,5.765593,14.481381,75.749779,62.229275,21.103086,398.437500,375.000000,421.875000,3
0.085603,0.007281,0.151591,4.595311,4.349480,1.466884,6.380181,16.198069,71.489738,64.049141,16.805685,398.437500,375.000000,773.437500,3
0.079918,0.006388,0.276514,5.046316,4.705073,1.464051,6.888465,17.941923,73.944550,55.521412,24.598495,398.437500,375.000000,421.875000,3
0.080223,0.006439,0.110594,4.108350,4.122685,1.442832,5.948340,14.990484,72.958580,60.252808,18.488626,398.437500,375.000000,421.875000,3
0.085715,0.007350,-0.164312,4.709184,3.828447,1.460617,5.591896,16.656134,75.318665,62.772591,22.283451,398.437500,375.000000,421.875000,3
0.087856,0.007720,0.172626,4.221388,3.543835,1.459273,5.171422,15.216420,79.423409,63.770012,23.996847,398.437500,375.000000,421.875000,3
0.085035,0.007232,0.150228,4.461483,3.614811,1.463532,5.290391,15.445955,75.738625,67.309799,18.386862,398.437500,375.000000,421.875000,3
0.083123,0.006912,0.041657,4.336804,3.935985,1.464563,5.764497,15.979007,74.064812,64.252434,17.896059,398.437500,375.000000,421.875000,3
0.086776,0.007533,0.049522,4.162853,3.688644,1.461796,5.392045,14.938522,76.852730,65.986580,19.200705,398.437500,375.000000,421.875000,3
0.090594,0.008211,-0.094584,4.601734,4.071551,1.467858,5.976457,16.795065,81.414337,67.959213,23.613548,398.437500,375.000000,421.875000,3
0.088494,0.007820,0.008934,4.189313,3.177088,1.458767,4.634632,14.118314,80.040657,64.357605,24.658926,398.437500,375.000000,421.875000,3
0.083708,0.007008,0.183313,4.754931,4.560215,1.452606,6.624196,17.462959,74.392731,59.152069,20.706259,398.437500,375.000000,421.875000,3
0.080097,0.006418,0.199085,3.852195,3.535026,1.424250,5.034759,13.700681,68.962280,58.050270,17.890837,398.437500,375.000000,421.875000,3
0.081039,0.006570,0.088216,4.073917,3.408636,1.445396,4.926827,14.223182,68.519920,61.094028,17.408516,398.437500,375.000000,421.875000,3
0.083197,0.006915,-0.045594,4.876256,4.268586,1.466822,6.261256,17.030787,72.260567,55.943092,20.632259,398.437500,375.000000,421.875000,3
0.087719,0.007698,0.085152,4.697601,3.674427,1.478263,5.431768,16.100079,74.164871,62.738907,20.446026,398.437500,375.000000,421.875000,3
0.090741,0.008238,0.116898,4.216752,3.399011,1.446950,4.918200,15.134795,78.948494,68.710442,19.235615,398.437500,375.000000,421.875000,3
0.091241,0.008294,0.677186,4.971900,4.618337,1.468166,6.780484,16.827372,82.071121,64.125435,28.417553,398.437500,375.000000,421.875000,3
0.085599,0.007260,0.650474,3.828300,3.913508,1.427605,5.586943,12.531193,75.892426,64.767502,17.223825,398.437500,375.000000,0.000000,3
0.088156,0.007754,0.037562,4.599941,3.910137,1.467555,5.738342,16.022783,75.775246,62.923737,23.849056,398.437500,375.000000,421.875000,3
0.089619,0.007981,-0.115477,4.422269,3.419671,1.473570,5.039123,15.249166,72.820831,65.774742,16.379063,398.437500,375.000000,421.875000,3
0.085784,0.007356,-0.110897,4.550899,3.953505,1.469693,5.810439,16.398310,74.152588,62.411823,22.107950,398.437500,375.000000,421.875000,3
0.082355,0.006785,0.082935,4.249367,4.134694,1.449314,5.992470,15.864607,74.822723,58.799870,22.160610,398.437500,375.000000,421.875000,3
0.078753,0.006202,0.132591,4.127463,3.507730,1.439610,5.049763,14.459832,70.165489,60.274994,17.346441,398.437500,375.000000,421.875000,3
0.079408,0.006309,0.160712,4.350325,4.152043,1.442370,5.988780,14.608169,72.193970,58.346756,21.615923,398.437500,375.000000,421.875000,3
0.081653,0.006670,0.030188,4.553810,3.889561,1.466578,5.704343,17.260044,70.227890,62.112587,18.917824,398.437500,375.000000,421.875000,3
0.076622,0.005873,0.363952,4.723294,4.313325,1.441839,6.219119,15.865942,66.114716,54.921211,14.982562,398.437500,375.000000,421.875000,3
0.079003,0.006187,0.204283,4.378010,3.590482,1.464891,5.259663,14.718379,68.457359,57.132080,19.382689,398.437500,375.000000,421.875000,3
0.081296,0.006611,-0.120113,4.246362,3.346040,1.464411,4.899979,15.479276,71.839676,63.187565,18.061403,398.437500,375.000000,421.875000,3
0.082317,0.006778,0.100084,4.323575,3.991182,1.440086,5.747646,15.540701,74.150017,62.576344,18.070702,398.437500,375.000000,421.875000,3
0.091455,0.008366,0.017092,4.767164,4.066103,1.497211,6.087815,16.774332,78.018890,69.176422,23.075527,398.437500,375.000000,421.875000,3
0.092512,0.008548,0.050587,4.568217,4.152635,1.469551,6.102507,17.474493,79.948372,67.074226,18.665443,398.437500,375.000000,1945.312500,3
0.094578,0.008945,0.215272,5.130099,4.631579,1.500645,6.950355,17.467421,82.571091,67.921021,26.367395,398.437500,375.000000,421.875000,3
0.091000,0.008279,-0.056341,4.384649,3.774343,1.459112,5.507190,15.169580,81.988968,67.563881,22.139811,398.437500,375.000000,421.875000,3
0.086583,0.007497,-0.013194,4.153538,3.711486,1.440390,5.345987,16.247517,80.191109,63.941223,22.803299,398.437500,375.000000,421.875000,3
0.086261,0.007423,0.253280,4.135291,3.613760,1.442395,5.212470,15.094064,78.151550,64.462120,22.345186,398.437500,375.000000,421.875000,3
0.088409,0.007819,0.455216,4.915774,5.072752,1.459984,7.406135,16.809824,74.718117,65.154480,18.509623,398.437500,375.000000,421.875000,3
0.089195,0.007955,-0.023347,4.825514,3.778728,1.476466,5.579165,15.660789,73.798431,63.680092,18.034336,398.437500,375.000000,421.875000,3
0.085440,0.007302,0.067016,4.401993,4.228136,1.446982,6.118038,16.456110,74.759712,65.282425,18.319460,398.437500,375.000000,421.875000,3
0.087753,0.007704,0.127930,4.308474,3.750324,1.441731,5.406958,15.310528,80.277473,65.668579,23.282099,398.437500,375.000000,421.875000,3
0.092517,0.008522,0.132444,3.968869,3.327253,1.442419,4.799293,13.488810,81.413734,66.144440,24.274984,398.437500,375.000000,421.875000,3
0.091849,0.008439,0.216848,4.273293,3.660779,1.445496,5.291643,14.157688,80.722618,65.404121,23.565197,398.437500,375.000000,421.875000,3
0.088137,0.007767,0.115382,4.139826,3.756983,1.440090,5.410394,14.289629,77.532608,67.175194,21.163023,398.437500,375.000000,421.875000,3
0.086697,0.007479,-0.102581,4.922513,3.940382,1.459254,5.750016,16.999571,74.472664,64.427025,19.679359,398.437500,375.000000,1570.312500,3
0.082417,0.006794,0.297913,4.131651,4.011762,1.442527,5.787075,14.343321,75.132431,59.259418,23.528072,398.437500,375.000000,421.875000,3
0.083133,0.006754,0.633837,4.493594,4.253040,1.485844,6.319356,15.268715,70.613617,64.485886,25.920988,398.437500,375.000000,0.000000,3
0.080005,0.006398,0.273510,4.065555,3.993385,1.436901,5.738097,15.053712,72.916138,60.346169,18.075029,398.437500,375.000000,421.875000,3
0.086534,0.007473,0.102792,4.281908,3.285820,1.466940,4.820101,15.079191,77.894882,62.743622,27.152233,398.437500,375.000000,421.875000,3
0.085016,0.007229,-0.153206,4.388537,3.590438,1.449293,5.203596,16.921171,75.748047,62.720127,17.266808,398.437500,375.000000,421.875000,3
0.082123,0.006747,0.125885,4.554636,4.102410,1.462178,5.998453,16.637924,72.344948,59.605755,23.139473,398.437500,375.000000,421.875000,3
0.082511,0.006799,0.328474,4.774509,4.057864,1.487445,6.035851,16.064789,69.906212,63.358421,15.372074,398.437500,375.000000,351.562500,3
0.084527,0.007124,0.376415,4.673745,3.912132,1.482729,5.800631,15.649265,75.992775,57.145622,25.118288,398.437500,375.000000,421.875000,3
0.088025,0.007752,0.180686,4.509507,4.042973,1.475201,5.964200,16.357229,76.504044,66.825539,20.990889,398.437500,375.000000,421.875000,3
0.088967,0.007870,0.031953,4.236108,3.505069,1.455977,5.103302,15.987805,75.432930,66.361214,18.128363,398.437500,375.000000,421.875000,3
0.086344,0.007390,0.502135,4.341240,3.885295,1.472483,5.721030,15.765687,74.628296,62.725754,19.759735,398.437500,375.000000,421.875000,3
0.085282,0.007251,0.403136,4.825796,4.339915,1.457952,6.327388,15.897162,73.777245,64.078888,17.804821,398.437500,375.000000,421.875000,3
0.086505,0.007484,0.129514,4.294739,3.809721,1.448044,5.516644,15.481442,77.496521,64.932129,22.557295,398.437500,375.000000,421.875000,3
0.084843,0.007197,0.137083,4.128880,4.504321,1.448475,6.524396,16.860378,76.166779,63.489254,21.943802,398.437500,375.000000,421.875000,3
0.080346,0.006451,0.289113,4.522278,3.815425,1.460138,5.571047,15.368391,70.715042,59.134258,18.175541,398.437500,375.000000,421.875000,3
0.077713,0.006042,0.144931,4.285930,4.171633,1.443670,6.022462,16.478369,69.206108,55.669277,20.325476,398.437500,375.000000,421.875000,3
0.082025,0.006673,0.225364,4.390422,3.612230,1.471812,5.316524,15.226354,67.244202,60.580498,16.556324,398.437500,375.000000,773.437500,3
0.086354,0.007459,0.121893,4.558883,4.027009,1.478477,5.953838,16.254162,74.914589,63.134476,22.876839,398.437500,375.000000,421.875000,3
0.090105,0.008121,0.120366,4.635506,3.402581,1.481795,5.041928,16.602577,81.423599,67.720642,23.998638,398.437500,375.000000,421.875000,3
0.088755,0.007864,0.390653,4.272458,3.919210,1.462557,5.732068,16.317074,81.471985,65.804558,22.833910,398.437500,375.000000,421.875000,3
0.086595,0.007501,0.255224,4.757220,4.036062,1.472199,5.941887,16.632565,76.294754,65.415604,21.925940,398.437500,375.000000,421.875000,3
0.083776,0.007022,0.231014,3.994259,3.820282,1.436121,5.486389,14.418900,74.555679,64.296974,16.370451,398.437500,375.000000,421.875000,3
0.087857,0.007722,0.022616,4.364888,3.280542,1.466642,4.811378,15.315636,78.342239,63.951157,25.444429,398.437500,375.000000,421.875000,3
0.087155,0.007599,-0.013274,4.316846,3.716774,1.449856,5.388787,15.610040,76.841133,65.894890,17.414558,398.437500,375.000000,421.875000,3
0.087125,0.007568,0.381401,4.592464,4.341747,1.474912,6.403697,15.621406,77.951797,61.702347,25.911554,398.437500,375.000000,421.875000,3
0.086247,0.007439,0.156145,4.316343,3.598164,1.457624,5.244768,15.919929,72.124428,62.085335,16.533665,398.437500,375.000000,421.875000,3
0.087104,0.007590,0.019090,3.889919,3.312369,1.429241,4.734175,13.647964,73.169235,64.649719,16.237288,398.437500,375.000000,421.875000,3
0.092101,0.008474,0.139456,4.146791,3.889892,1.453291,5.653146,14.811182,82.374763,68.605438,26.819948,398.437500,375.000000,421.875000,3
0.089517,0.008006,0.263944,4.166033,3.824803,1.455391,5.566584,14.515484,79.609329,69.766693,20.046350,398.437500,375.000000,421.875000,3
0.085418,0.007233,0.268002,4.465342,4.223853,1.455556,6.148053,15.288628,76.634888,61.755581,21.787441,398.437500,375.000000,421.875000,3
0.083758,0.007019,0.163580,4.160202,3.535205,1.456501,5.149031,14.664640,75.108269,61.287987,21.354576,398.437500,375.000000,421.875000,3
0.083805,0.007026,0.119789,4.204362,3.750104,1.457798,5.466895,14.843814,73.951782,62.734215,20.672462,398.437500,375.000000,421.875000,3
0.084891,0.007207,0.144717,4.400314,3.605136,1.461982,5.270646,15.904863,75.793091,56.305012,22.648186,398.437500,375.000000,421.875000,3
0.088702,0.007870,0.364199,4.980291,4.115200,1.512011,6.222229,18.012608,72.485977,65.891022,19.271811,398.437500,375.000000,421.875000,3
0.082498,0.006809,0.173298,4.398496,3.882176,1.448026,5.621492,16.855923,69.536720,62.501419,14.807293,398.437500,375.000000,773.437500,3
0.081351,0.006616,0.215361,4.328322,4.932675,1.439236,7.099286,16.918024,72.147087,58.663540,20.942682,398.437500,375.000000,421.875000,3
0.083177,0.006921,0.165506,4.623582,3.908841,1.466833,5.733616,15.857944,72.802734,65.270348,17.448032,398.437500,375.000000,351.562500,3
0.080863,0.006540,0.051024,4.091156,3.534609,1.444494,5.105722,15.544291,73.018684,60.539829,21.071835,398.437500,375.000000,421.875000,3
0.081684,0.006673,0.179105,4.222407,3.616502,1.454243,5.259274,14.806998,72.366989,63.337795,15.617921,398.437500,375.000000,421.875000,3
0.081952,0.006718,0.313077,4.203826,3.500429,1.456155,5.097167,14.279580,74.668816,60.046211,23.875696,398.437500,375.000000,421.875000,3
0.083004,0.006893,0.013225,4.811833,4.248747,1.465704,6.227405,17.485987,73.379730,63.579018,17.574526,398.437500,375.000000,421.875000,3
0.082415,0.006775,0.290509,4.064571,3.734522,1.447408,5.405376,14.105771,72.361267,63.942722,18.237864,398.437500,375.000000,421.875000,3
0.085737,0.007353,-0.007503,4.756132,4.100833,1.470266,6.029315,17.428671,73.518074,65.274696,18.548552,398.437500,375.000000,421.875000,3
0.086858,0.007546,0.263285,4.540730,4.490185,1.459330,6.552661,16.693853,75.848740,64.256874,19.879648,398.437500,375.000000,421.875000,3
0.084773,0.007190,0.134048,4.332380,3.790190,1.455718,5.517448,15.375673,75.540321,64.091988,21.180622,398.437500,375.000000,421.875000,3
0.083318,0.006917,0.335913,4.558073,4.564532,1.459548,6.662153,15.350201,73.909920,63.871704,18.232092,398.437500,375.000000,421.875000,3
0.083166,0.006888,0.114280,4.588109,3.552994,1.462562,5.196473,16.096798,74.315834,61.511803,19.993938,398.437500,375.000000,421.875000,3
0.085449,0.007305,0.225752,4.413535,4.036162,1.474013,5.949356,15.864237,74.576416,65.796906,19.876715,398.437500,375.000000,421.875000,3
0.084237,0.007091,0.052370,4.735055,3.832122,1.488543,5.704278,15.709725,70.447975,65.480492,16.488504,398.437500,375.000000,421.875000,3
0.076154,0.005783,0.186377,4.044900,4.241568,1.430644,6.068172,14.931103,68.414284,52.866688,19.384611,398.437500,375.000000,421.875000,3
0.077301,0.005975,0.162780,4.839952,4.132574,1.466251,6.059392,18.598326,65.825768,57.583122,16.469017,398.437500,375.000000,421.875000,3
0.079237,0.006240,-0.160163,4.467578,3.681238,1.453004,5.348853,16.252928,67.621857,60.354191,15.774014,398.437500,375.000000,421.875000,3
0.080179,0.006432,0.019063,4.576609,4.324362,1.470847,6.360476,17.303423,71.275391,57.439632,24.192120,398.437500,375.000000,421.875000,3
0.082610,0.006817,0.054703,4.481014,4.453378,1.452639,6.469152,15.985506,69.906319,64.589409,15.915858,398.437500,375.000000,351.562500,3
0.083410,0.006960,0.120023,3.732174,3.499931,1.429722,5.003928,13.578181,74.886856,60.887920,25.201532,398.437500,375.000000,421.875000,3
0.082535,0.006815,0.067688,4.146320,4.090546,1.432956,5.861574,14.477254,72.388756,62.791672,15.809192,398.437500,375.000000,421.875000,3
0.085125,0.007248,0.045893,4.543520,3.529601,1.478578,5.218790,15.282146,73.079041,65.082413,20.245970,398.437500,375.000000,421.875000,3
0.087310,0.007614,0.248971,4.839449,4.182537,1.492017,6.240415,16.487354,73.705727,62.639011,18.436411,398.437500,375.000000,421.875000,3
0.087131,0.007593,0.127173,4.177294,3.960952,1.458882,5.778561,14.795819,74.137100,65.307922,16.248123,398.437500,375.000000,421.875000,3
0.088208,0.007767,0.288603,4.477379,3.519059,1.464492,5.153633,13.967755,78.077332,63.760197,25.624189,398.437500,375.000000,421.875000,3
0.086162,0.007427,0.239988,4.088985,3.748913,1.436044,5.383602,13.740052,75.869576,65.390350,20.010695,398.437500,375.000000,773.437500,3
0.089943,0.008052,0.310933,4.584349,3.835325,1.483356,5.689154,16.067562,77.066803,64.808220,23.351332,398.437500,375.000000,421.875000,3
0.089385,0.007919,0.566640,4.067956,3.710009,1.442989,5.353502,13.108525,78.530357,67.497475,19.667841,398.437500,375.000000,773.437500,3
0.090955,0.008276,0.327069,4.190233,3.439605,1.458900,5.018039,14.718972,80.241524,70.628525,24.236538,398.437500,375.000000,421.875000,3
0.088107,0.007746,0.620177,4.585942,5.053506,1.443525,7.294863,16.145699,78.196190,64.630745,19.740047,398.437500,375.000000,421.875000,3
0.087541,0.007666,0.323777,4.486823,4.335829,1.454490,6.306418,15.744128,74.763931,66.067101,18.009773,398.437500,375.000000,421.875000,3
0.083629,0.006997,0.083894,4.364041,4.706395,1.435313,6.755149,17.406656,74.425453,61.236446,21.581207,398.437500,375.000000,421.875000,3
0.082307,0.006771,0.169777,4.565219,3.839008,1.447033,5.555172,16.473991,72.491837,62.063168,17.204597,398.437500,375.000000,421.875000,3
0.083793,0.007023,0.115033,3.959582,3.395372,1.441127,4.893162,13.222912,75.829552,63.111580,21.639471,398.437500,375.000000,421.875000,3
0.087769,0.007664,-0.008521,4.511744,3.896056,1.460191,5.688986,15.655938,77.706589,63.244244,23.404974,398.437500,375.000000,421.875000,3
0.086352,0.007460,0.046377,4.700637,4.551167,1.451867,6.607687,16.763535,75.349731,65.275978,17.668226,398.437500,375.000000,421.875000,3
0.084875,0.007206,0.128306,4.108241,4.340403,1.430716,6.209883,15.092853,75.428123,63.676571,21.569742,398.437500,375.000000,421.875000,3
0.086807,0.007538,0.103986,4.595569,4.201540,1.469921,6.175930,16.815201,74.321594,65.500565,17.637409,398.437500,375.000000,421.875000,3
0.084925,0.007154,0.294403,4.405329,4.078392,1.484042,6.052503,15.912890,74.521835,62.268307,19.899914,398.437500,375.000000,421.875000,3
0.083296,0.006941,0.387272,5.049141,4.759979,1.500064,7.140273,17.555773,71.227165,57.920559,22.998508,398.437500,375.000000,421.875000,3
0.080620,0.006459,-0.124291,4.107200,3.382788,1.458784,4.934756,15.129681,66.181717,57.947334,19.951019,398.437500,375.000000,773.437500,3
0.078207,0.006118,0.315982,4.576020,4.040445,1.470509,5.941512,16.534632,68.289040,55.666092,21.789370,398.437500,375.000000,421.875000,3
0.081862,0.006640,0.093181,5.083258,4.142859,1.487692,6.163299,18.795269,69.933823,58.696426,16.408405,398.437500,375.000000,0.000000,3
0.082875,0.006871,-0.153490,4.746071,3.130069,1.479651,4.631409,15.109934,72.700211,60.595276,24.135189,398.437500,375.000000,421.875000,3
0.083047,0.006900,0.102199,4.288894,3.750281,1.445572,5.421304,15.616046,72.039223,62.286858,14.051538,398.437500,375.000000,1570.312500,3
0.085450,0.007302,-0.039316,4.409169,3.974967,1.452788,5.774786,15.200383,73.571999,64.108398,20.329353,398.437500,375.000000,421.875000,3
0.085694,0.007273,0.254430,4.064846,3.578748,1.444862,5.170797,14.041101,76.062241,59.913158,24.013239,398.437500,375.000000,421.875000,3
0.084769,0.007186,0.485756,4.825120,4.640406,1.459832,6.774211,16.510103,74.580872,63.295971,16.929819,398.437500,375.000000,421.875000,3
0.085139,0.007251,0.100234,4.580493,3.250001,1.462983,4.754698,16.854628,76.024048,64.632385,24.218309,398.437500,375.000000,421.875000,3
0.082836,0.006857,-0.058179,4.027371,3.166580,1.432392,4.535784,14.721139,75.881516,59.938999,20.410778,398.437500,375.000000,421.875000,3
0.083328,0.006941,0.176341,4.216278,3.959149,1.454576,5.758882,14.818193,73.664986,62.328968,19.572054,398.437500,375.000000,421.875000,3
0.082767,0.006853,0.116682,3.776018,3.491581,1.416753,4.946709,13.863307,74.918877,62.003651,19.931158,398.437500,375.000000,421.875000,3
0.089031,0.007930,0.240467,4.629029,4.163397,1.467308,6.108987,16.121487,77.779007,67.721909,20.785643,398.437500,375.000000,421.875000,3
0.088864,0.007859,-0.249685,4.193173,3.426831,1.451155,4.972864,14.761690,78.622047,63.793873,23.044518,398.437500,375.000000,421.875000,3
0.085382,0.007291,0.264083,4.525680,3.965618,1.451976,5.757984,14.435926,76.015800,62.899284,18.930834,398.437500,375.000000,421.875000,3
0.088657,0.007838,0.479220,4.170473,3.761161,1.449647,5.452356,15.203322,80.505386,68.844711,21.491127,398.437500,375.000000,421.875000,3
0.094103,0.008859,0.266548,4.655366,3.575846,1.494313,5.343432,16.497715,84.705147,66.108467,30.162210,398.437500,375.000000,421.875000,3
0.088366,0.007801,0.189770,4.511744,4.168066,1.466503,6.112482,16.328255,73.298820,64.374237,17.727518,398.437500,375.000000,421.875000,3
0.085340,0.007286,-0.120873,4.219013,3.239441,1.452956,4.706767,14.643245,73.165565,58.748940,22.833136,398.437500,375.000000,421.875000,3
0.088675,0.007863,0.140796,4.380313,3.786404,1.457029,5.516898,16.355349,79.673080,65.315109,22.612556,398.437500,375.000000,421.875000,3
0.090493,0.008188,0.046221,4.268157,3.977386,1.450773,5.770286,15.169106,80.565170,68.426392,23.090693,398.437500,375.000000,421.875000,3
0.092807,0.008608,0.199607,3.998322,3.837340,1.430318,5.488617,13.838454,83.872940,69.381660,19.269903,398.437500,375.000000,421.875000,3
0.097727,0.009553,0.323328,4.240290,3.504465,1.482468,5.195255,14.125218,86.222191,70.237419,31.982145,398.437500,375.000000,421.875000,3
