RMS,Variance,Skewness,Kurtosis,CrestFactor,ShapeFactor,ImpulseFactor,MarginFactor,Peak1,Peak2,Peak3,PeakLocs1,PeakLocs2,PeakLocs3,Predicted
0.012877,0.000166,0.581854,5.152611,3.466016,1.543524,5.349878,14.537239,11.272706,7.170319,6.262260,421.875000,515.625000,398.437500,0
0.010990,0.000118,0.892137,5.791139,3.825515,1.607651,6.150091,15.900338,7.675038,6.585258,5.623777,421.875000,515.625000,398.437500,0
0.007737,0.000060,0.405336,5.570130,3.766219,1.555215,5.857281,15.853894,5.654629,3.303696,3.074264,398.437500,515.625000,421.875000,0
0.006106,0.000037,-0.118025,3.733137,2.860730,1.443475,4.129393,11.912007,5.516861,3.588116,2.339575,398.437500,375.000000,421.875000,0
0.006255,0.000035,0.633045,3.463260,3.036869,1.510141,4.586102,11.277424,4.872466,4.019893,3.939768,398.437500,0.000000,421.875000,0
0.004226,0.000018,1.006081,7.243638,4.393466,1.540930,6.770024,15.266549,3.065887,2.978957,2.090664,421.875000,398.437500,187.500000,0
0.003030,0.000009,0.272109,3.982598,2.888347,1.501947,4.338145,12.872792,2.187320,1.997987,1.638988,421.875000,398.437500,210.937500,0
0.002369,0.000006,0.125066,5.204867,3.389806,1.519431,5.150578,15.438416,1.686548,1.299309,1.019027,421.875000,398.437500,210.937500,0
0.007372,0.000039,-0.761675,2.343091,0.756323,1.458878,1.103383,7.306712,8.007549,7.733402,3.924791,0.000000,23.437500,46.875000,0
0.001475,0.000002,-0.456963,4.494708,2.767961,1.444284,3.997720,13.248651,0.700754,0.690319,0.661921,210.937500,515.625000,46.875000,0
0.013453,0.000121,-0.616271,1.893051,0.529468,1.427993,0.756077,5.613087,15.802774,14.790200,5.541670,0.000000,23.437500,46.875000,0
0.013375,0.000118,-0.560719,1.902952,0.646493,1.393619,0.900965,5.665902,15.990271,14.769445,4.575904,0.000000,23.437500,46.875000,0
0.001941,0.000004,0.100141,5.309245,4.098889,1.496495,6.133967,17.366171,0.844792,0.810444,0.788005,562.500000,585.937500,46.875000,0
0.012959,0.000110,-0.495522,1.783861,0.600644,1.384075,0.831337,5.654234,15.563108,14.321602,4.365521,0.000000,23.437500,46.875000,0
0.009224,0.000052,-0.758366,2.122985,0.183255,1.498336,0.274577,6.254390,11.848495,9.417452,3.657952,0.000000,23.437500,46.875000,0
0.003891,0.000012,0.791122,2.798058,2.935971,1.481638,4.350047,9.505550,3.958031,3.844058,2.094384,23.437500,0.000000,46.875000,0
0.003904,0.000011,-0.825562,2.828086,1.744944,1.485719,2.592497,10.406220,4.034273,3.984123,1.846370,0.000000,23.437500,46.875000,0
0.001539,0.000002,0.405711,4.588324,4.299808,1.415883,6.088026,14.305158,0.868123,0.569776,0.553894,117.187500,398.437500,93.750000,0
0.009711,0.000065,-0.086092,2.724726,2.313942,1.384354,3.203315,9.083837,11.154379,9.258422,3.955974,0.000000,23.437500,46.875000,0
0.010559,0.000112,1.924583,11.260402,5.779197,1.789425,10.341439,24.117596,6.851373,4.792213,4.622611,117.187500,93.750000,609.375000,0
0.018109,0.000312,0.284760,6.331713,3.936114,1.555914,6.124257,17.196493,8.868687,8.628846,8.494649,117.187500,632.812500,421.875000,0
0.020840,0.000425,0.379105,5.872129,3.754247,1.575415,5.914497,16.254341,12.944641,12.816702,8.172276,421.875000,632.812500,117.187500,0
0.020904,0.000437,0.934168,6.323878,4.283284,1.581362,6.773421,16.497267,14.506743,13.288107,11.633180,632.812500,421.875000,609.375000,0
