RMS,Mean,Median,Variance,Skewness,Kurtosis,CrestFactor,ShapeFactor,ImpulseFactor,MarginFactor,Peak1,Peak2,Peak3,PeakLocs1,PeakLocs2,PeakLocs3,FalutID
589.39246,-4.7713423,0.08408033,347360.7,-0.07338473945856094,1.7150569,4.3658414,1.4892892,6.5020003,0.01642939,278670.34375,254019.5625,242647.1875,1464.84375,2003.90625,445.3125,1
606.6972,-0.55225825,0.12365134,368081.2,0.04132217913866043,2.0503888,4.3019757,1.4953512,6.4329643,0.015855586,448356.03125,253509.953125,252307.34375,1464.84375,1171.875,1968.75,1
589.4448,0.49210465,0.0016138337,347444.94,0.17364506423473358,1.7529774,4.4278893,1.4723952,6.5196033,0.016285546,424673.84375,281697.5,259962.359375,1464.84375,1968.75,410.15625,1
588.4761,-0.38415194,-0.13662536,346303.88,0.17891252040863037,1.7694082,4.4351788,1.475195,6.5427537,0.01640141,344307.125,304722.375,245654.484375,1464.84375,1957.03125,1207.03125,1
591.9104,-2.2420077,-0.29679036,350352.88,0.17753231525421143,1.7231498,4.4094453,1.4719479,6.490474,0.01614035,301941.40625,301170.625,272320.59375,1957.03125,1464.84375,1207.03125,1
583.41516,-4.6120424,-0.64525324,340352.0,0.17744113504886627,1.8850117,4.1589227,1.4828758,6.167166,0.015675187,265246.53125,263230.96875,247951.796875,3023.4375,1957.03125,3246.09375,1
640.39624,-1.5589433,-0.14678803,410104.9,-0.046320706605911255,1.9598026,3.7888708,1.5103213,5.7224126,0.013495834,393051.8125,315509.40625,247712.953125,410.15625,2976.5625,1207.03125,1
645.6832,-2.2395983,-0.008012651,416901.78,-0.06269477307796478,1.8470049,3.7578468,1.4963546,5.6230717,0.013031326,372263.125,324712.8125,266248.03125,410.15625,2976.5625,1207.03125,1
644.2638,1.4346898,0.032613225,415073.75,-0.06324797868728638,1.8648682,3.7661262,1.4982072,5.642437,0.01312124,363085.375,339763.0,271585.9375,2988.28125,410.15625,1207.03125,1
688.6397,-6.6897554,0.00996559,474179.94,-0.14445284008979797,2.0346932,4.31555,1.5130266,6.5295415,0.014346211,372159.3125,309511.5,263657.28125,433.59375,1136.71875,2871.09375,1
686.3182,-7.559856,0.049483053,470975.5,-0.11646226048469543,2.160191,4.3301473,1.5144238,6.557678,0.014470117,519085.125,314580.0,230472.5,410.15625,1242.1875,2519.53125,1
684.2431,-4.173759,0.011571385,468171.2,-0.10530724376440048,2.2078767,4.3432794,1.5191616,6.598143,0.014649245,517527.96875,293425.40625,288986.5625,410.15625,1335.9375,3000.0,1
686.7079,-2.983499,0.0045751655,471558.88,-0.1075618639588356,2.1400657,4.32769,1.5106714,6.5377173,0.01438216,512011.84375,298177.25,273141.9375,410.15625,2988.28125,1335.9375,1
668.1063,-0.29828262,0.11075821,446365.94,-0.14681296050548553,2.0739431,4.052767,1.5045024,6.097398,0.013730672,359976.28125,329188.03125,307328.3125,410.15625,1171.875,3000.0,1
716.3434,-3.7785692,-0.049097367,513133.66,-0.03732260689139366,2.4062676,4.4604554,1.520694,6.782988,0.01439931,387564.5,351699.5,337399.40625,3000.0,1441.40625,421.875,1
714.1806,-6.009839,-0.49662444,510017.8,-0.04028812050819397,2.4501934,4.4739633,1.5193506,6.797519,0.014461069,389878.4375,370117.5,321947.8125,1335.9375,3000.0,421.875,1
708.1791,-6.941252,-0.7296138,501469.5,-0.04674307256937027,2.6094055,4.511878,1.5335746,6.919302,0.014983873,384465.28125,372032.8125,327442.84375,3000.0,1335.9375,410.15625,1
712.79803,-9.142514,-0.8992609,507997.5,0.02226378209888935,2.528235,4.622924,1.5226014,7.0388703,0.0150356665,473473.25,381891.9375,365265.9375,1335.9375,3128.90625,3011.71875,1
653.433,-4.6100335,-0.76528513,426953.47,0.025115622207522392,2.5263166,5.0429215,1.514564,7.6378274,0.01770339,451856.875,327040.09375,264963.53125,1171.875,1335.9375,1488.28125,1
656.15027,-3.1633897,-0.0030369242,430523.2,0.013411667197942734,2.5026927,5.0220375,1.5182048,7.6244817,0.017641576,440661.4375,340585.1875,294737.6875,1171.875,1347.65625,3000.0,1
659.54926,-5.3391447,0.0,434976.72,0.02130223624408245,2.428114,4.996156,1.5179073,7.583702,0.017453369,436217.78125,330072.96875,296518.03125,1171.875,1347.65625,3000.0,1
658.1023,5.787126,0.22354198,433065.12,-0.04130181297659874,2.810063,4.5272527,1.5358306,6.953093,0.016226616,350464.375,323824.03125,223635.625,1171.875,421.875,3363.28125,1
667.4026,-1.2021462,0.07753442,445424.8,-0.19710466265678406,3.6715994,4.384475,1.5672433,6.871539,0.016136248,388737.59375,296218.09375,289573.53125,457.03125,1382.8125,2894.53125,1
662.31287,-1.7503691,-0.048152868,438655.2,-0.18611443042755127,3.803553,4.4181685,1.5743719,6.9558406,0.016534602,387569.1875,292435.15625,269296.84375,457.03125,1382.8125,2906.25,1
660.2391,0.48402464,0.0,435915.38,-0.18559274077415466,3.8591676,4.432046,1.5683404,6.9509573,0.016511394,385418.0,290619.59375,276994.375,445.3125,1382.8125,2894.53125,1
647.26825,-7.7129784,0.13862538,418896.66,-0.2706559896469116,3.2228103,4.2016444,1.5367298,6.456792,0.0153295705,324829.25,306833.40625,295901.96875,457.03125,937.5,3023.4375,1
667.0551,-1.9328915,0.8763166,444958.8,-0.22046425938606262,2.191299,4.1219025,1.5126908,6.2351637,0.014139573,358767.59375,300625.625,296369.3125,3000.0,1031.25,2871.09375,1
668.87933,-1.6919312,0.78872555,447396.7,-0.22659724950790405,2.1457973,4.110661,1.5115404,6.21343,0.014041174,347461.3125,320069.71875,288128.84375,3011.71875,2871.09375,949.21875,1
667.5827,-4.5512514,0.1447374,445645.9,-0.22365732491016388,2.1776748,4.118645,1.5163666,6.2453756,0.014185926,346533.875,327937.21875,282772.15625,3000.0,2871.09375,949.21875,1
672.6146,-0.9982276,-0.09387888,452409.47,-0.09415887296199799,2.7172203,4.647661,1.5437455,7.1748066,0.016467193,316185.6875,285511.59375,277334.84375,1464.84375,1125.0,2894.53125,1
669.1613,-5.147119,-0.39966837,447750.4,0.01030842773616314,3.434157,5.8836055,1.5594441,9.175154,0.021382196,400888.9375,303311.9375,248300.25,1171.875,2882.8125,1968.75,1
674.16785,-5.2825956,-0.08471359,454474.34,0.0040838876739144325,3.3295765,5.8399124,1.5535104,9.072364,0.02090579,410600.3125,350399.8125,252689.3125,1171.875,2882.8125,1710.9375,1
677.6531,-4.403302,-0.020801619,459194.28,-0.0014779556076973677,3.223382,5.809877,1.5490012,8.999506,0.02057136,386055.09375,304936.75,252959.296875,1171.875,2882.8125,3046.875,1
681.0019,-5.2643175,0.00056295906,463735.8,0.09505347162485123,3.0602303,5.781307,1.5412574,8.910482,0.020166384,352426.09375,320713.03125,253334.671875,1054.6875,1183.59375,1570.3125,1
681.0674,-2.249415,0.06378892,463847.7,-0.02671808935701847,2.3558998,4.295703,1.5256726,6.553836,0.014681377,340778.0625,297142.9375,263221.4375,3128.90625,410.15625,1031.25,1
676.99,-2.2695186,0.05477351,458310.3,-0.017709923908114433,2.3988352,4.321575,1.5196875,6.567444,0.014742407,331555.5,326866.1875,254285.484375,410.15625,3128.90625,960.9375,1
678.539,-0.19047165,0.2698608,460415.1,-0.014280993491411209,2.358811,4.3117094,1.516196,6.537397,0.01460782,341371.0,335308.09375,268912.71875,3140.625,410.15625,1089.84375,1
708.0158,0.0007664561,0.387808,501286.34,-0.21495594084262848,2.3160262,4.1322002,1.5245397,6.299703,0.013564878,367104.625,354204.59375,353484.59375,1007.8125,3000.0,2003.90625,1
650.4023,-1.8485832,0.02507572,423019.72,-0.13460177183151245,2.3302827,3.9130013,1.5059983,5.892973,0.013645105,402057.03125,295809.34375,231413.15625,984.375,3000.0,1347.65625,1
652.11694,-3.8918178,4.5024954e-05,425241.38,-0.13359814882278442,2.3040366,3.9027123,1.511866,5.9003778,0.013679418,389557.625,283317.25,244540.40625,972.65625,3011.71875,457.03125,1
660.2768,-6.2786694,0.00037432156,435926.03,-0.1662168651819229,2.187549,3.854482,1.5070046,5.8087215,0.013257728,405606.75,295144.5,252778.890625,972.65625,2988.28125,1207.03125,1
636.11725,-2.6562328,2.3836366e-05,404638.1,-0.04110373556613922,1.732914,4.6959805,1.4894773,6.994556,0.016377848,341031.5,260692.375,257826.859375,421.875,3023.4375,996.09375,1
675.488,-1.5733194,0.1194083,456281.5,-0.16646115481853485,2.1126513,4.4222755,1.5054811,6.6576524,0.014838118,390665.25,276183.15625,253276.078125,1464.84375,1195.3125,2578.125,1
678.1431,-0.8228922,0.27214062,459877.38,-0.17179085314273834,2.0626364,4.404961,1.4984143,6.6004567,0.014584264,351285.8125,330949.40625,260673.875,1464.84375,1195.3125,3152.34375,1
670.9326,0.09178865,0.45568812,450150.56,-0.14795804023742676,2.1536555,4.452301,1.4998249,6.677672,0.014927489,309144.875,306251.3125,273300.5,1464.84375,1160.15625,1347.65625,1
672.02277,-6.3735476,0.113943055,451573.97,-0.19048430025577545,2.2296948,3.915782,1.4991716,5.870429,0.013095957,356305.75,280180.59375,279865.5625,1183.59375,1453.125,972.65625,1
742.1294,-5.2850704,-0.0198001,550728.1,-0.2674528658390045,2.8459926,4.2906213,1.5303065,6.5659657,0.013539336,480902.21875,321363.1875,310301.25,445.3125,1148.4375,1582.03125,1
743.63464,-4.3019176,0.32373297,552973.94,-0.2774115800857544,2.79211,4.2819366,1.5182608,6.5010962,0.013273131,513590.375,373535.59375,316709.40625,410.15625,1171.875,1582.03125,1
740.0538,-3.405498,0.37089625,547668.06,-0.29015544056892395,2.9021378,4.302655,1.5304786,6.5851216,0.013618453,512776.71875,356509.59375,321803.0625,410.15625,1242.1875,1582.03125,1
749.14136,-2.8579452,0.1795704,561204.6,-0.0892307311296463,2.9995127,5.1080937,1.5324943,7.8281245,0.016013741,453769.3125,287908.71875,287258.15625,410.15625,1582.03125,1160.15625,1
637.0815,-3.6237783,0.21704899,405859.7,0.18992605805397034,2.4895515,6.0065856,1.4900197,8.94993,0.020932287,285391.5625,281024.71875,279761.5,3375.0,1160.15625,410.15625,1
629.9673,-3.67804,-0.05190239,396845.25,0.21801045536994934,2.6778493,6.0744176,1.5059597,9.147828,0.021868216,318690.40625,257744.0,255573.71875,3375.0,1417.96875,1148.4375,1
632.056,-7.1576443,-0.6898382,399443.56,0.22774122655391693,2.6122222,6.0543437,1.4958924,9.056646,0.021434443,301287.5,261390.953125,260410.703125,3375.0,1148.4375,1417.96875,1
653.71936,-5.726371,-0.000625934,427316.25,-0.16261835396289825,2.5565658,4.5481143,1.5088791,6.8625546,0.01583977,304720.53125,286511.0625,271822.125,1195.3125,2859.375,2531.25,1
731.35754,-4.8661413,0.002254177,534860.25,-0.11671001464128494,2.7743397,5.249144,1.537699,8.071603,0.016970763,356676.625,348278.75,326942.875,2882.8125,3011.71875,421.875,1
731.6122,-3.339324,-0.30434966,535245.25,-0.11117517948150635,2.779241,5.247317,1.5417808,8.090213,0.017049108,374970.40625,323898.375,321070.0,3011.71875,1980.46875,2882.8125,1
734.04877,-2.1713614,0.32022464,538822.94,-0.10934019088745117,2.7097993,5.229899,1.5398326,8.053169,0.016893337,391637.375,328738.96875,325219.0625,3011.71875,421.875,1453.125,1
700.4513,-0.40755558,0.00059032644,490631.88,0.06095308065414429,3.0069008,5.4807534,1.5445418,8.465254,0.01866645,364701.875,308416.90625,303015.96875,3011.71875,2871.09375,445.3125,1
683.89667,1.2797872,0.003896268,467713.06,0.06277915090322495,3.0132465,4.9000425,1.5416844,7.5543194,0.017029438,340966.75,279497.75,263577.625,3011.71875,1007.8125,2871.09375,1
686.0735,-0.8096727,0.33439964,470696.2,0.048080239444971085,2.9523764,4.8844953,1.5389785,7.517133,0.016862197,320378.15625,283984.1875,277964.65625,3011.71875,1007.8125,2871.09375,1
677.76587,2.085889,0.0068032504,459362.2,0.04811159521341324,3.2026062,4.9443665,1.5625104,7.725624,0.017810527,285006.8125,283008.84375,279870.59375,3011.71875,1324.21875,2871.09375,1
697.16895,2.5144427,0.4981292,486038.22,-0.03739558532834053,2.758904,4.7712345,1.5476195,7.384055,0.01639159,324365.53125,286824.46875,277752.03125,1464.84375,2871.09375,2214.84375,1
697.27234,-1.3424866,0.08364641,486186.9,-0.09930841624736786,2.519085,4.542295,1.5280327,6.940775,0.015210313,410990.125,281806.46875,274584.84375,1382.8125,457.03125,2519.53125,1
695.8637,-2.6027117,-0.026013728,484219.5,-0.08151550590991974,2.545959,4.55149,1.52786,6.9540396,0.015268506,489123.28125,312657.28125,298210.59375,1371.09375,2531.25,457.03125,1
698.7764,-4.509241,-0.04533467,488268.16,-0.07396651059389114,2.4697165,4.532518,1.5205052,6.8917165,0.014996056,467653.21875,305447.15625,286225.78125,1371.09375,2531.25,457.03125,1
700.3554,-12.584606,-0.15304783,490339.3,-0.15018075704574585,2.8257551,4.522299,1.5346738,6.9402537,0.015208029,414115.875,347142.65625,270646.5,1359.375,2531.25,410.15625,1
686.68823,-10.189587,-0.04533467,471436.84,-0.11772064119577408,3.0565286,4.673368,1.5479572,7.2341733,0.016307533,332015.34375,326810.875,311335.65625,2531.25,1359.375,1476.5625,1
688.5838,-7.2568474,0.0791233,474094.94,-0.1353943645954132,3.0154934,4.660503,1.5487498,7.2179527,0.016234484,352023.15625,312206.25,277074.25,1476.5625,3000.0,2531.25,1
689.182,-6.920459,0.23660883,474923.97,-0.1386578381061554,2.9926486,4.6564574,1.5444188,7.1915207,0.016115801,341384.90625,281801.3125,264091.625,1476.5625,3000.0,1312.5,1
696.27606,5.5035353,0.09085308,484770.06,-0.06808250397443771,3.4865413,4.609015,1.5552284,7.1680703,0.01601087,317900.71875,313693.1875,262885.1875,1464.84375,1347.65625,2859.375,1
744.1871,1.1170527,0.0015181926,553813.1,0.11928414553403854,2.9874825,4.715,1.5500302,7.3083925,0.015222287,372288.03125,371516.6875,280442.15625,1300.78125,1148.4375,2390.625,1
742.9618,-0.72024584,-0.24459735,551991.7,0.1322096884250641,3.023264,4.722776,1.5521421,7.3304195,0.015314184,375819.03125,366771.09375,275556.84375,1148.4375,1359.375,2390.625,1
742.0684,-1.4360363,-0.9797181,550663.56,0.13526591658592224,3.0481672,4.7284617,1.5543875,7.3498616,0.015395525,406844.90625,349710.1875,265581.6875,1148.4375,1312.5,3128.90625,1
722.9677,-2.0846224,-0.4141304,522678.0,0.1644905060529709,2.345119,4.853387,1.5122538,7.3395524,0.0153523665,342415.5625,340072.96875,303464.0,1359.375,2378.90625,1113.28125,1
717.93976,-2.730827,-0.11245471,515430.12,-0.11204060912132263,2.5309472,4.466459,1.516853,6.774962,0.014314044,398889.09375,390452.21875,341276.15625,1125.0,421.875,1242.1875,1
714.44336,-5.1270056,-0.09657304,510403.12,-0.11106343567371368,2.6104388,4.488317,1.5250452,6.8448863,0.014611041,412573.09375,371827.28125,338318.84375,1031.25,421.875,1242.1875,1
717.8718,-4.991749,-0.08199917,515315.06,-0.10686454176902771,2.5278606,4.4668818,1.5213357,6.795626,0.014401496,416047.1875,348070.96875,347406.84375,1031.25,1242.1875,421.875,1
708.53217,-6.0898395,-0.16345043,501980.75,-0.04797016829252243,2.7042909,4.5257626,1.5393996,6.9669576,0.0151368305,356130.9375,326549.5625,304235.84375,1160.15625,457.03125,2988.28125,1
701.8324,-6.241605,-0.09915559,492529.78,-0.16768771409988403,2.4399152,3.8493888,1.5323354,5.898555,0.012878523,360855.125,353401.34375,343567.25,2894.53125,457.03125,3375.0,1
703.1136,-1.8270016,-0.014490633,494365.38,-0.17708982527256012,2.403664,3.8423746,1.5199234,5.840115,0.0126246,407620.125,350322.25,334611.71875,2894.53125,457.03125,3375.0,1
699.30066,-0.12286997,-0.0062598553,489021.38,-0.18432515859603882,2.4997554,3.863325,1.5253105,5.8927703,0.012853276,377985.625,314617.0625,311498.71875,2906.25,457.03125,3375.0,1
737.94086,-2.8867068,-0.0045639644,544548.4,-0.17786090075969696,2.4580002,4.636197,1.5358787,7.120636,0.014820203,531564.3125,357998.5,326096.625,2882.8125,1031.25,1371.09375,1
677.36224,2.6984153,-0.07579476,458812.34,0.07191512733697891,2.7273784,5.0508265,1.5369259,7.7627463,0.017613567,400672.59375,380156.1875,345042.75,1347.65625,2519.53125,2882.8125,1
679.1826,0.8360872,-0.22545364,461288.38,0.07838202267885208,2.6804762,5.037289,1.5373077,7.7438636,0.017527983,426051.15625,370880.09375,358929.8125,1347.65625,2519.53125,2882.8125,1
684.36066,0.73213947,0.0,468348.94,0.06405249238014221,2.5383286,4.999176,1.5210445,7.6039686,0.016900409,434341.15625,382407.375,342544.375,1347.65625,2519.53125,2906.25,1
617.7596,1.4121716,0.002853639,381624.94,0.12581083178520203,2.579753,4.861437,1.5050275,7.316596,0.017825184,291750.8125,290887.8125,238393.71875,1195.3125,960.9375,2859.375,1
634.0809,-5.634274,0.0069311857,402026.8,0.12346869707107544,2.8791218,5.3255143,1.507121,8.026195,0.019077135,348541.71875,324843.40625,274731.53125,3000.0,1171.875,1019.53125,1
638.48804,-4.744685,0.032624736,407644.44,0.11931795626878738,2.7579803,5.288755,1.5008912,7.937845,0.018659461,329602.09375,320733.4375,302568.5,1171.875,3000.0,2003.90625,1
633.5402,-6.7221985,-0.000330183,401328.06,0.13498927652835846,2.8991494,5.3300586,1.5097001,8.04679,0.019175166,338181.8125,325293.21875,264757.625,1171.875,2003.90625,3000.0,1
674.3639,-9.528387,-0.0064111655,454675.8,0.009442783892154694,3.4438496,5.441136,1.535941,8.3572645,0.019034628,389604.90625,369468.0,336759.5,1148.4375,1019.53125,3011.71875,1
666.4624,-3.372521,0.010783404,444160.7,-0.10698515176773071,3.476787,5.5056453,1.5451176,8.506869,0.019722214,394127.6875,292206.3125,277095.21875,3128.90625,1992.1875,1019.53125,1
659.16455,-2.6554275,0.017424725,434490.88,-0.11120544373989105,3.7163553,5.5666003,1.5616137,8.69288,0.02059413,382213.5625,307202.09375,280883.0,3128.90625,1992.1875,597.65625,1
660.7346,-1.0539308,0.01949952,436569.1,-0.103067547082901,3.685645,5.553373,1.56899,8.713186,0.020690456,365230.8125,335679.84375,281126.6875,3128.90625,1992.1875,1125.0,1
678.77893,-2.8758464,-0.21011321,460732.6,0.3902203440666199,3.7298684,5.534528,1.5770595,8.728279,0.020279087,368267.1875,290800.59375,272367.75,1429.6875,1992.1875,2906.25,1
670.1299,-6.6541023,-0.2805261,449029.84,0.36418774724006653,3.2177544,5.605959,1.543709,8.65397,0.019935256,422681.5,308672.625,285955.6875,1429.6875,2882.8125,1171.875,1
678.126,-7.622357,-0.4199245,459796.8,0.33108800649642944,2.9991431,5.5398564,1.5246825,8.446523,0.018990964,483232.9375,354059.90625,311422.125,1429.6875,2882.8125,1171.875,1
676.521,-9.386574,-0.98704064,457592.53,0.3298524022102356,3.0328546,5.5529995,1.5242119,8.463948,0.0190694,451257.71875,343411.96875,336503.71875,1429.6875,2906.25,457.03125,1
685.8616,-4.7728767,-0.45697844,470383.38,0.002234238898381591,2.7537107,5.218557,1.5184425,7.9240785,0.017543273,390265.0,229884.953125,223713.375,1429.6875,433.59375,1171.875,1
696.11487,-0.7305451,-0.265585,484575.38,0.1435420662164688,3.0421333,5.141691,1.540719,7.9219017,0.017533636,354713.375,317289.71875,299956.1875,3140.625,3011.71875,1699.21875,1
690.1361,-1.84959,-0.49442852,476284.44,0.17167922854423523,3.1962428,5.1862345,1.5470705,8.023471,0.017986126,349397.09375,324542.84375,312247.6875,3140.625,1710.9375,433.59375,1
689.35706,-0.99065024,-0.07484112,475212.12,0.1695709377527237,3.2211332,5.1920958,1.5487741,8.041384,0.018066525,343835.1875,340207.875,312225.03125,1710.9375,3140.625,433.59375,1
675.0098,-4.733927,0.030039048,455615.8,0.02757163718342781,2.516593,4.6306987,1.5246539,7.060213,0.015947,462327.65625,310828.96875,255305.421875,433.59375,1253.90625,3023.4375,1
677.99695,-6.438135,0.0,459638.44,-0.09535893052816391,2.34192,4.096347,1.5183496,6.2196865,0.013928763,441454.875,357151.0625,335030.0,3128.90625,457.03125,1453.125,1
682.2637,-2.8618019,0.23276433,465475.56,-0.10462295264005661,2.2416859,4.0707293,1.515858,6.1706476,0.013709987,437164.78125,373237.40625,345696.75,3128.90625,457.03125,1453.125,1
687.99615,-1.4958706,0.002782703,473336.44,-0.1049596443772316,2.1063151,4.0368114,1.4992641,6.052246,0.013188905,391397.03125,340363.34375,326040.15625,3128.90625,457.03125,1453.125,1
680.93506,-4.9456778,-0.23722613,463648.12,-0.058446113020181656,1.9408236,4.1511273,1.5018796,6.2344937,0.013750884,372665.0625,297723.6875,279188.0,3140.625,445.3125,105.46875,1
704.4263,-2.749022,-0.33983737,496208.78,0.08819308876991272,1.8438368,4.218878,1.4937826,6.302086,0.013363992,587190.375,277551.65625,267891.0,410.15625,3269.53125,1371.09375,1
706.1579,-2.6594052,-0.76601326,498651.94,0.08685629069805145,1.8080311,4.2085323,1.4914654,6.2768803,0.013257303,641641.125,278237.9375,273053.96875,410.15625,3128.90625,1371.09375,1
705.06305,-4.3655133,-0.15126704,497094.88,0.08830952644348145,1.8220816,4.2150674,1.4879907,6.2719812,0.013236618,641511.25,324583.25,262575.71875,410.15625,1371.09375,3281.25,1
688.8763,3.475468,0.05654252,474538.47,0.08465012162923813,1.8744245,4.3141103,1.4785268,6.3785276,0.013690157,399255.375,295722.90625,277710.9375,410.15625,3164.0625,1957.03125,1
723.4964,-3.8078532,-0.021627743,523432.53,-0.010552451945841312,2.2134347,4.5402775,1.5151317,6.8791184,0.014406112,469980.46875,337609.40625,297847.78125,445.3125,1218.75,1441.40625,1
724.54596,-6.021714,0.2805074,524930.56,-0.005070669110864401,2.2421145,4.5337005,1.5252472,6.915014,0.014556848,433029.875,337265.625,283649.21875,457.03125,1218.75,1968.75,1
723.23267,-8.462603,0.01763891,522993.9,0.007157894317060709,2.2839947,4.541933,1.5351987,6.9727693,0.014801027,413498.5625,344824.21875,281852.875,457.03125,1218.75,1957.03125,1
729.265,-12.910357,0.0031275554,531660.9,-0.062222618609666824,2.3980312,4.504363,1.5411984,6.942117,0.014671182,589529.6875,273330.875,270178.59375,445.3125,1992.1875,2871.09375,1
700.97864,-4.1941986,-0.0011388636,491353.44,0.24234506487846375,3.1124053,5.5909467,1.5294884,8.551289,0.01865834,356386.1875,345231.8125,320537.03125,398.4375,2894.53125,1371.09375,1
698.7837,-4.1911488,-0.2895733,488281.1,0.24985076487064362,3.1366553,5.6085086,1.5206702,8.528691,0.01855986,396946.4375,351693.25,332920.5,2894.53125,1371.09375,386.71875,1
699.57275,0.007826209,-0.49350107,489402.0,0.23732133209705353,3.1136494,5.6021824,1.5226038,8.529904,0.018565137,401407.21875,308391.40625,288430.4375,2894.53125,398.4375,1113.28125,1
702.62103,10.281517,-0.08501519,493570.62,0.2523725628852844,3.0392504,5.577878,1.5200241,8.478509,0.01834209,328874.875,271151.875,258137.34375,1359.375,1101.5625,2882.8125,1
654.4666,0.3554908,-0.033775598,428326.44,-0.13665197789669037,2.0100079,4.349167,1.4933003,6.494612,0.014818794,331057.5,320491.03125,276681.1875,1429.6875,2894.53125,1207.03125,1
650.583,-1.4561739,-0.030245781,423256.12,-0.14395782351493835,2.0643091,4.3751287,1.4923683,6.529304,0.01497753,359285.84375,348974.875,287615.375,1429.6875,2894.53125,1207.03125,1
660.9869,2.2597523,0.26595017,436898.6,-0.1353478729724884,1.854537,4.306265,1.475942,6.3557973,0.014192095,372629.875,353853.1875,332848.15625,2894.53125,1207.03125,1417.96875,1
766.5542,-13.845137,-0.064743996,587413.75,0.04666891321539879,3.6873088,5.2666106,1.5507785,8.167347,0.016522963,576615.5625,369260.3125,368935.53125,503.90625,1417.96875,2894.53125,1
881.01843,-1.3146892,-0.1956059,776191.7,0.19562651216983795,2.9238238,4.582359,1.5624727,7.1598105,0.012697815,782065.0625,355928.84375,303900.8125,503.90625,1183.59375,2882.8125,1
884.4525,-3.6649508,-0.04145898,782242.9,0.19297248125076294,2.8621926,4.5645666,1.5671866,7.1535277,0.01267554,765006.5625,339005.3125,294620.3125,503.90625,1183.59375,2871.09375,1
885.11334,-7.7429676,-1.0106289,783365.6,0.1986946016550064,2.846887,4.5611587,1.5625027,7.126823,0.012581078,708578.1875,364243.375,294514.09375,503.90625,1183.59375,2894.53125,1
890.315,-3.6655006,-1.308706,792647.4,0.37080875039100647,2.5957756,4.4229536,1.5445567,6.8315034,0.011851586,742216.8125,457190.6875,410681.6875,410.15625,1464.84375,1160.15625,1
911.1622,-6.3947835,-0.23408145,830175.56,0.2226914018392563,2.8868918,4.321758,1.5571532,6.7296386,0.011500784,901024.4375,508828.75,269611.90625,515.625,1171.875,3023.4375,1
916.5724,-3.8056269,-1.2792268,840090.5,0.22535784542560577,2.7550263,4.2962475,1.5325098,6.5840416,0.011008523,1002704.4375,548501.9375,268242.8125,515.625,1171.875,2214.84375,1
910.37823,-4.545062,-1.0911686,828767.8,0.23637765645980835,2.8922148,4.325479,1.5491378,6.7007637,0.011402301,915278.3125,503450.625,264060.28125,515.625,1171.875,2214.84375,1
824.3903,5.1896734,-0.4285497,679592.44,0.08092053234577179,3.0090456,4.405622,1.542644,6.7963066,0.012717618,768298.0,390397.4375,320026.3125,515.625,398.4375,1183.59375,1
671.4498,-0.0011423826,-0.83370376,450844.94,0.21004840731620789,1.9586048,4.004336,1.4869038,5.9540625,0.013185077,366860.6875,326233.65625,259246.078125,398.4375,1347.65625,3363.28125,1
658.1777,-1.2865186,-0.6715528,433196.25,0.20712579786777496,2.2446647,4.0850835,1.5133886,6.182319,0.014215389,395174.96875,326849.375,240261.203125,410.15625,1347.65625,1699.21875,1
650.508,-1.2145417,-1.251035,423159.22,0.19905595481395721,2.4335818,4.133248,1.5276284,6.314067,0.014827716,369266.03125,304709.40625,257087.484375,421.875,1347.65625,1699.21875,1
653.151,-10.341556,-1.0527794,426499.3,0.03002120554447174,2.7017899,4.4097047,1.5416949,6.798419,0.01604696,284789.125,269751.5,244688.78125,984.375,1394.53125,1968.75,1
729.6741,-8.347291,-1.0237495,532354.56,-0.07278136909008026,2.9598455,4.7861495,1.5556704,7.4456716,0.015874226,351799.96875,321041.1875,296736.6875,1593.75,1464.84375,1183.59375,1
732.00635,-3.6898503,-0.011278481,535819.6,-0.07967296242713928,2.9059901,4.7709002,1.5541155,7.4145303,0.015741717,324056.03125,301406.21875,297309.3125,1593.75,2988.28125,1183.59375,1
737.3212,-11.154686,-0.36291945,543518.1,-0.06081486493349075,2.7587543,4.73651,1.5366734,7.278469,0.015169278,339909.0,330439.40625,317654.0625,2988.28125,1441.40625,1195.3125,1
800.73083,11.141798,0.000115946605,641045.75,-0.019524045288562775,2.6838822,4.3614273,1.5414742,6.7230277,0.012942393,432397.34375,404075.46875,355081.125,117.1875,1195.3125,1441.40625,1
817.6983,-8.079397,-0.062595434,668565.25,-0.022025611251592636,2.647582,4.203527,1.5547645,6.5354943,0.012426532,747198.6875,441527.0625,422542.53125,117.1875,2894.53125,1441.40625,1
825.0263,-1.9264755,-0.08323823,680664.6,-0.002716702176257968,2.5262766,4.1661906,1.5464407,6.4427667,0.012076411,787589.3125,493264.0625,439114.78125,117.1875,2894.53125,1441.40625,1
829.0071,-0.1322856,-0.29315695,687252.7,-0.010967734269797802,2.449748,4.146185,1.5469617,6.4139895,0.011968771,785170.8125,511936.34375,422562.09375,117.1875,2894.53125,457.03125,1
797.39526,-1.4350548,-1.4919455,635837.2,0.062120456248521805,2.8243027,4.4643164,1.5522678,6.929815,0.013490084,814684.3125,397809.40625,317632.1875,117.1875,468.75,1429.6875,1
780.3421,-2.0729365,-1.0089511,608929.4,0.02740292437374592,2.2553635,4.5618773,1.5168153,6.9195247,0.01345005,917949.625,375959.46875,323800.09375,117.1875,1464.84375,1183.59375,1
