TempoLeituraSD,TempoNormalizacao,TempoJanela,TempoFeatTempo,TempoFFT,TempoFeatFrequencia,TempoInferencia,TempoTotalBatch
70381,1147,171,6191,1840,1103,6,38341
70395,1148,171,6191,1841,1105,6,38331
70395,1147,171,6187,1840,1103,6,38327
70368,1149,171,6191,1840,1104,6,38314
70329,1147,172,6172,1840,1103,6,38318
70330,1148,171,6175,1840,1105,6,38304
92088,1148,172,6192,1839,1105,5,38346
70368,1147,172,6191,1841,1102,5,38332
70482,1147,171,6191,1841,1103,6,38340
70432,1147,171,6192,1840,1105,6,38326
70394,1148,172,6188,1840,1100,6,38317
70369,1148,172,6189,1840,1104,6,38325
70330,1148,172,6182,1839,1101,5,38320
70329,1147,172,6191,1840,1105,6,38318
77240,1148,171,6191,1840,1104,5,38342
70368,1148,172,6191,1841,1105,6,38311
75947,1147,172,6191,1840,1104,6,38323
70294,1148,171,6188,1840,1100,5,38324
70419,1148,172,6190,1840,1104,6,38338
70355,1147,173,6191,1840,1104,5,38324
79787,1148,172,6191,1840,1104,6,38334
70318,1148,171,6175,1840,1104,6,38301
77278,1148,171,6191,1841,1106,5,38320
70368,1148,172,6191,1840,1105,5,38325
70418,1148,172,6192,1840,1106,6,38343
70420,1148,172,6191,1840,1104,6,38341
75836,1148,171,6191,1840,1105,6,38324
70330,1148,172,6191,1841,1104,6,38303
70305,1148,172,6185,1841,1105,6,38325
70306,1148,172,6177,1840,1104,6,38314
77214,1148,172,6192,1839,1105,6,38297
70343,1148,172,6174,1840,1104,6,38325
70395,1147,172,6186,1840,1103,5,38335
79889,1147,171,6174,1841,1104,6,38325
70432,1148,172,6192,1840,1105,6,38325
75910,1147,171,6191,1840,1105,6,38346
70343,1147,171,6191,1840,1103,6,38336
70343,1148,172,6186,1840,1103,5,38327
77201,1148,172,6192,1841,1104,6,38313
70305,1147,172,6191,1841,1103,5,38315
70431,1148,172,6191,1840,1104,5,38336
70445,1148,172,6191,1840,1106,6,38305
70419,1148,172,6187,1840,1105,5,38322
70380,1149,171,6169,1840,1104,6,38313
70329,1148,172,6192,1840,1103,6,38338
70342,1147,171,6191,1840,1101,5,38324
