RMS,Variance,Skewness,Kurtosis,CrestFactor,ShapeFactor,ImpulseFactor,MarginFactor,Peak1,Peak2,Peak3,PeakLocs1,PeakLocs2,PeakLocs3,FAULT_ID
326.025269,106229.890625,-0.456485,4.202352,2.568361,1.437698,3.692528,12.968266,274991.562500,173727.343750,143984.953125,398.437500,375.000000,187.500000,3
317.516479,100828.445312,-0.500468,4.576196,2.637188,1.463159,3.858625,13.671063,247377.406250,188440.937500,165695.937500,398.437500,375.000000,187.500000,1
313.129791,98022.492188,-0.514489,4.785450,2.674133,1.491669,3.988921,14.451313,210029.109375,203155.046875,181384.921875,375.000000,398.437500,187.500000,1
273.517059,74847.179688,-0.002934,4.364460,3.291287,1.476197,4.858587,13.951309,157833.250000,155323.562500,128822.296875,375.000000,187.500000,93.750000,1
259.554626,67400.148438,0.286701,4.198134,3.468338,1.457008,5.053395,11.850431,159182.937500,138734.078125,131375.203125,93.750000,375.000000,187.500000,1
259.482605,67342.773438,0.321695,4.221187,3.469300,1.459607,5.063816,11.926403,160867.296875,151804.765625,127959.507812,93.750000,375.000000,187.500000,1
259.899353,67578.320312,0.285668,4.182936,3.463737,1.460239,5.057886,11.877374,163652.234375,146042.187500,130502.593750,93.750000,375.000000,468.750000,1
259.939270,67600.156250,0.054440,3.820049,3.035872,1.434829,4.355958,11.943231,176068.453125,146360.500000,127209.710938,93.750000,375.000000,468.750000,1
257.762604,66469.898438,-0.048352,4.036508,3.061508,1.447177,4.430545,12.165431,159684.437500,156953.000000,117550.867188,93.750000,375.000000,468.750000,1
258.525635,66841.828125,-0.021192,3.995340,3.052473,1.440782,4.397947,12.016574,163000.546875,162107.156250,111138.054688,375.000000,93.750000,468.750000,1
261.022217,68074.257812,0.044813,3.891506,3.023277,1.424152,4.305606,11.648355,171282.703125,159626.265625,113785.523438,375.000000,93.750000,187.500000,1
274.856537,75288.390625,-0.240751,3.757171,2.704942,1.427316,3.860806,11.384318,199256.671875,154125.734375,139323.250000,375.000000,351.562500,187.500000,1
278.833130,77716.015625,-0.064071,3.697166,2.666365,1.429665,3.812011,11.282975,164946.875000,162155.609375,121605.359375,375.000000,187.500000,468.750000,1
276.798859,76629.703125,-0.091188,3.799121,2.685961,1.452833,3.902254,11.713540,166625.218750,159221.328125,124114.210938,187.500000,375.000000,468.750000,1
272.994934,74537.906250,-0.109632,3.974906,2.723387,1.482641,4.037807,12.386058,140248.250000,127067.281250,118603.015625,187.500000,375.000000,445.312500,1
198.904190,39582.210938,0.261695,4.445630,3.208044,1.471536,4.720752,13.196825,105752.601562,82747.804688,78649.617188,210.937500,187.500000,93.750000,1
156.079636,24317.601562,0.379785,3.681806,2.979205,1.389618,4.139956,10.572059,114600.984375,71883.757812,70877.703125,187.500000,93.750000,164.062500,1
158.673126,25189.486328,0.324720,3.551178,2.930510,1.419624,4.160221,10.987462,115845.195312,84839.492188,80896.460938,187.500000,164.062500,93.750000,1
161.714767,26154.509766,0.371100,3.593921,2.875391,1.435317,4.127098,11.036969,122294.203125,81804.640625,79824.773438,187.500000,93.750000,164.062500,1
236.792648,55965.636719,0.804992,6.789458,4.206209,1.591525,6.694288,16.669363,135827.265625,114076.742188,96342.320312,187.500000,93.750000,375.000000,1
280.033905,78372.421875,0.731127,5.163723,3.567423,1.546793,5.518065,13.813109,135784.421875,134913.531250,129015.000000,187.500000,93.750000,562.500000,1
285.343658,81406.031250,0.749036,4.932228,3.501040,1.528637,5.351820,13.108164,141647.062500,136157.750000,129879.687500,187.500000,93.750000,562.500000,1
281.209869,78881.773438,0.833260,5.291502,3.552505,1.575281,5.596193,14.205525,131972.312500,130272.601562,121409.421875,187.500000,93.750000,468.750000,1
219.745834,48303.914062,0.701147,5.703343,4.546158,1.540835,7.004881,16.556273,117352.945312,92277.453125,78828.984375,93.750000,375.000000,351.562500,1
146.362717,21357.234375,0.746303,4.793689,4.056660,1.484912,6.023782,14.398711,78703.890625,68091.234375,62042.703125,93.750000,140.625000,70.312500,1
130.910980,17144.429688,0.311868,3.832743,2.943756,1.477750,4.350136,12.967229,80891.445312,65640.226562,55089.066406,70.312500,93.750000,140.625000,1
133.701004,17865.917969,0.231113,3.597692,2.882326,1.442589,4.158011,12.190072,75386.468750,57353.507812,53138.898438,70.312500,93.750000,164.062500,3
137.729889,18939.587891,0.038354,4.522264,3.688026,1.494366,5.511260,16.058582,65021.722656,63074.601562,62802.699219,3960.937500,4054.687500,3937.500000,1
174.299500,30339.476562,-0.354497,5.443920,4.087636,1.541569,6.301371,20.498930,82900.125000,76282.453125,64925.648438,3750.000000,3773.437500,4054.687500,1
179.507858,32194.652344,-0.342137,4.906858,3.969035,1.455487,5.776879,17.702980,100423.523438,76799.687500,70010.046875,3750.000000,3726.562500,3773.437500,1
177.538712,31460.248047,-0.345377,5.074886,4.013057,1.465414,5.880787,17.871706,99112.703125,76015.296875,75451.296875,3750.000000,3773.437500,3726.562500,1
158.022659,24974.496094,-0.574098,6.536522,4.508676,1.500125,6.763577,20.609846,80748.867188,77286.179688,76447.437500,3726.562500,3703.125000,3750.000000,1
94.330811,8870.967773,-0.029669,3.620894,3.123456,1.380895,4.313167,11.731297,60919.679688,55290.066406,42011.269531,3703.125000,3726.562500,3515.625000,1
82.829735,6839.424805,0.008459,4.581849,3.557155,1.502279,5.343840,15.960990,45008.125000,43536.992188,38614.933594,3703.125000,3726.562500,3515.625000,1
78.120430,6099.142578,0.019147,5.406829,3.771589,1.612437,6.081450,19.597607,43630.031250,41909.792969,26308.953125,3703.125000,3726.562500,46.875000,1
63.300095,3691.240967,-0.759433,4.636249,3.037588,1.547907,4.701901,17.412252,36490.511719,35036.878906,30426.626953,0.000000,3726.562500,23.437500,0
189.653763,35984.382812,1.733640,11.798203,4.863455,1.992543,9.690640,29.426661,83403.015625,80690.375000,78248.218750,117.187500,140.625000,468.750000,4
207.405304,42972.972656,1.261632,9.285789,4.447198,1.770796,7.875080,20.725687,107522.726562,101131.039062,99378.117188,421.875000,398.437500,445.312500,4
240.694046,57895.140625,0.982568,6.379023,3.832137,1.577346,6.044607,14.317846,133919.578125,129523.820312,119512.859375,468.750000,421.875000,398.437500,1
441.440338,194960.343750,0.545981,6.755234,4.429311,1.593293,7.057188,18.106827,269349.406250,257069.250000,231239.718750,445.312500,398.437500,375.000000,4
555.128662,308275.625000,0.474278,4.984044,3.522204,1.561256,5.499062,14.394363,464529.968750,316349.250000,301251.031250,398.437500,421.875000,492.187500,1
555.128418,308318.250000,0.449681,4.950617,3.522206,1.530233,5.389795,13.670006,500671.156250,321500.750000,309478.500000,398.437500,421.875000,492.187500,1
548.287231,300754.406250,0.473089,5.177213,3.566153,1.549219,5.524754,13.972138,474357.156250,327819.968750,301013.968750,398.437500,492.187500,421.875000,1
526.556702,277387.906250,0.659364,5.466487,3.787866,1.524179,5.773387,13.760598,397117.343750,321224.500000,253553.875000,398.437500,492.187500,585.937500,1
471.207947,222123.500000,0.928838,5.833481,4.232794,1.491973,6.315213,14.713804,325245.312500,269985.875000,232323.812500,585.937500,398.437500,492.187500,1
472.492737,223352.328125,0.958975,5.830529,4.221284,1.494390,6.308244,14.970866,335704.062500,266298.593750,229465.390625,585.937500,375.000000,398.437500,1
466.377075,217613.906250,0.977314,6.101047,4.276639,1.543936,6.602857,16.118151,300666.312500,240095.343750,220790.156250,585.937500,375.000000,398.437500,1
428.523651,183640.359375,1.099561,5.673172,3.718649,1.530145,5.690073,13.335128,223418.015625,217935.890625,216291.046875,421.875000,585.937500,445.312500,1
465.614166,216506.156250,1.132939,6.332067,3.638663,1.600957,5.825344,14.634711,290285.375000,263491.593750,226452.859375,398.437500,492.187500,375.000000,1
458.985962,210587.484375,1.140771,6.615181,3.691209,1.687774,6.229926,16.737875,289942.687500,266630.625000,262132.890625,398.437500,492.187500,375.000000,1
457.562012,209259.296875,1.155183,6.706511,3.702696,1.747271,6.469614,18.995655,288380.656250,255382.468750,249785.640625,398.437500,492.187500,375.000000,1
360.920502,130046.937500,1.513486,12.095412,4.694144,2.143376,10.061316,32.755650,182842.953125,168508.656250,168364.343750,398.437500,421.875000,445.312500,4
80.521416,6195.784668,-0.492568,5.363569,3.365443,1.520748,5.117990,15.070147,45161.625000,35675.113281,34933.804688,585.937500,375.000000,0.000000,1
66.305222,4214.462891,-1.052464,5.422290,2.420627,1.531843,3.708022,14.959831,33872.644531,32872.949219,32490.664062,492.187500,585.937500,117.187500,1
65.442436,4126.395996,-0.983850,5.406682,2.452541,1.490260,3.654924,14.411449,28802.392578,27117.685547,27116.298828,117.187500,585.937500,468.750000,1
56.360954,3107.639648,-0.517923,3.986928,3.416360,1.447185,4.944106,14.076257,26354.544922,26091.453125,20425.458984,468.750000,70.312500,421.875000,1
59.166065,3351.763672,-0.450227,3.668165,3.254387,1.429812,4.653163,13.541771,29538.695312,27887.083984,27219.244141,117.187500,445.312500,70.312500,1
70.422539,4849.997070,0.345611,3.882671,3.209617,1.351547,4.337949,10.886504,42279.980469,33292.515625,29820.632812,117.187500,140.625000,421.875000,1
119.508606,14284.640625,1.815728,10.010803,5.196167,1.563122,8.122240,17.296171,62601.222656,57967.914062,52896.867188,468.750000,398.437500,117.187500,1
370.277710,137102.218750,0.296779,7.251400,3.971547,1.750273,6.951290,21.041262,291328.562500,220109.953125,192823.921875,398.437500,375.000000,421.875000,1
441.469940,194973.046875,0.172684,4.351614,3.331088,1.483155,4.940521,13.616961,402699.437500,301918.500000,206502.093750,398.437500,375.000000,421.875000,1
441.844177,195239.593750,0.202947,4.347823,3.328267,1.474209,4.906562,13.424176,398040.093750,312908.312500,204860.937500,398.437500,375.000000,421.875000,1
437.457367,191238.781250,0.227730,4.504897,3.361643,1.487427,5.000196,13.784189,357699.718750,334381.031250,183507.734375,398.437500,375.000000,421.875000,1
370.096100,137027.687500,0.629653,4.826787,3.915735,1.471622,5.762484,14.540527,191051.453125,161084.593750,160215.312500,468.750000,375.000000,445.312500,1
378.334717,143202.906250,0.743574,4.811886,3.830466,1.474738,5.648934,12.781780,248764.281250,190343.062500,154916.171875,445.312500,468.750000,187.500000,1
379.430054,144034.968750,0.763031,4.789135,3.819408,1.471516,5.620321,12.769672,286510.375000,165295.093750,154921.906250,445.312500,468.750000,187.500000,1
380.009583,144310.453125,0.830246,4.869505,3.813584,1.470831,5.609137,12.707641,279559.281250,191340.296875,135628.625000,445.312500,468.750000,187.500000,1
358.637085,128154.343750,0.654051,4.623946,3.662523,1.448823,5.306348,12.433773,233227.500000,219693.031250,135037.046875,445.312500,468.750000,492.187500,1
296.956543,87930.335938,0.826251,5.629312,4.423262,1.439264,6.366242,14.495191,207557.515625,116099.757812,115335.179688,445.312500,164.062500,187.500000,1
305.621826,93446.835938,0.727701,5.101837,4.297849,1.440387,6.190565,14.260055,220595.109375,132372.593750,128681.476562,445.312500,93.750000,187.500000,1
303.914001,92391.398438,0.734847,5.267691,4.322001,1.454137,6.284780,14.627943,201272.656250,129209.765625,125064.570312,445.312500,187.500000,93.750000,1
312.006470,97245.601562,-0.256901,4.543564,2.719226,1.473032,4.005506,14.221721,165648.140625,140489.359375,138752.296875,93.750000,421.875000,187.500000,3
369.929230,136818.218750,0.352923,5.258755,3.842329,1.529745,5.877785,16.449196,182108.984375,182061.031250,159193.140625,93.750000,375.000000,468.750000,1
372.507294,138767.218750,0.350582,5.152481,3.815737,1.516102,5.785045,15.992812,186332.359375,185533.125000,155398.906250,93.750000,375.000000,468.750000,1
394.465698,155652.390625,0.358287,4.633893,3.603329,1.497358,5.395473,14.854518,204569.390625,186415.625000,140964.500000,375.000000,93.750000,773.437500,1
476.345367,227007.156250,0.474775,6.137432,4.288154,1.565792,6.714356,18.193302,266875.562500,198503.859375,185011.500000,585.937500,609.375000,421.875000,1
534.114746,285416.031250,0.353588,4.981921,3.824351,1.540124,5.889976,16.035484,356178.406250,342753.531250,260661.171875,398.437500,585.937500,609.375000,1
537.375916,288808.218750,0.408729,4.924748,3.801142,1.522760,5.788229,15.398611,378938.906250,355223.156250,270013.250000,398.437500,585.937500,609.375000,1
537.143188,288631.843750,0.377555,4.851947,3.802789,1.495728,5.687937,14.765029,370999.750000,306324.812500,252437.906250,398.437500,585.937500,609.375000,1
605.105103,365974.250000,0.861614,5.662199,4.104432,1.536137,6.304970,15.065639,368330.062500,288786.156250,269195.812500,398.437500,632.812500,375.000000,1
640.838379,410767.875000,0.873758,5.254492,3.875568,1.511697,5.858686,13.890263,438727.281250,404496.187500,296148.468750,609.375000,398.437500,585.937500,1
637.168640,406180.843750,0.915463,5.407167,3.897889,1.496648,5.833769,13.524522,443871.375000,420318.437500,333465.562500,609.375000,398.437500,585.937500,1
635.992554,404614.468750,0.927445,5.470535,3.905097,1.483515,5.793272,13.203732,407861.937500,379167.187500,326859.093750,398.437500,609.375000,585.937500,1
490.268066,240320.437500,0.672230,5.204296,3.863636,1.432981,5.536517,13.013675,318403.125000,233761.093750,231301.843750,398.437500,445.312500,492.187500,1
314.079132,98671.671875,0.306795,3.267967,3.104054,1.328887,4.124937,9.270337,197031.703125,167685.515625,127578.289062,585.937500,398.437500,609.375000,1
302.736786,91685.726562,0.326140,3.685223,3.220350,1.422922,4.582307,11.271649,188626.812500,154124.328125,136221.828125,585.937500,609.375000,187.500000,1
267.900970,71805.945312,0.426641,4.810092,3.639100,1.568495,5.707911,15.204745,169037.968750,136616.921875,135830.218750,585.937500,187.500000,609.375000,1
178.902939,32016.839844,-0.302131,6.712819,3.839303,1.643614,6.310332,19.369120,98453.101562,84192.742188,72103.414062,187.500000,93.750000,281.250000,1
98.683243,9742.003906,-0.251999,4.159299,3.018704,1.460896,4.410014,12.430026,81374.445312,51008.230469,40396.390625,93.750000,70.312500,375.000000,3
90.296265,8151.922363,-0.020670,4.713951,3.299090,1.524776,5.030373,14.630029,74242.515625,48216.074219,44152.480469,93.750000,70.312500,117.187500,1
88.968140,7918.244629,0.041848,4.971005,3.348339,1.581818,5.296461,16.062578,65514.546875,49304.800781,48943.921875,93.750000,70.312500,117.187500,1
113.962578,12962.318359,0.649721,9.226028,6.142277,1.677998,10.306729,25.337658,47887.597656,45659.378906,44783.003906,421.875000,70.312500,445.312500,4
201.023376,40428.539062,0.533344,5.810956,3.496939,1.703694,5.957712,17.916855,151816.265625,111953.132812,110310.023438,398.437500,421.875000,375.000000,1
209.974762,44110.429688,0.495997,4.994064,3.347862,1.554090,5.202879,13.958327,182672.468750,116077.289062,111151.632812,398.437500,375.000000,421.875000,1
236.730865,56056.996094,0.468913,3.993245,2.969476,1.443475,4.286365,10.589071,215588.765625,120444.203125,105951.859375,398.437500,421.875000,93.750000,3
404.637299,163811.109375,0.649573,6.710853,4.345879,1.534496,6.668734,16.933720,309685.093750,240902.765625,156439.500000,398.437500,421.875000,351.562500,1
472.173279,223056.312500,0.430697,4.997235,3.724278,1.497124,5.575706,14.188673,391593.437500,341744.187500,197843.093750,398.437500,375.000000,281.250000,1
475.645416,226346.046875,0.425303,4.868027,3.697092,1.484068,5.486734,13.859292,406513.500000,390060.031250,163075.390625,398.437500,375.000000,281.250000,1
469.695435,220713.500000,0.421685,5.069662,3.743925,1.499388,5.613598,14.285446,387552.875000,336758.906250,167312.828125,375.000000,398.437500,281.250000,1
423.153137,179092.578125,0.171461,4.629920,3.166469,1.492408,4.725665,13.241905,360877.843750,276765.906250,168395.859375,375.000000,351.562500,93.750000,1
371.485962,138063.046875,0.029768,5.205543,3.606869,1.502034,5.417640,15.056357,345459.718750,193801.562500,150853.125000,375.000000,398.437500,351.562500,1
365.080505,133323.546875,0.053163,5.518781,3.670153,1.530953,5.618832,15.829983,338330.937500,228210.015625,148288.546875,375.000000,398.437500,187.500000,1
363.400848,132124.093750,0.012664,5.605752,3.687117,1.544473,5.694652,16.294689,333881.531250,204762.531250,150377.140625,375.000000,398.437500,351.562500,1
328.713013,108097.890625,-0.082747,5.024859,3.128195,1.524618,4.769302,14.172611,295928.250000,167486.390625,142100.312500,375.000000,351.562500,187.500000,3
298.449249,89099.515625,0.091110,5.047220,3.445405,1.499759,5.167275,14.462791,269794.906250,137461.281250,133663.515625,375.000000,187.500000,351.562500,1
297.199615,88362.648438,0.084793,5.124900,3.459892,1.519097,5.255910,14.949233,263443.468750,138281.921875,136278.062500,375.000000,351.562500,187.500000,1
299.527008,89760.242188,0.084963,5.012997,3.433007,1.512151,5.191226,14.675538,266999.937500,144010.656250,134631.781250,375.000000,351.562500,187.500000,1
334.916504,112211.335938,-0.004769,4.786273,3.004139,1.503155,4.515687,13.923526,300213.250000,201654.234375,133427.359375,375.000000,351.562500,93.750000,1
362.837524,131690.046875,-0.083740,4.048290,2.772965,1.467961,4.070603,12.519662,330059.843750,212557.296875,161775.343750,375.000000,398.437500,351.562500,3
364.950928,133249.703125,-0.038037,3.957413,2.756907,1.444321,3.981860,12.008753,337925.343750,235811.625000,146703.437500,375.000000,398.437500,187.500000,1
361.566742,130776.984375,-0.042661,4.078853,2.782711,1.455147,4.049254,12.165586,328824.937500,223869.171875,153318.375000,375.000000,398.437500,351.562500,3
301.830719,91131.570312,-0.230707,3.691648,2.485442,1.422490,3.535515,10.380196,245478.015625,144990.453125,144215.796875,375.000000,187.500000,351.562500,3
244.829330,59929.371094,-0.282117,4.328635,3.064104,1.414497,4.334168,12.464581,172070.640625,131479.921875,120468.867188,375.000000,187.500000,468.750000,1
240.273636,57750.500000,-0.298070,4.626071,3.122201,1.451759,4.532685,13.283013,153722.734375,124682.062500,115421.507812,375.000000,187.500000,93.750000,1
238.040039,56656.320312,-0.299293,4.738025,3.151498,1.466393,4.621334,13.778217,136532.343750,127025.476562,114626.351562,375.000000,187.500000,468.750000,1
255.186203,65150.957031,0.236860,5.074555,3.633856,1.524678,5.540461,14.683725,144902.593750,124311.093750,115702.085938,187.500000,93.750000,375.000000,1
278.135010,77396.820312,0.408544,4.311520,3.334028,1.503954,5.014226,13.393872,163278.406250,147171.421875,140938.953125,187.500000,375.000000,93.750000,1
279.039551,77897.210938,0.419067,4.269357,3.323221,1.484574,4.933566,12.957742,164364.718750,154174.171875,139603.312500,187.500000,375.000000,93.750000,1
281.101501,79056.414062,0.391836,4.145436,3.298844,1.465165,4.833352,12.524645,169524.937500,161013.828125,144280.062500,187.500000,375.000000,93.750000,1
291.252045,84822.289062,0.109416,3.817580,2.713777,1.432405,3.887227,11.240528,181356.812500,174489.828125,159759.578125,187.500000,375.000000,93.750000,3
304.578339,92781.601562,-0.175964,3.647413,2.595041,1.430995,3.713489,10.748398,193329.593750,187736.140625,176031.781250,187.500000,375.000000,93.750000,1
304.791656,92932.859375,-0.197233,3.641961,2.593224,1.432384,3.714493,10.813889,189079.953125,188460.218750,175848.375000,187.500000,375.000000,93.750000,1
303.236694,91994.335938,-0.249701,3.717578,2.606522,1.437581,3.747087,10.904954,185228.828125,184075.734375,178647.140625,187.500000,375.000000,93.750000,1
247.958298,61487.160156,-0.416453,3.694732,2.365150,1.420115,3.358786,10.498496,159976.015625,141506.921875,135790.281250,93.750000,375.000000,187.500000,3
183.715988,33704.535156,-0.118442,3.485419,2.691660,1.384984,3.727907,10.126094,139229.406250,104764.398438,84104.632812,93.750000,117.187500,375.000000,3
180.126389,32437.472656,-0.165365,3.746847,2.745300,1.455626,3.996129,11.650254,136120.312500,113104.656250,83700.414062,93.750000,117.187500,187.500000,1
171.235764,29083.037109,-0.131232,4.421336,2.887837,1.581637,4.567510,14.642498,115758.210938,105888.781250,71987.734375,93.750000,117.187500,187.500000,1
115.009377,12840.789062,-1.263049,6.116982,2.305344,1.662059,3.831618,15.571302,69920.742188,64929.796875,53853.417969,117.187500,93.750000,187.500000,1
56.429043,3091.875244,0.141524,4.008353,2.931979,1.438941,4.218944,11.058457,42629.042969,30110.644531,24396.449219,117.187500,281.250000,187.500000,1
54.871990,2965.945312,0.027411,4.260922,3.015177,1.481325,4.466458,11.952486,40361.066406,30732.748047,24427.763672,117.187500,281.250000,140.625000,1
53.965641,2811.502441,0.114223,4.614622,3.065816,1.507552,4.621878,12.553900,35624.890625,34326.078125,28899.134766,117.187500,140.625000,281.250000,1
38.184662,1397.370728,-1.075484,4.824734,1.982778,1.497740,2.969686,12.104655,23748.722656,22304.755859,19708.605469,140.625000,93.750000,281.250000,1
24.319141,587.950500,-0.371178,3.573418,2.695229,1.396995,3.765221,12.209728,13778.541992,13722.621094,12881.512695,93.750000,140.625000,281.250000,1
23.002214,526.995850,-0.336926,4.023776,2.849537,1.450522,4.133317,13.712187,13622.980469,11706.723633,11702.658203,70.312500,281.250000,140.625000,1
21.518293,462.986816,-0.420282,4.766088,3.046043,1.484389,4.521514,15.298532,11153.920898,10916.050781,10712.434570,70.312500,140.625000,304.687500,1
25.744196,633.344482,0.388498,4.537432,3.374680,1.505817,5.081649,14.925124,15205.638672,14819.430664,12464.133789,70.312500,140.625000,46.875000,1
23.364716,512.998047,1.071040,4.507915,3.718360,1.511582,5.620606,12.416812,17138.873047,11951.835938,11793.820312,93.750000,117.187500,0.000000,1
23.286287,508.415314,1.070470,4.568696,3.730883,1.507280,5.623484,12.330062,17568.710938,12029.276367,11956.486328,93.750000,140.625000,0.000000,1
23.229414,491.401184,1.029312,4.599908,3.740018,1.509371,5.645075,12.484705,16142.022461,14254.531250,12786.817383,93.750000,0.000000,140.625000,1
18.691744,344.794281,-0.300929,5.250754,4.001870,1.438611,5.757134,15.962848,13522.827148,10349.118164,9845.246094,70.312500,46.875000,140.625000,1
25.332676,576.554016,-0.754221,4.524260,2.952784,1.474290,4.353260,13.796644,19437.558594,16571.376953,13942.486328,70.312500,0.000000,140.625000,1
25.538399,588.290771,-0.709864,4.408707,2.928998,1.470301,4.306508,13.824761,19387.763672,16410.488281,14250.508789,70.312500,0.000000,140.625000,1
25.425474,564.751221,-0.646430,4.632945,2.942007,1.465708,4.312124,13.438438,18543.251953,16209.431641,13964.813477,0.000000,70.312500,93.750000,0
24.764439,566.222595,-0.646111,4.445773,2.273006,1.451918,3.300219,12.093022,16187.771484,16137.766602,14846.840820,140.625000,46.875000,164.062500,1
25.568438,645.129150,1.216998,4.960072,3.439435,1.526746,5.251145,12.202620,19729.906250,17253.167969,13854.546875,117.187500,93.750000,140.625000,1
25.153198,631.749023,1.458796,5.558021,3.496215,1.584932,5.541264,13.312613,19642.800781,15859.056641,13952.746094,117.187500,140.625000,93.750000,1
25.020121,621.618164,1.372816,5.492757,3.514810,1.617673,5.685813,14.008652,20762.728516,14380.405273,14367.675781,117.187500,140.625000,93.750000,1
22.177155,490.681549,2.041284,7.998588,3.965386,1.732741,6.870986,15.504983,14629.552734,14320.901367,12375.453125,46.875000,117.187500,70.312500,1
16.171045,203.216217,-0.932506,3.800481,1.681434,1.466313,2.465509,10.536551,15648.863281,9909.966797,7767.731934,0.000000,23.437500,70.312500,0
15.995202,212.776718,-1.040508,3.778965,1.699919,1.504970,2.558327,11.314494,13456.727539,9831.363281,9052.265625,0.000000,23.437500,70.312500,0
15.816640,198.460114,-1.119196,4.003831,1.719110,1.559273,2.680562,12.463587,14740.360352,9020.553711,7795.786621,0.000000,23.437500,70.312500,0
18.574659,334.978210,0.144814,4.701203,3.379268,1.544618,5.219677,15.095845,10858.000977,9232.819336,8952.581055,70.312500,93.750000,140.625000,1
16.490816,268.777985,0.519310,5.494528,3.806286,1.574206,5.991877,16.391790,10039.650391,9441.534180,7999.288086,117.187500,140.625000,93.750000,1
16.709604,274.590363,0.560598,5.334097,3.756448,1.531027,5.751222,15.245151,10324.220703,8914.946289,8206.248047,117.187500,140.625000,93.750000,1
16.805254,276.274872,0.616558,5.323178,3.735067,1.502853,5.613256,14.473501,10793.586914,8713.481445,8472.937500,117.187500,140.625000,93.750000,1
14.496758,170.236679,-0.996233,5.615547,2.830285,1.523119,4.310862,17.772329,12953.054688,8106.761230,4531.250000,0.000000,23.437500,445.312500,0
21.023537,381.282440,-1.109975,5.440748,2.673031,1.614759,4.316300,16.392275,15981.282227,10628.213867,8195.802734,0.000000,23.437500,421.875000,0
21.796877,440.507050,-0.912756,4.807425,2.578193,1.548435,3.992164,14.657383,12083.450195,11127.375000,9541.207031,0.000000,23.437500,421.875000,0
22.097063,464.319214,-0.900982,4.605603,2.543169,1.532339,3.896996,14.336438,11754.755859,10072.228516,9776.861328,23.437500,0.000000,421.875000,1
22.448397,502.384735,-0.882600,4.609278,2.835642,1.505921,4.270254,14.504712,10572.493164,9681.301758,8777.006836,70.312500,46.875000,375.000000,1
20.065731,402.498474,-0.544111,4.714895,3.587732,1.487738,5.337605,17.316959,10809.478516,8830.295898,7595.150391,70.312500,117.187500,140.625000,1
19.287901,371.584137,-0.534873,5.139693,3.732416,1.544968,5.766464,19.378334,8957.524414,8049.061523,6998.999023,70.312500,117.187500,23.437500,1
19.073269,363.227509,-0.585852,5.284244,3.774417,1.551949,5.857704,19.689299,9289.340820,7586.168945,6854.601562,70.312500,117.187500,23.437500,1
27.861185,776.179199,-0.398286,5.970804,3.508633,1.609115,5.645794,19.897083,11311.657227,10134.320312,9633.459961,140.625000,23.437500,937.500000,1
29.209557,826.192810,-0.036058,6.174277,3.819587,1.608716,6.144629,20.138151,12039.277344,10722.108398,9698.508789,70.312500,0.000000,960.937500,1
29.259222,829.457642,-0.041718,6.132029,3.813103,1.588797,6.058247,19.388422,13427.679688,10651.552734,9948.223633,70.312500,0.000000,960.937500,1
29.409977,845.401489,0.023890,5.909696,3.793557,1.546744,5.867661,17.907715,14025.510742,9829.491211,9466.505859,70.312500,960.937500,937.500000,1
23.460886,546.265991,0.704919,6.328318,4.755508,1.504299,7.153704,17.457800,14763.696289,11311.822266,8038.356445,70.312500,46.875000,562.500000,4
32.655388,876.919556,-1.051946,4.136714,2.079644,1.548013,3.219316,13.858182,28221.052734,22048.187500,17604.865234,0.000000,70.312500,23.437500,0
32.866425,869.784424,-1.005711,4.097832,2.066291,1.540082,3.182256,13.780792,29738.009766,21349.716797,18118.203125,0.000000,70.312500,23.437500,0
32.745331,864.912170,-1.036528,4.142177,2.073932,1.562849,3.241241,14.330690,29520.259766,21316.353516,18387.615234,0.000000,70.312500,23.437500,0
35.799107,1274.769531,-0.510480,4.169621,3.290476,1.519372,4.999457,15.851355,29419.945312,27605.927734,15841.751953,46.875000,23.437500,70.312500,1
27.817324,767.538147,0.272222,4.752572,4.234632,1.508208,6.386704,17.549187,20028.621094,18753.087891,9060.719727,46.875000,23.437500,70.312500,1
27.571527,748.128174,0.224901,4.913059,4.272383,1.519715,6.492805,17.760967,19530.898438,16854.623047,10995.699219,46.875000,23.437500,70.312500,1
27.556459,747.138977,0.215391,4.932232,4.274719,1.535184,6.562481,18.378874,19073.716797,16317.810547,12287.420898,46.875000,23.437500,70.312500,1
26.500166,628.649841,-1.028631,5.295294,2.791566,1.584991,4.424606,17.849005,17607.656250,12646.665039,12631.977539,0.000000,23.437500,93.750000,0
27.595694,758.287903,-0.138422,5.985967,3.890192,1.616237,6.287471,20.829260,16551.087891,15149.728516,11897.198242,46.875000,70.312500,93.750000,1
28.471346,810.281250,0.042777,5.370662,3.770547,1.558967,5.878159,19.132994,20611.343750,18144.289062,9805.822266,46.875000,70.312500,140.625000,1
28.551336,814.855652,0.053837,5.316361,3.759984,1.549974,5.827878,18.911995,19626.998047,19366.001953,9823.647461,46.875000,70.312500,140.625000,1
27.076393,731.865051,0.487611,4.639774,3.964803,1.497461,5.937139,16.485865,20959.037109,17777.652344,9040.743164,46.875000,70.312500,23.437500,1
27.406830,742.625427,0.669668,4.959162,3.965462,1.499081,5.944549,16.416986,18832.955078,18216.199219,10474.188477,46.875000,70.312500,93.750000,1
26.872852,720.112305,0.604224,5.026988,4.044258,1.521368,6.152803,17.049877,19131.119141,16085.531250,11783.633789,70.312500,46.875000,93.750000,1
