TempoLeituraSD,TempoNormalizacao,TempoJanela,TempoFeatTempo,TempoFFT,TempoFeatFrequencia,TempoInferencia,TempoTotalBatch
70305,1148,172,6191,1819,1096,18,38271
70356,1148,172,6191,1819,1094,17,38263
85280,1147,172,6191,1819,1097,17,38273
70394,1148,172,6192,1818,1097,17,38253
70431,1148,172,6191,1819,1096,17,38265
70330,1148,171,6176,1819,1095,17,38257
70280,1148,171,6179,1819,1094,17,38257
77277,1147,172,6191,1819,1095,18,38250
75659,1148,172,6191,1819,1094,17,38272
70381,1148,171,6191,1819,1094,18,38237
70369,1148,171,6178,1819,1096,18,38256
70381,1149,171,6192,1818,1096,17,38263
70393,1148,172,6191,1819,1100,17,38254
75609,1148,171,6191,1819,1096,17,38273
70330,1148,171,6191,1819,1094,17,38236
96153,1147,171,6191,1819,1096,17,38250
70306,1148,171,6191,1819,1095,17,38259
70357,1147,171,6179,1819,1096,17,38244
70356,1148,172,6191,1819,1096,17,38266
70356,1147,172,6191,1819,1094,17,38235
70356,1147,172,6177,1819,1095,18,38255
70366,1148,172,6191,1818,1096,18,38268
70367,1148,171,6191,1819,1107,17,38306
82681,1147,172,6191,1819,1107,18,38294
70381,1147,171,6191,1819,1103,18,38304
70333,1147,171,6191,1819,1102,19,38289
70330,1148,171,6179,1819,1103,18,38280
70430,1147,173,6192,1818,1104,18,38306
70381,1148,172,6174,1819,1106,19,38247
79688,1148,171,6174,1819,1106,18,38301
70344,1148,172,6167,1819,1105,18,38291
77226,1147,173,6191,1818,1104,18,38297
75835,1147,171,6191,1819,1106,18,38314
70444,1148,172,6180,1818,1108,19,38301
70380,1148,172,6191,1819,1105,17,38283
70418,1147,172,6191,1819,1106,19,38311
70332,1148,172,6191,1819,1107,19,38315
70330,1147,171,6191,1819,1104,18,38304
70292,1147,172,6191,1819,1102,17,38292
77202,1147,172,6192,1819,1105,17,38302
70331,1148,171,6178,1819,1107,17,38283
70368,1148,172,6172,1819,1108,18,38298
85316,1147,172,6191,1819,1103,19,38299
70395,1148,171,6168,1819,1100,17,38270
70368,1148,172,6171,1819,1103,17,38253
70318,1147,172,6184,1819,1099,18,38281
70343,1148,172,6191,1819,1103,18,38276
77252,1149,171,6182,1818,1103,17,38244
70317,1148,172,6191,1819,1102,19,38294
70319,1147,171,6191,1819,1103,17,38285
70369,1148,171,6191,1819,1105,17,38299
70368,1148,172,6172,1819,1104,18,38271
70369,1148,171,6191,1819,1104,18,38290
75884,1148,171,6191,1818,1108,18,38296
70330,1148,172,6191,1819,1103,18,38281
86648,1147,171,6191,1819,1105,18,38264
70318,1148,171,6191,1819,1109,18,38308
70405,1148,172,6190,1819,1107,18,38325
70405,1148,172,6192,1818,1105,18,38294
70356,1147,172,6191,1819,1107,18,38290
70357,1148,171,6186,1819,1108,19,38317
70331,1148,172,6192,1819,1107,18,38319
75558,1148,171,6169,1819,1108,18,38295
77239,1148,171,6191,1819,1106,19,38312
70405,1148,172,6191,1819,1104,18,38311
70358,1147,171,6191,1819,1102,18,38291
70293,1148,171,6191,1819,1111,17,38317
70394,1148,172,6191,1818,1107,18,38326
85091,1147,171,6191,1819,1111,18,38322
70304,1148,172,6191,1818,1105,19,38274
70306,1147,171,6192,1819,1107,17,38307
86747,1148,172,6173,1819,1105,18,38277
75872,1148,171,6192,1818,1108,18,38285
70406,1147,172,6191,1819,1104,19,38295
70344,1147,172,6191,1819,1107,18,38311
70358,1148,171,6191,1819,1107,18,38306
70331,1148,171,6191,1819,1105,18,38297
70291,1147,172,6191,1819,1109,19,38325
70305,1148,171,6191,1819,1106,19,38290
77215,1147,171,6191,1819,1105,19,38295
70317,1148,172,6192,1819,1109,19,38311
79750,1148,172,6182,1819,1108,19,38316
