TempoLeituraSD,TempoNormalizacao,TempoJanela,TempoFeatTempo,TempoFFT,TempoFeatFrequencia,TempoInferencia,TempoTotalBatch
77214,1147,172,6191,1821,1106,17,38309
70393,1148,171,6174,1820,1107,18,38290
70345,1148,171,6167,1821,1108,17,38295
94676,1147,171,6178,1821,1107,17,38310
70407,1148,171,6191,1819,1108,17,38291
75860,1148,171,6188,1820,1111,17,38324
70342,1149,171,6191,1821,1107,17,38321
70343,1147,172,6183,1820,1108,18,38289
77215,1148,172,6191,1820,1107,17,38308
70331,1148,171,6191,1821,1108,17,38303
70444,1149,171,6191,1821,1106,18,38300
70430,1147,173,6191,1819,1106,18,38314
70395,1148,171,6191,1821,1106,19,38301
70369,1148,171,6186,1821,1106,17,38281
70330,1148,172,6191,1820,1109,18,38318
70329,1148,172,6192,1820,1107,17,38301
92213,1148,171,6191,1820,1108,18,38318
70430,1147,171,6168,1821,1107,17,38269
70393,1148,172,6192,1819,1109,17,38323
70381,1148,172,6191,1821,1108,17,38321
70432,1147,172,6183,1820,1109,17,38313
70444,1147,171,6191,1820,1109,17,38322
70368,1148,172,6191,1820,1109,18,38316
70316,1149,171,6191,1821,1106,18,38317
77290,1147,172,6172,1821,1109,17,38292
70355,1147,172,6174,1820,1105,19,38281
75885,1147,172,6192,1820,1105,17,38301
70470,1148,171,6191,1821,1105,19,38303
70432,1148,172,6191,1820,1105,17,38308
70369,1147,171,6167,1821,1107,17,38275
79661,1147,172,6178,1820,1107,17,38296
70355,1148,172,6171,1820,1109,18,38305
77227,1147,172,6191,1821,1105,17,38301
70357,1148,172,6191,1820,1110,18,38314
70420,1148,171,6178,1820,1107,18,38290
75923,1147,171,6175,1821,1108,18,38307
70508,1148,171,6191,1820,1107,18,38310
70457,1147,171,6177,1821,1109,18,38302
70405,1148,171,6191,1821,1109,19,38327
70354,1147,173,6182,1820,1108,18,38297
77215,1147,171,6175,1820,1104,19,38257
70481,1148,171,6191,1821,1107,17,38320
70357,1147,171,6191,1820,1107,17,38300
79838,1147,171,6178,1820,1107,17,38291
70406,1148,171,6192,1820,1108,18,38317
75684,1148,172,6191,1821,1106,18,38313
70441,1148,172,6192,1820,1109,18,38302
70405,1148,172,6172,1820,1105,18,38261
77227,1147,171,6191,1821,1108,17,38320
70330,1147,172,6191,1821,1107,19,38320
70381,1147,172,6192,1820,1107,18,38324
70394,1148,172,6191,1821,1105,18,38276
70445,1148,171,6191,1820,1109,18,38320
70369,1148,172,6191,1820,1108,18,38320
70343,1147,171,6191,1821,1111,18,38308
70292,1148,172,6182,1820,1106,18,38315
92101,1148,171,6188,1821,1107,17,38290
70379,1148,172,6192,1820,1110,17,38323
70381,1147,171,6191,1821,1106,18,38305
70445,1147,171,6191,1821,1107,17,38317
79739,1147,172,6172,1820,1105,18,38280
70469,1147,171,6191,1820,1108,18,38306
