RMS,Variance,Skewness,Kurtosis,CrestFactor,ShapeFactor,ImpulseFactor,MarginFactor,Peak1,Peak2,Peak3,PeakLocs1,PeakLocs2,PeakLocs3,Predicted
2033.739136,4138107.500000,0.324735,5.527077,4.645823,1.519699,7.060252,18.650139,711659.250000,668639.187500,460017.125000,398.437500,375.000000,867.187500,1
2037.578857,4153752.750000,0.201198,5.342272,5.025578,1.518073,7.629195,19.793812,864548.750000,691723.375000,425280.187500,398.437500,375.000000,1546.875000,1
2007.555786,4032231.250000,0.022850,5.412406,4.218505,1.491880,6.293503,19.420954,748978.375000,614216.687500,467690.562500,398.437500,375.000000,914.062500,1
2146.577148,4610053.000000,0.067587,5.419306,3.999800,1.523818,6.094969,17.302967,712590.062500,594596.187500,529744.125000,398.437500,375.000000,914.062500,1
2253.637939,5081364.000000,-0.289678,7.117633,4.262933,1.561796,6.657832,24.176136,740900.250000,648282.250000,610008.187500,398.437500,375.000000,1804.687500,1
2106.195068,4438203.500000,-0.213235,5.377588,3.704101,1.529016,5.663628,17.668726,740486.000000,706393.437500,501591.218750,398.437500,375.000000,1804.687500,1
2076.169922,4312575.000000,0.067303,5.443020,4.310165,1.545781,6.662574,19.939653,621803.500000,573472.687500,542428.187500,398.437500,375.000000,2320.312500,1
2039.455200,4161412.250000,-0.040814,4.959894,4.100660,1.513884,6.207925,17.472889,643195.687500,521490.875000,515709.125000,398.437500,2343.750000,375.000000,1
2084.606934,4347703.500000,-0.065044,5.676604,4.430071,1.531219,6.783407,19.942253,724461.562500,521096.281250,410106.093750,398.437500,375.000000,773.437500,1
2072.130615,4295824.000000,-0.193246,5.031647,3.838860,1.499881,5.757833,18.496151,688338.937500,593026.812500,477749.500000,398.437500,375.000000,2320.312500,1
2049.050293,4200656.500000,-0.211803,5.134744,3.769993,1.511364,5.697832,18.115202,743816.250000,700369.937500,444438.812500,375.000000,398.437500,2273.437500,1
2122.958252,4509153.000000,-0.060700,5.666017,4.392397,1.523442,6.691561,20.652390,841658.687500,683505.812500,398603.625000,398.437500,375.000000,1054.687500,1
2203.735352,4858812.500000,-0.031211,5.232147,4.102051,1.527658,6.266531,19.464287,900806.937500,615188.437500,552395.125000,398.437500,375.000000,1078.125000,1
2147.416016,4613631.500000,-0.012845,6.367482,5.226271,1.535466,8.024760,23.555899,634589.500000,601556.562500,488534.843750,375.000000,398.437500,2343.750000,1
2105.356689,4434690.500000,0.126040,5.751554,4.634658,1.536774,7.122421,22.489468,541577.187500,532966.312500,452000.593750,398.437500,2343.750000,375.000000,1
2094.257568,4388061.500000,0.437024,7.524320,6.012161,1.571072,9.445537,24.667326,583277.875000,450875.000000,424924.437500,398.437500,3585.937500,2554.687500,1
2014.713623,4061054.000000,0.052998,5.378522,4.346580,1.533867,6.667078,19.861967,577834.875000,491514.781250,476132.843750,398.437500,375.000000,1945.312500,1
1976.164307,3907126.750000,-0.101103,6.864419,4.581427,1.580880,7.242684,24.752581,657841.750000,560945.250000,387225.250000,398.437500,375.000000,1078.125000,1
1871.833984,3505432.250000,-0.076485,5.430081,4.167886,1.528620,6.371113,18.961697,780683.562500,758828.625000,385369.937500,398.437500,375.000000,1359.375000,1
2006.279785,4027122.250000,-0.007860,5.785256,4.289031,1.564366,6.709614,21.030155,936715.937500,782412.750000,382244.093750,398.437500,375.000000,1335.937500,1
1953.887451,3819537.500000,-0.143817,5.255288,4.083462,1.501592,6.131693,19.380840,820955.187500,657498.187500,412389.000000,398.437500,375.000000,3375.000000,1
2128.221436,4531535.500000,0.040277,6.275287,4.840466,1.571413,7.606372,20.837690,696647.875000,511596.156250,467893.656250,398.437500,375.000000,1617.187500,1
2029.371338,4120358.000000,-0.105280,5.426621,4.578519,1.534925,7.027682,20.620749,721625.250000,614842.750000,487263.593750,398.437500,375.000000,1453.125000,1
1871.272217,3503369.500000,-0.018052,5.499321,4.474436,1.511609,6.763599,19.399281,685256.187500,597936.187500,503433.750000,398.437500,375.000000,1945.312500,1
2008.929932,4037777.500000,-0.000412,6.293950,4.460232,1.582850,7.059879,20.622704,740897.000000,590089.750000,569997.000000,398.437500,1945.312500,375.000000,1
2011.967041,4049988.500000,0.447802,7.182496,6.468780,1.561016,10.097871,24.561174,753524.687500,669800.125000,532375.812500,398.437500,375.000000,2343.750000,1
1919.361572,3685728.000000,0.178214,5.823511,4.839348,1.541054,7.457697,20.221394,724298.375000,576087.000000,453911.875000,398.437500,375.000000,2320.312500,1
1821.069946,3317916.000000,-0.555949,5.918410,4.022583,1.523399,6.127996,21.283447,690725.437500,550486.250000,445410.656250,398.437500,375.000000,1429.687500,1
1887.471680,3564289.250000,-0.279057,6.014313,4.310531,1.555803,6.706337,22.262218,695466.937500,589360.562500,498478.875000,398.437500,375.000000,2085.937500,1
1981.199219,3927069.250000,-0.747572,9.393341,3.962386,1.594680,6.318739,27.050312,732282.312500,663299.562500,456838.562500,398.437500,375.000000,3234.375000,1
1951.658936,3810834.250000,-0.272211,6.366888,4.203880,1.547831,6.506897,21.033028,749750.812500,660605.000000,427727.406250,398.437500,375.000000,2367.187500,1
2082.204590,4337697.000000,-0.036500,5.847036,4.057319,1.554851,6.308527,21.119532,859228.875000,713838.125000,599677.875000,398.437500,375.000000,2343.750000,1
2094.276367,4388127.500000,0.328752,6.526693,5.338351,1.557123,8.312469,21.325426,742345.625000,658914.750000,569277.562500,398.437500,375.000000,2343.750000,1
2037.834351,4154800.750000,0.116443,6.192153,4.758998,1.535602,7.307928,23.725740,591265.937500,474247.156250,429416.312500,398.437500,2343.750000,2320.312500,1
2075.609131,4310262.000000,0.331273,6.200101,5.080148,1.560227,7.926183,21.054470,532522.875000,527626.875000,498247.812500,398.437500,2109.375000,375.000000,1
1985.955200,3945949.750000,0.013984,4.575579,3.488198,1.487908,5.190119,16.037785,573106.875000,542947.437500,358597.281250,398.437500,375.000000,1945.312500,1
2164.643555,4687942.500000,0.267693,5.768350,4.822846,1.529024,7.374247,19.793230,843785.875000,642607.875000,431937.843750,398.437500,375.000000,1945.312500,1
2306.555664,5322808.500000,0.104437,5.512525,3.908877,1.550189,6.059499,18.617556,812744.625000,629117.500000,528180.625000,398.437500,375.000000,1945.312500,1
2132.949219,4551692.000000,0.030837,5.088036,3.975212,1.515833,6.025758,17.060299,681944.562500,597741.000000,577772.687500,398.437500,796.875000,773.437500,1
2160.103760,4668321.500000,-0.203413,5.928793,4.243629,1.542015,6.543741,20.433592,680790.187500,602075.875000,470668.187500,398.437500,375.000000,820.312500,1
2232.913086,4988336.500000,0.111107,4.979904,4.410297,1.522189,6.713305,19.719711,795356.000000,653871.937500,480438.750000,398.437500,375.000000,890.625000,1
2236.594482,5004796.000000,0.047218,6.465410,4.943241,1.542258,7.623752,22.420710,855779.750000,669719.062500,482960.218750,398.437500,375.000000,2343.750000,1
2150.085449,4625123.000000,-0.279641,5.794813,4.130765,1.549895,6.402254,20.029009,792983.812500,638187.625000,488152.968750,398.437500,375.000000,2343.750000,1
1960.172119,3844132.500000,0.250345,5.375413,4.986009,1.521997,7.588689,19.688740,797511.562500,664073.000000,463351.843750,398.437500,375.000000,1171.875000,1
1903.688843,3625794.750000,-0.060608,5.321377,4.185530,1.524711,6.381725,18.703051,698576.437500,607561.250000,396021.812500,398.437500,375.000000,1523.437500,1
2072.441406,4297114.500000,-0.315325,7.641968,4.712056,1.601771,7.547636,24.007320,609780.125000,523654.468750,481799.000000,398.437500,375.000000,750.000000,1
2081.949219,4336634.500000,0.131906,5.279455,4.076262,1.556048,6.342860,18.414335,636937.125000,570581.187500,518069.812500,398.437500,375.000000,2109.375000,1
