RMS,Variance,Skewness,Kurtosis,CrestFactor,ShapeFactor,ImpulseFactor,MarginFactor,Peak1,Peak2,Peak3,PeakLocs1,PeakLocs2,PeakLocs3,Predicted
40.597683,1640.243164,-0.262630,4.850747,3.865797,1.553741,6.006447,18.564943,20459.048828,17807.498047,17013.541016,890.625000,46.875000,914.062500,0
32.365139,1016.809021,-1.627345,6.501807,2.201561,1.661221,3.657280,16.327740,17551.320312,15859.930664,11438.000000,46.875000,23.437500,0.000000,0
20.828766,427.616974,0.232361,4.120475,3.626053,1.415612,5.133086,14.762733,10739.677734,9211.611328,6779.770996,46.875000,445.312500,632.812500,0
21.570232,435.858032,-1.035308,5.464537,2.724024,1.584076,4.315060,16.407990,12382.273438,11147.901367,9135.355469,23.437500,0.000000,46.875000,0
19.652193,380.992126,-0.183407,3.227072,2.574694,1.388948,3.576117,10.999547,15394.962891,8865.138672,6955.513672,23.437500,70.312500,492.187500,0
27.757044,751.962646,1.342248,4.931638,3.846437,1.600504,6.156239,14.108975,21764.482422,16157.963867,16116.131836,46.875000,70.312500,23.437500,0
26.496967,701.130676,-0.602088,5.029592,2.706921,1.496764,4.051620,15.072779,20852.421875,15250.872070,9901.911133,46.875000,70.312500,23.437500,0
22.778114,514.654480,0.249337,4.578622,3.684370,1.442741,5.315590,13.782343,11805.304688,11027.895508,10944.233398,445.312500,140.625000,70.312500,0
25.554070,606.049500,-0.695303,4.108491,2.617377,1.499294,3.924217,13.607069,15105.423828,14078.650391,12291.233398,23.437500,0.000000,117.187500,0
23.540060,496.109619,-0.404063,3.746958,2.675484,1.449375,3.877779,12.097616,17628.433594,15632.916016,12972.470703,46.875000,0.000000,23.437500,0
21.716837,436.095245,-0.345641,5.451283,3.545243,1.516422,5.376083,16.711283,17294.103516,13561.523438,12243.341797,46.875000,70.312500,0.000000,0
19.141510,336.801422,-0.186393,5.849645,4.192177,1.554389,6.516275,18.059349,11447.392578,11172.495117,11078.322266,46.875000,0.000000,70.312500,0
15.402699,234.072937,0.809279,5.015716,4.185104,1.441023,6.030829,13.667248,9186.103516,7074.147461,6159.855957,70.312500,140.625000,93.750000,0
18.945158,358.630768,-0.403911,3.948504,2.833027,1.487721,4.214754,13.639945,12234.491211,10070.588867,10045.307617,140.625000,70.312500,117.187500,0
21.623047,465.432068,0.648629,4.963281,3.838223,1.565291,6.007936,16.275764,14755.829102,12011.199219,10414.173828,46.875000,70.312500,117.187500,0
17.921291,321.045471,-0.873171,5.527236,2.557845,1.518711,3.884626,14.773509,10376.044922,10089.263672,6939.194336,70.312500,46.875000,421.875000,0
16.226152,259.567810,-0.694431,4.511514,3.330966,1.519992,5.063044,15.458802,11807.378906,7767.530273,6478.532227,70.312500,93.750000,46.875000,0
16.268108,264.385437,0.377298,5.425113,4.487304,1.533494,6.881256,17.929525,9604.479492,9195.874023,7022.007812,46.875000,421.875000,398.437500,0
15.971436,254.829468,-0.249627,5.493033,3.419612,1.519053,5.194571,16.882969,8067.170898,8019.902344,7739.323242,23.437500,421.875000,46.875000,0
16.483826,264.331879,-1.079576,5.654448,2.577065,1.590449,4.098691,16.659414,9250.683594,8925.224609,7707.800781,117.187500,140.625000,46.875000,0
14.872978,221.313705,0.729013,4.264346,3.810689,1.445247,5.507387,12.579110,9801.061523,9179.748047,8787.328125,70.312500,140.625000,93.750000,0
22.453085,495.801147,-0.474701,4.517380,3.287067,1.584240,5.207501,15.533418,16860.664062,15888.263672,10981.113281,46.875000,70.312500,23.437500,0
25.954161,662.523132,-0.432163,4.927599,2.626649,1.630283,4.282182,16.051991,20294.671875,19121.876953,11520.594727,46.875000,70.312500,93.750000,0
17.376131,298.634583,0.318163,3.815594,3.155070,1.430490,4.513296,11.930346,13672.023438,8156.603027,7524.721191,46.875000,70.312500,93.750000,0
15.076736,220.912262,-0.622691,4.987861,3.089744,1.504746,4.649280,15.136621,7561.871094,7197.300781,6397.143066,46.875000,117.187500,515.625000,0
15.346573,225.232925,-0.837343,4.537671,2.862589,1.529849,4.379329,14.479432,6930.237793,6925.630371,6811.723145,492.187500,46.875000,515.625000,0
15.111186,212.462662,-1.087076,6.261429,2.705946,1.602325,4.335805,16.958363,8189.202637,6280.638184,5815.810547,0.000000,46.875000,468.750000,0
13.180647,157.068512,0.316352,5.970826,4.488986,1.499477,6.731132,16.504536,8378.748047,5813.754883,5044.674805,0.000000,421.875000,445.312500,0
14.135153,192.036774,-0.387285,5.108099,3.413466,1.521085,5.192171,16.550047,8352.669922,7350.623047,6306.272949,23.437500,46.875000,492.187500,0
14.771936,217.776764,0.782241,4.885435,3.852289,1.517326,5.845177,14.273715,7682.838867,7658.696777,7094.647949,492.187500,46.875000,468.750000,0
14.549251,211.760452,0.423840,4.224844,4.103996,1.429000,5.864612,14.111264,8858.600586,6772.513184,5263.792480,70.312500,46.875000,492.187500,0
17.610838,301.944122,-0.957380,4.657361,2.853449,1.542557,4.401607,14.799220,13420.844727,10524.571289,8901.226562,46.875000,70.312500,23.437500,0
17.652512,310.535492,0.538309,5.172633,4.080460,1.501537,6.126961,14.921515,12494.696289,7874.125488,7372.554688,46.875000,23.437500,140.625000,0
19.399420,373.317474,-0.729349,4.986228,3.189836,1.547562,4.936468,15.321332,13628.486328,10027.056641,8187.266602,46.875000,23.437500,117.187500,0
21.026602,437.668732,-0.426112,4.683107,2.815460,1.509257,4.249253,14.444229,17463.449219,15929.204102,7192.146484,46.875000,70.312500,23.437500,0
21.876595,478.714355,-0.065823,3.752536,2.684037,1.435659,3.853361,11.207241,20979.027344,13568.642578,9982.862305,70.312500,46.875000,93.750000,0
22.796028,515.316101,0.342724,3.654980,3.019869,1.443211,4.358309,11.462195,21882.500000,16039.854492,9131.824219,70.312500,46.875000,93.750000,0
24.800966,614.516846,-0.561731,4.712421,3.424356,1.460240,5.000382,14.992949,15718.213867,15401.858398,9509.007812,46.875000,70.312500,445.312500,0
41.277252,1704.644897,-0.918373,11.718837,5.100052,1.943752,9.913237,33.345448,22091.685547,20310.931641,20225.263672,445.312500,421.875000,468.750000,0
31.888895,1004.729004,-0.587125,6.290837,4.054296,1.595436,6.468369,20.504519,15387.560547,15090.560547,14837.990234,445.312500,398.437500,140.625000,0
33.648136,1112.032104,-0.025406,3.311869,2.450130,1.352449,3.313677,9.799028,32176.023438,22542.855469,12233.321289,140.625000,117.187500,164.062500,0
122.714020,15056.230469,0.409194,4.128398,3.325029,1.505419,5.005563,13.694331,103888.617188,84553.046875,51861.488281,140.625000,117.187500,164.062500,0
364.715088,133067.140625,1.249238,7.833295,4.368343,1.695477,7.406424,19.853487,228812.812500,204411.609375,141978.546875,140.625000,117.187500,609.375000,0
534.101196,285397.375000,1.056564,5.545231,3.676045,1.590963,5.848451,15.247817,315953.812500,295651.000000,259376.265625,117.187500,609.375000,585.937500,0
598.842041,358784.687500,0.962907,5.325319,3.717524,1.551518,5.767805,14.409880,417345.437500,336564.156250,320697.031250,585.937500,117.187500,562.500000,0
649.706970,422321.593750,0.857742,5.292414,3.737433,1.555207,5.812480,14.697247,410487.968750,409304.343750,364493.500000,562.500000,445.312500,117.187500,0
697.787537,487063.093750,1.175529,5.823591,3.852865,1.554296,5.988493,15.052885,507930.812500,425156.968750,309443.906250,445.312500,117.187500,562.500000,0
