TempoLeituraSD,TempoNormalizacao,TempoJanela,TempoFeatTempo,TempoFFT,TempoFeatFrequencia,TempoInferencia,TempoTotalBatch
70393,1147,171,6191,1821,1104,380,39753
70457,1149,171,6191,1821,1105,382,39770
70394,1147,171,6191,1821,1111,379,39747
70342,1148,172,6191,1820,1108,382,39792
75910,1148,171,6191,1821,1107,379,39741
86635,1148,171,6184,1821,1110,380,39754
70368,1147,171,6191,1820,1104,380,39768
70419,1148,171,6189,1820,1108,381,39745
70381,1148,172,6177,1820,1109,382,39775
70395,1148,171,6191,1821,1108,380,39779
70418,1147,173,6171,1820,1109,379,39745
70367,1148,171,6188,1821,1105,379,39739
70318,1148,171,6177,1821,1112,378,39761
82857,1148,171,6179,1820,1106,381,39768
70418,1148,172,6191,1820,1106,379,39762
70469,1148,172,6183,1821,1111,380,39771
70368,1148,172,6192,1820,1110,381,39778
70368,1147,172,6191,1820,1107,379,39780
79713,1148,172,6191,1820,1108,383,39781
70316,1148,171,6191,1821,1110,380,39743
70317,1148,172,6191,1819,1110,382,39775
77239,1149,171,6189,1820,1106,378,39778
70405,1148,171,6191,1820,1107,379,39771
75697,1147,172,6192,1820,1111,381,39783
70468,1147,171,6191,1821,1110,382,39773
70469,1147,172,6191,1821,1112,379,39771
70393,1148,172,6192,1820,1111,378,39769
70292,1148,171,6179,1820,1109,382,39775
75684,1148,171,6173,1820,1107,381,39739
77227,1147,172,6191,1821,1106,379,39754
70393,1147,172,6191,1821,1106,379,39771
79700,1148,172,6187,1820,1109,379,39756
70407,1148,171,6191,1821,1104,382,39771
75885,1148,171,6191,1820,1108,379,39732
79600,1148,172,6172,1821,1109,381,39734
70304,1148,172,6192,1820,1105,379,39738
70291,1148,172,6191,1821,1112,381,39785
77266,1147,172,6191,1820,1106,379,39776
70331,1148,171,6191,1820,1105,379,39728
70383,1147,171,6191,1821,1106,382,39742
70444,1148,172,6191,1821,1113,379,39776
70456,1148,171,6191,1821,1107,380,39756
70431,1147,171,6191,1821,1109,381,39757
85416,1148,172,6191,1821,1108,380,39774
70367,1148,172,6181,1820,1107,379,39760
77214,1148,171,6170,1820,1104,379,39754
70343,1147,172,6191,1821,1107,381,39751
70382,1147,171,6191,1820,1107,379,39769
70394,1147,171,6192,1820,1106,380,39758
70431,1148,171,6191,1821,1109,379,39763
70355,1148,171,6191,1820,1106,381,39777
70126,1147,172,6191,1821,1110,379,39755
70151,1148,172,6191,1820,1109,382,39770
82489,1147,172,6191,1820,1106,380,39779
70252,1147,171,6172,1821,1109,383,39750
70381,1149,171,6191,1821,1106,382,39773
79726,1147,171,6191,1820,1107,380,39746
70394,1147,172,6191,1820,1106,380,39747
70317,1148,172,6192,1820,1106,379,39757
70138,1147,173,6182,1820,1110,380,39762
70201,1148,172,6171,1819,1107,379,39755
77073,1147,172,6172,1819,1106,380,39753
70190,1148,172,6192,1820,1110,379,39734
75946,1148,171,6173,1821,1105,382,39738
70354,1147,172,6182,1820,1106,379,39751
70292,1148,172,6180,1820,1109,379,39759
70293,1147,171,6191,1820,1106,379,39774
70306,1147,172,6191,1820,1110,379,39776
70304,1147,171,6191,1821,1105,383,39756
86608,1148,172,6192,1820,1105,382,39755
70404,1148,172,6191,1820,1103,380,39766
70408,1148,171,6176,1820,1106,380,39735
