TempoLeituraSD,TempoNormalizacao,TempoPreProcessamento,TempoFeatTempo,TempoFFT,TempoFeatFrequencia,TempoInferencia
79220,1172,7570,6167,1819,1104,380
79220,1172,677,6166,1819,1102,380
79220,1172,670,6167,1819,1101,380
70076,1173,264,6167,1819,1102,379
70076,1173,7570,6166,1819,1104,380
70076,1173,677,6167,1819,1104,380
70076,1173,676,6167,1819,1102,380
77048,1172,264,6167,1818,1102,381
77048,1172,7566,6167,1819,1103,380
77048,1172,670,6167,1819,1102,379
77048,1172,670,6167,1818,1101,380
70228,1172,264,6166,1819,1103,380
70228,1172,7565,6167,1819,1102,380
70228,1172,670,6168,1818,1102,380
70228,1172,2455,6167,1819,1102,380
70357,1172,264,6167,1818,1102,379
70357,1172,7567,6167,1819,1102,381
70357,1172,671,6166,1819,1102,380
70357,1172,670,6166,1819,1101,380
75636,1172,264,6167,1818,1103,380
75636,1172,7564,6166,1819,1101,381
75636,1172,671,6167,1819,1102,379
75636,1172,670,6166,1818,1103,380
70383,1172,264,6167,1819,1103,380
70383,1172,7568,6166,1819,1105,379
70383,1172,676,6167,1819,1103,380
70383,1172,670,6167,1818,1101,380
70254,1172,264,6166,1818,1103,379
70254,1172,7563,6167,1819,1103,379
70254,1172,2462,6166,1818,1102,380
70254,1172,679,6167,1819,1103,380
70089,1172,263,6166,1819,1103,380
70089,1172,7564,6167,1819,1102,380
70089,1172,671,6167,1819,1103,380
70089,1172,669,6166,1819,1101,380
70089,1172,265,6166,1818,1103,380
70089,1172,7567,6167,1819,1101,380
70089,1172,672,6167,1819,1102,379
70089,1172,669,6167,1819,1103,380
76999,1173,264,6167,1819,1102,379
76999,1173,7572,6167,1819,1101,379
76999,1173,671,6167,1819,1103,380
76999,1173,677,6166,1819,1102,380
70152,1171,264,6167,1819,1103,381
70152,1171,9357,6166,1818,1101,380
70152,1171,671,6167,1819,1101,379
70152,1171,671,6167,1818,1101,380
70293,1172,264,6166,1819,1102,379
70293,1172,7569,6168,1818,1103,379
70293,1172,669,6166,1819,1102,381
70293,1172,670,6166,1819,1101,380
75709,1172,264,6166,1819,1102,380
75709,1172,7571,6167,1819,1103,379
75709,1172,677,6167,1819,1103,380
75709,1172,669,6167,1819,1103,380
70305,1172,264,6166,1818,1100,379
70305,1172,7568,6167,1819,1102,380
70305,1172,670,6166,1819,1100,380
70305,1172,672,6166,1819,1100,380
79462,1172,264,6166,1819,1102,381
79462,1172,7570,6167,1819,1101,379
79462,1172,670,6167,1819,1101,379
79462,1172,670,6167,1818,1101,380
70266,1172,264,6166,1819,1102,380
70266,1172,7571,6166,1818,1103,380
70266,1172,670,6167,1819,1102,380
70266,1172,670,6166,1818,1103,380
70267,1172,264,6167,1818,1103,380
70267,1172,7569,6167,1819,1104,380
70267,1172,677,6166,1819,1103,380
70267,1172,669,6166,1819,1103,380
77267,1172,264,6167,1819,1103,381
77267,1172,7565,6166,1819,1103,380
77267,1172,670,6167,1819,1103,380
77267,1172,2463,6167,1819,1102,381
70217,1171,264,6167,1818,1103,380
70217,1171,7567,6167,1819,1103,381
70217,1171,678,6167,1819,1103,380
70217,1171,670,6166,1819,1103,380
70308,1172,264,6166,1819,1102,381
70308,1172,7564,6167,1819,1101,380
70308,1172,673,6167,1819,1102,380
70308,1172,669,6167,1819,1101,381
70269,1172,264,6167,1819,1103,380
70269,1172,7567,6168,1818,1103,380
70269,1172,670,6167,1819,1104,380
70269,1172,677,6167,1819,1103,380
75761,1172,264,6167,1819,1104,380
75761,1172,7570,6167,1819,1102,380
75761,1172,2456,6167,1819,1102,381
75761,1172,677,6167,1819,1101,380
70245,1172,264,6168,1818,1103,380
70245,1172,7566,6167,1819,1103,380
70245,1172,678,6167,1819,1103,380
70245,1172,670,6166,1819,1103,380
70131,1172,264,6166,1819,1102,380
70131,1172,7569,6167,1818,1102,380
70131,1172,670,6167,1819,1102,380
70131,1172,670,6166,1819,1101,380
70218,1172,264,6167,1818,1103,380
70218,1172,7567,6167,1819,1103,381
70218,1172,678,6167,1819,1102,380
70218,1172,670,6167,1819,1104,380
77128,1172,264,6166,1819,1103,380
77128,1172,9357,6167,1819,1102,380
77128,1172,670,6166,1819,1102,380
77128,1172,669,6167,1819,1102,379
75610,1172,264,6166,1819,1102,380
75610,1172,7566,6167,1818,1103,380
75610,1172,670,6166,1819,1103,381
75610,1172,678,6167,1819,1103,380
70381,1172,264,6168,1818,1104,380
70381,1172,7568,6167,1819,1103,381
70381,1172,678,6167,1819,1102,380
70381,1172,670,6167,1819,1100,379
70333,1172,264,6166,1819,1102,381
70333,1172,7565,6167,1819,1101,379
70333,1172,672,6166,1819,1102,380
70333,1172,668,6167,1819,1102,381
85004,1172,264,6167,1819,1102,381
85004,1172,7567,6166,1819,1103,380
85004,1172,678,6167,1819,1103,380
85004,1172,669,6168,1818,1100,380
70344,1172,264,6166,1819,1101,380
70344,1172,7564,6167,1819,1102,379
70344,1172,670,6167,1818,1103,379
70344,1172,668,6166,1819,1103,381
70268,1172,265,6167,1819,1103,380
70268,1172,7569,6167,1819,1104,380
70268,1172,676,6167,1819,1101,380
70268,1172,672,6167,1819,1102,380
70256,1172,264,6167,1819,1103,380
70256,1172,7572,6166,1819,1101,380
70256,1172,671,6167,1819,1103,380
70256,1172,2455,6167,1819,1102,381
77227,1172,265,6167,1819,1102,381
77227,1172,7570,6167,1819,1104,380
77227,1172,677,6167,1819,1104,380
77227,1172,677,6166,1819,1101,380
70281,1171,264,6166,1819,1103,381
70281,1171,7573,6167,1819,1103,380
70281,1171,678,6167,1819,1101,381
70281,1171,671,6168,1818,1102,380
70331,1172,264,6167,1819,1102,380
70331,1172,7567,6167,1819,1103,379
70331,1172,677,6167,1818,1102,380
70331,1172,670,6167,1819,1103,381
70330,1172,264,6166,1818,1100,379
70330,1172,7568,6167,1818,1103,380
70330,1172,2464,6167,1819,1101,380
70330,1172,671,6167,1819,1102,380
75962,1173,264,6167,1819,1104,380
75962,1173,7567,6167,1818,1102,380
75962,1173,670,6167,1819,1101,380
75962,1173,670,6167,1819,1101,379
70405,1171,264,6167,1819,1102,379
70405,1171,7570,6167,1819,1102,380
70405,1171,677,6166,1819,1102,380
70405,1171,670,6167,1819,1100,380
70305,1172,264,6167,1819,1102,380
70305,1172,7566,6167,1819,1102,379
70305,1172,670,6166,1819,1102,380
70305,1172,670,6168,1818,1102,380
70306,1171,263,6166,1819,1102,380
70306,1171,9352,6167,1818,1103,380
70306,1171,677,6167,1819,1102,381
70306,1171,670,6166,1819,1100,379
77166,1172,264,6167,1819,1103,380
77166,1172,7571,6166,1819,1104,379
77166,1172,677,6167,1819,1104,380
77166,1172,668,6167,1819,1103,380
70330,1172,264,6166,1818,1102,380
70330,1172,7566,6166,1819,1102,380
70330,1172,670,6167,1818,1103,381
70330,1172,678,6167,1819,1102,381
70331,1171,264,6167,1819,1104,380
70331,1171,7564,6167,1818,1101,380
70331,1171,670,6166,1818,1104,380
70331,1171,677,6167,1819,1103,380
88796,1172,265,6166,1819,1104,380
88796,1172,7569,6166,1818,1103,381
88796,1172,677,6166,1819,1103,381
88796,1172,678,6167,1819,1103,380
70344,1172,264,6168,1818,1102,381
70344,1172,7572,6167,1819,1103,380
70344,1172,670,6167,1819,1103,380
70344,1172,671,6166,1819,1101,380
75786,1172,265,6167,1819,1101,379
75786,1172,7564,6167,1819,1103,380
75786,1172,677,6166,1819,1102,381
75786,1172,670,6167,1819,1105,380
70356,1172,264,6167,1819,1102,381
70356,1172,7567,6167,1819,1102,380
70356,1172,670,6167,1819,1102,380
70356,1172,2456,6166,1818,1101,381
70268,1172,264,6166,1819,1102,380
70268,1172,7570,6166,1818,1103,380
70268,1172,678,6167,1819,1102,381
70268,1172,670,6167,1819,1102,379
77177,1171,264,6167,1819,1103,381
77177,1171,7566,6167,1819,1103,380
77177,1171,670,6167,1819,1102,379
77177,1171,669,6167,1818,1104,380
70293,1173,264,6167,1819,1103,380
70293,1173,7570,6166,1819,1102,380
70293,1173,669,6166,1819,1102,381
70293,1173,670,6167,1819,1103,381
70381,1171,264,6167,1819,1103,380
70381,1171,7568,6167,1819,1103,381
70381,1171,2455,6167,1819,1102,380
70381,1171,671,6166,1819,1102,380
70420,1172,264,6167,1819,1103,381
70420,1172,7573,6167,1819,1104,380
70420,1172,677,6166,1819,1103,379
70420,1172,668,6167,1818,1102,380
70369,1171,264,6167,1819,1102,380
70369,1171,7564,6167,1819,1104,380
70369,1171,677,6168,1818,1103,381
70369,1171,670,6166,1819,1101,381
70305,1172,265,6167,1819,1104,380
70305,1172,7565,6166,1819,1102,381
70305,1172,670,6167,1819,1102,380
70305,1172,670,6167,1819,1103,380
85204,1172,264,6166,1819,1101,379
85204,1172,7566,6167,1819,1101,380
85204,1172,672,6167,1818,1101,381
85204,1172,671,6166,1819,1100,381
70267,1171,264,6167,1819,1101,380
70267,1171,7571,6167,1819,1103,380
70267,1171,677,6167,1819,1103,381
70267,1171,670,6166,1819,1101,381
77166,1172,264,6167,1819,1103,381
77166,1172,7570,6167,1819,1103,379
77166,1172,669,6167,1819,1102,380
77166,1172,670,6167,1819,1102,380
70317,1172,264,6166,1819,1101,380
70317,1172,7563,6167,1819,1104,380
70317,1172,677,6167,1819,1102,380
70317,1172,2455,6167,1819,1101,380
70382,1172,264,6168,1818,1102,381
70382,1172,7568,6167,1819,1101,380
70382,1172,672,6167,1819,1103,380
70382,1172,670,6167,1819,1102,380
70382,1172,264,6167,1819,1102,381
70382,1172,7569,6166,1819,1100,379
70382,1172,672,6167,1819,1104,380
70382,1172,676,6167,1819,1102,381
70344,1172,264,6166,1819,1103,381
70344,1172,7571,6167,1819,1103,380
70344,1172,678,6167,1819,1103,381
70344,1172,670,6167,1819,1104,380
70382,1172,264,6166,1819,1103,380
70382,1172,7567,6167,1819,1102,380
70382,1172,2463,6167,1819,1102,381
70382,1172,672,6166,1819,1103,381
70306,1172,264,6167,1819,1102,381
70306,1172,7566,6167,1819,1104,379
70306,1172,669,6168,1818,1103,380
70306,1172,669,6167,1819,1102,380
70367,1173,264,6167,1819,1104,380
70367,1173,7572,6168,1818,1104,380
70367,1173,677,6167,1819,1102,381
70367,1173,670,6167,1819,1101,380
77215,1172,264,6167,1818,1100,381
77215,1172,7566,6166,1819,1101,381
77215,1172,671,6167,1819,1103,380
77215,1172,669,6166,1819,1103,380
70268,1171,263,6166,1819,1101,380
70268,1171,9355,6168,1818,1103,380
70268,1171,670,6167,1819,1102,380
70268,1171,670,6167,1819,1100,380
70307,1172,264,6167,1818,1102,379
70307,1172,7565,6166,1819,1102,381
70307,1172,679,6167,1819,1103,380
70307,1172,670,6166,1818,1101,381
70320,1172,264,6167,1819,1102,380
70320,1172,7570,6167,1819,1103,379
70320,1172,677,6167,1819,1103,380
70320,1172,669,6167,1818,1102,381
70381,1173,264,6167,1819,1102,380
70381,1173,7569,6166,1819,1103,380
70381,1173,677,6168,1818,1102,381
70381,1173,670,6167,1819,1103,381
79500,1172,264,6166,1818,1102,379
79500,1172,7566,6167,1819,1101,380
79500,1172,672,6167,1819,1102,379
79500,1172,670,6166,1819,1103,380
75834,1173,264,6167,1819,1102,379
75834,1173,7566,6167,1818,1104,380
75834,1173,677,6167,1819,1104,380
75834,1173,669,6166,1819,1102,380
70394,1172,265,6167,1819,1103,380
70394,1172,7564,6167,1819,1105,380
70394,1172,676,6166,1819,1103,379
70394,1172,677,6167,1819,1103,380
77215,1171,264,6166,1819,1104,381
77215,1171,7571,6167,1819,1103,379
77215,1171,669,6166,1819,1103,380
77215,1171,2455,6167,1819,1101,381
70279,1172,265,6167,1819,1102,380
70279,1172,7567,6166,1819,1101,381
70279,1172,671,6166,1819,1103,380
70279,1172,678,6167,1819,1101,380
70357,1172,264,6167,1819,1103,380
70357,1172,7566,6166,1819,1102,380
70357,1172,670,6166,1819,1101,380
70357,1172,671,6168,1818,1103,380
70319,1172,264,6166,1819,1102,380
70319,1172,7570,6166,1819,1102,380
70319,1172,670,6168,1818,1103,381
70319,1172,670,6167,1819,1101,381
75735,1171,264,6167,1819,1102,380
75735,1171,7571,6166,1819,1102,380
75735,1171,2455,6166,1819,1101,381
75735,1171,671,6167,1819,1102,381
70243,1171,264,6167,1819,1103,379
70243,1171,7566,6166,1819,1103,381
70243,1171,678,6167,1819,1102,380
70243,1171,671,6167,1819,1100,380
70181,1171,264,6167,1819,1102,380
70181,1171,7570,6166,1819,1103,379
70181,1171,677,6167,1819,1103,380
70181,1171,669,6167,1819,1102,380
75859,1172,264,6167,1819,1102,380
75859,1172,7569,6166,1819,1103,380
75859,1172,678,6167,1819,1101,380
75859,1172,671,6167,1818,1105,380
77128,1173,264,6167,1819,1102,380
77128,1173,9349,6167,1819,1103,380
77128,1173,670,6167,1819,1103,380
77128,1173,670,6166,1819,1101,380
70206,1171,263,6166,1819,1100,381
70206,1171,7572,6166,1819,1102,380
70206,1171,671,6167,1819,1103,380
70206,1171,669,6167,1819,1103,380
70256,1172,264,6166,1819,1102,380
70256,1172,7563,6167,1819,1103,380
70256,1172,677,6167,1819,1104,381
70256,1172,677,6166,1819,1102,380
70319,1172,264,6167,1818,1101,380
70319,1172,7570,6166,1819,1101,381
70319,1172,671,6167,1819,1103,380
70319,1172,670,6167,1819,1102,380
79526,1172,264,6167,1819,1103,381
79526,1172,7567,6166,1818,1101,380
79526,1172,672,6167,1819,1102,380
79526,1172,670,6167,1819,1103,380
70368,1172,264,6166,1819,1102,380
70368,1172,7573,6167,1819,1103,380
70368,1172,677,6166,1819,1103,381
70368,1172,678,6167,1819,1103,381
70293,1171,264,6167,1819,1102,380
70293,1171,7571,6166,1819,1103,380
70293,1171,677,6167,1819,1102,380
70293,1171,671,6166,1819,1102,380
75734,1171,264,6167,1819,1103,380
75734,1171,7571,6167,1819,1102,380
75734,1171,669,6167,1819,1101,381
75734,1171,2456,6166,1819,1100,380
77229,1171,264,6166,1819,1102,380
77229,1171,7567,6167,1819,1103,380
77229,1171,670,6167,1818,1104,380
77229,1171,677,6167,1819,1103,381
70279,1171,264,6166,1819,1102,380
70279,1171,7567,6168,1818,1104,381
70279,1171,678,6166,1819,1103,380
70279,1171,677,6167,1819,1102,380
70319,1172,263,6167,1819,1103,381
70319,1172,7569,6167,1819,1103,381
70319,1172,678,6167,1819,1102,380
70319,1172,672,6166,1819,1103,380
70319,1171,263,6166,1819,1101,380
70319,1171,7570,6167,1819,1101,380
70319,1171,2456,6166,1819,1103,381
70319,1171,678,6167,1819,1103,381
70407,1172,265,6167,1819,1102,381
70407,1172,7569,6167,1819,1102,380
70407,1172,670,6167,1819,1104,381
70407,1172,677,6166,1819,1101,379
70383,1172,264,6168,1818,1103,380
70383,1172,7567,6166,1818,1103,380
70383,1172,677,6166,1819,1101,380
70383,1172,671,6166,1818,1102,380
70344,1172,264,6167,1819,1102,380
70344,1172,7572,6167,1819,1102,380
70344,1172,671,6167,1819,1103,380
70344,1172,677,6167,1819,1102,380
70293,1172,263,6166,1819,1102,380
70293,1172,9355,6166,1819,1102,381
70293,1172,679,6167,1819,1103,380
70293,1172,669,6167,1819,1101,380
77203,1172,264,6166,1819,1102,380
77203,1172,7567,6167,1819,1103,380
77203,1172,671,6166,1819,1102,380
77203,1172,668,6167,1818,1102,381
70380,1173,264,6167,1819,1103,380
70380,1173,7570,6166,1819,1102,379
70380,1173,669,6167,1819,1102,381
70380,1173,670,6166,1819,1103,381
70318,1171,264,6167,1819,1103,380
70318,1171,7570,6167,1819,1103,380
70318,1171,670,6167,1819,1103,380
70318,1171,669,6167,1819,1104,380
79452,1171,264,6167,1819,1102,381
79452,1171,7572,6166,1818,1102,379
79452,1171,669,6167,1819,1104,380
79452,1171,669,6167,1818,1101,380
70370,1172,264,6167,1819,1103,380
70370,1172,7572,6167,1819,1104,380
70370,1172,677,6168,1818,1102,380
70370,1172,670,6167,1819,1102,380
70367,1171,264,6166,1818,1102,380
70367,1171,7565,6167,1818,1101,381
70367,1171,671,6166,1819,1101,380
70367,1171,670,6167,1819,1102,380
70293,1172,264,6167,1818,1101,381
70293,1172,7572,6167,1819,1103,379
70293,1172,678,6167,1819,1104,380
70293,1172,2462,6166,1819,1102,380
70255,1172,265,6167,1819,1104,380
70255,1172,7563,6167,1818,1104,380
70255,1172,676,6166,1819,1102,380
70255,1172,669,6167,1819,1102,379
82945,1171,264,6166,1819,1102,381
82945,1171,7572,6167,1819,1104,380
82945,1171,678,6167,1818,1102,379
82945,1171,669,6167,1819,1101,380
70418,1173,264,6167,1819,1103,379
70418,1173,7566,6167,1819,1103,380
70418,1173,677,6167,1819,1103,381
70418,1173,669,6166,1819,1101,381
70544,1173,264,6166,1818,1102,380
70544,1173,7569,6167,1818,1103,380
70544,1173,2454,6166,1819,1102,380
70544,1173,670,6167,1819,1103,379
70408,1172,264,6167,1818,1101,380
70408,1172,7569,6167,1819,1103,379
70408,1172,670,6167,1819,1103,379
70408,1172,669,6167,1819,1104,379
70319,1172,264,6166,1819,1102,381
70319,1172,7570,6167,1819,1105,379
70319,1172,677,6167,1818,1103,380
70319,1172,677,6167,1819,1102,381
70356,1172,264,6166,1819,1102,379
70356,1172,7566,6168,1818,1103,379
70356,1172,670,6167,1819,1103,380
70356,1172,669,6166,1819,1102,379
86153,1172,264,6167,1819,1102,381
86153,1172,7570,6167,1819,1102,380
86153,1172,671,6167,1819,1103,379
86153,1172,668,6167,1818,1101,380
70306,1172,264,6167,1819,1102,379
70306,1172,7566,6167,1819,1104,379
70306,1172,677,6167,1819,1103,380
70306,1172,677,6167,1819,1102,381
77215,1172,265,6167,1819,1103,380
77215,1172,7572,6167,1819,1103,381
77215,1172,678,6166,1819,1102,380
77215,1172,678,6166,1819,1101,380
70307,1172,264,6167,1819,1104,381
70307,1172,7572,6166,1819,1103,380
70307,1172,678,6166,1819,1101,379
70307,1172,2456,6167,1819,1102,380
70345,1173,264,6167,1819,1103,380
70345,1173,7569,6167,1819,1103,379
70345,1173,677,6167,1819,1102,380
70345,1173,670,6167,1819,1100,380
70369,1172,264,6167,1819,1102,380
70369,1172,7564,6166,1818,1102,381
70369,1172,670,6167,1819,1103,379
70369,1172,669,6166,1819,1101,380
70321,1172,264,6167,1819,1102,381
70321,1172,7570,6167,1819,1104,380
70321,1172,677,6166,1819,1103,380
70321,1172,669,6168,1818,1103,381
70368,1172,264,6167,1819,1104,379
70368,1172,7565,6166,1819,1102,380
70368,1172,2463,6166,1819,1102,380
70368,1172,670,6167,1819,1102,380
70319,1172,264,6167,1818,1105,380
70319,1172,7568,6167,1819,1103,380
70319,1172,678,6167,1819,1101,379
70319,1172,670,6166,1818,1101,380
76047,1172,264,6166,1819,1101,380
76047,1172,7570,6167,1818,1103,380
76047,1172,669,6167,1819,1103,380
76047,1172,670,6167,1819,1101,379
77292,1172,264,6168,1818,1104,380
77292,1172,7565,6167,1819,1103,380
77292,1172,677,6166,1819,1103,379
77292,1172,668,6167,1819,1103,379
70319,1171,264,6166,1819,1103,381
70319,1171,9355,6167,1819,1105,380
70319,1171,676,6167,1818,1101,380
70319,1171,671,6166,1819,1104,381
70293,1172,265,6167,1819,1103,380
70293,1172,7570,6167,1819,1102,380
70293,1172,670,6167,1819,1103,380
70293,1172,670,6167,1819,1103,379
70306,1171,264,6166,1818,1103,381
70306,1171,7573,6167,1819,1105,379
70306,1171,676,6167,1819,1104,379
70306,1171,677,6167,1818,1102,380
70357,1171,264,6166,1819,1102,380
70357,1171,7566,6166,1819,1104,380
70357,1171,677,6167,1818,1102,379
70357,1171,669,6167,1819,1103,380
84690,1172,264,6166,1819,1103,380
84690,1172,7568,6167,1819,1103,380
84690,1172,669,6167,1819,1103,380
84690,1172,669,6167,1819,1103,380
70329,1172,265,6167,1819,1103,379
70329,1172,7568,6166,1819,1103,380
70329,1172,678,6167,1819,1103,380
70329,1172,677,6166,1818,1102,380
70243,1171,264,6166,1819,1101,381
70243,1171,7569,6166,1819,1103,380
70243,1171,677,6167,1819,1103,380
70243,1171,670,6167,1818,1102,381
82694,1172,264,6167,1819,1101,381
82694,1172,7504,6167,1819,1104,379
82694,1172,677,6167,1819,1103,380
82694,1172,2455,6167,1819,1102,380
70367,1171,264,6167,1819,1104,380
70367,1171,7564,6167,1819,1103,381
70367,1171,678,6167,1819,1103,381
70367,1171,670,6167,1819,1101,380
70394,1171,264,6167,1819,1103,380
70394,1171,7564,6166,1818,1102,381
70394,1171,670,6167,1819,1104,380
70394,1171,677,6167,1819,1103,381
70358,1172,264,6166,1818,1102,381
70358,1172,7566,6166,1819,1103,380
70358,1172,677,6166,1819,1102,380
70358,1172,670,6168,1818,1104,380
70356,1171,264,6166,1819,1103,380
70356,1171,7567,6167,1819,1104,379
70356,1171,2463,6167,1819,1103,380
70356,1171,677,6167,1819,1102,380
70320,1172,264,6167,1818,1104,380
70320,1172,7568,6166,1819,1104,380
70320,1172,677,6167,1819,1103,380
70320,1172,669,6166,1819,1101,380
70282,1172,264,6167,1819,1102,381
70282,1172,7565,6166,1819,1103,380
70282,1172,671,6167,1819,1102,380
70282,1172,670,6166,1819,1100,381
70330,1173,264,6167,1819,1103,380
70330,1173,7568,6167,1818,1103,379
70330,1173,669,6166,1819,1101,381
70330,1173,671,6167,1819,1104,380
82658,1173,264,6167,1819,1103,379
82658,1173,9349,6167,1819,1104,380
82658,1173,676,6167,1819,1103,380
82658,1173,669,6167,1819,1101,380
70231,1172,264,6166,1819,1102,381
70231,1172,7571,6167,1819,1103,380
70231,1172,669,6167,1819,1102,379
70231,1172,670,6168,1818,1102,380
79588,1171,264,6167,1819,1101,381
79588,1171,7567,6167,1819,1103,380
79588,1171,670,6166,1819,1102,379
79588,1171,668,6167,1818,1102,380
70156,1172,265,6167,1819,1103,380
70156,1172,7568,6168,1818,1103,380
70156,1172,670,6166,1819,1101,381
70156,1172,671,6167,1819,1102,380
79353,1172,264,6167,1819,1102,380
79353,1172,7567,6166,1819,1102,380
79353,1172,670,6166,1819,1102,380
79353,1172,671,6168,1818,1101,380
70319,1173,264,6167,1819,1103,380
70319,1173,7570,6166,1819,1103,379
70319,1173,677,6167,1819,1102,381
70319,1173,670,6166,1819,1101,381
70231,1172,264,6168,1818,1104,380
70231,1172,7571,6167,1819,1104,381
70231,1172,676,6167,1819,1102,379
70231,1172,669,6167,1819,1103,380
70295,1172,264,6167,1819,1104,381
70295,1172,7567,6166,1819,1102,379
70295,1172,670,6167,1819,1103,380
70295,1172,2463,6166,1819,1102,381
82645,1172,264,6167,1819,1103,380
82645,1172,7568,6167,1819,1103,379
82645,1172,677,6168,1818,1101,380
82645,1172,671,6167,1819,1103,381
70318,1172,264,6166,1819,1104,380
70318,1172,7568,6166,1819,1103,380
70318,1172,677,6167,1819,1103,381
70318,1172,677,6167,1819,1102,380
70370,1171,263,6167,1819,1103,380
70370,1171,7571,6166,1819,1102,380
70370,1171,678,6167,1819,1102,380
70370,1171,671,6167,1819,1102,379
70357,1172,264,6166,1818,1101,381
70357,1172,7568,6166,1819,1103,379
70357,1172,2462,6168,1818,1101,380
70357,1172,670,6166,1819,1102,381
70318,1172,265,6166,1819,1102,380
70318,1172,7571,6167,1819,1105,380
70318,1172,676,6166,1819,1101,379
70318,1172,670,6167,1819,1103,380
70406,1171,264,6167,1819,1102,381
70406,1171,7569,6167,1819,1101,380
70406,1171,670,6166,1819,1102,379
70406,1171,670,6167,1819,1101,380
70269,1172,264,6167,1819,1103,380
70269,1172,7569,6166,1819,1103,380
70269,1172,678,6168,1818,1104,380
70269,1172,668,6166,1819,1101,381
70329,1172,265,6167,1819,1102,380
70329,1172,9353,6167,1819,1104,379
70329,1172,676,6166,1818,1102,380
70329,1172,670,6167,1819,1104,380
77191,1171,263,6166,1819,1104,381
77191,1171,7569,6167,1819,1101,380
77191,1171,671,6167,1818,1102,380
77191,1171,669,6166,1819,1102,381
75885,1172,264,6166,1819,1102,380
75885,1172,7508,6167,1819,1104,379
75885,1172,677,6167,1819,1103,380
75885,1172,669,6168,1818,1102,380
70269,1173,264,6167,1819,1103,380
70269,1173,7568,6167,1819,1103,379
70269,1173,669,6167,1819,1103,380
70269,1173,668,6166,1819,1103,381
79564,1172,264,6166,1818,1102,379
79564,1172,7563,6166,1819,1103,380
79564,1172,678,6167,1819,1102,381
79564,1172,671,6166,1819,1102,379
70307,1172,264,6166,1818,1102,380
70307,1172,7565,6167,1819,1104,379
70307,1172,676,6167,1819,1102,379
70307,1172,670,6167,1818,1102,379
70295,1172,264,6167,1819,1102,380
70295,1172,7570,6167,1819,1102,379
70295,1172,670,6167,1818,1103,380
70295,1172,677,6167,1819,1102,380
70268,1172,265,6166,1818,1101,380
70268,1172,7570,6166,1819,1104,381
70268,1172,677,6166,1819,1102,379
70268,1172,2455,6166,1819,1101,380
70281,1172,264,6167,1819,1102,380
70281,1172,7566,6166,1819,1101,380
70281,1172,671,6167,1818,1103,380
70281,1172,669,6167,1819,1103,381
77203,1172,264,6166,1819,1103,380
77203,1172,7567,6167,1819,1103,380
77203,1172,677,6167,1819,1102,379
77203,1172,671,6167,1819,1104,380
75935,1172,264,6166,1819,1102,380
75935,1172,7570,6166,1819,1103,379
75935,1172,677,6168,1818,1103,381
75935,1172,670,6166,1819,1103,380
70395,1172,264,6166,1819,1100,380
70395,1172,7565,6168,1818,1104,380
70395,1172,2453,6167,1819,1102,380
70395,1172,670,6167,1819,1102,380
70370,1172,264,6167,1819,1105,380
70370,1172,7569,6166,1819,1101,380
70370,1172,670,6167,1819,1102,380
70370,1172,670,6167,1818,1103,381
70319,1172,264,6166,1819,1103,380
70319,1172,7571,6167,1819,1103,380
70319,1172,677,6167,1819,1103,381
70319,1172,670,6167,1819,1102,380
70406,1172,265,6166,1819,1103,380
70406,1172,7569,6167,1818,1104,380
70406,1172,676,6167,1819,1103,380
70406,1172,670,6167,1819,1102,380
79425,1171,264,6166,1819,1102,380
79425,1171,7563,6167,1819,1105,379
79425,1171,677,6166,1819,1101,379
79425,1171,671,6167,1818,1102,380
70267,1173,264,6167,1819,1104,380
70267,1173,7568,6167,1819,1103,380
70267,1173,677,6167,1819,1103,381
70267,1173,669,6166,1819,1100,381
77189,1172,263,6167,1818,1101,380
77189,1172,7565,6167,1819,1101,380
77189,1172,671,6166,1819,1104,380
77189,1172,677,6167,1819,1104,380
70294,1172,264,6166,1818,1102,381
70294,1172,7569,6166,1819,1103,380
70294,1172,670,6167,1819,1102,381
70294,1172,2464,6167,1819,1103,381
75198,1172,264,6168,1818,1104,381
75198,1172,7570,6167,1819,1102,380
75198,1172,677,6167,1819,1101,380
75198,1172,671,6167,1819,1102,380
70370,1171,264,6166,1819,1103,380
70370,1171,7570,6166,1819,1103,380
70370,1171,678,6166,1819,1103,380
70370,1171,669,6167,1818,1104,380
70407,1172,264,6167,1819,1104,379
70407,1172,7568,6167,1819,1104,379
70407,1172,677,6167,1818,1104,380
70407,1172,668,6166,1818,1102,381
70218,1172,265,6167,1819,1102,380
70218,1172,7568,6166,1819,1103,380
70218,1172,2462,6166,1819,1103,379
70218,1172,670,6167,1819,1101,380
70268,1172,264,6167,1819,1103,379
70268,1172,7568,6166,1818,1102,379
70268,1172,670,6168,1818,1103,380
70268,1172,670,6167,1819,1101,381
75635,1172,264,6167,1819,1103,380
75635,1172,7568,6167,1819,1102,380
75635,1172,669,6168,1818,1103,379
75635,1172,669,6167,1819,1102,381
77190,1172,265,6167,1819,1101,380
77190,1172,7564,6166,1819,1104,381
77190,1172,677,6167,1819,1102,380
77190,1172,670,6166,1818,1102,380
70307,1172,264,6167,1819,1103,381
70307,1172,9358,6167,1819,1103,380
70307,1172,670,6167,1818,1102,380
70307,1172,670,6166,1819,1100,381
75886,1172,264,6167,1819,1103,381
75886,1172,7507,6167,1819,1103,380
75886,1172,678,6166,1819,1102,380
