TempoLeituraSD,TempoNormalizacao,TempoPreProcessamento,TempoFeatTempo,TempoFFT,TempoFeatFrequencia,TempoInferencia
77267,1172,674,6166,1821,1103,379
77267,1172,676,6168,1820,1102,380
70343,1173,264,6167,1821,1102,380
70343,1173,7579,6166,1820,1105,379
70343,1173,675,6168,1820,1104,380
70343,1173,675,6167,1821,1102,380
70407,1172,265,6167,1820,1105,379
70407,1172,7564,6168,1820,1103,380
70407,1172,676,6166,1821,1103,381
70407,1172,677,6167,1821,1100,380
70396,1172,264,6166,1819,1101,380
70396,1172,7563,6167,1821,1104,380
70396,1172,2461,6167,1821,1102,379
70396,1172,669,6167,1819,1101,379
70408,1172,264,6167,1820,1101,380
70408,1172,7584,6167,1821,1103,379
70408,1172,677,6167,1821,1104,379
70408,1172,675,6167,1821,1102,380
76149,1172,265,6166,1820,1104,380
76149,1172,7501,6167,1821,1105,380
76149,1172,675,6166,1820,1101,379
76149,1172,668,6167,1821,1103,379
70231,1171,263,6166,1820,1103,380
70231,1171,7578,6167,1821,1105,379
70231,1171,675,6166,1821,1102,379
70231,1171,668,6167,1820,1102,381
70405,1172,264,6166,1820,1103,379
70405,1172,9363,6167,1820,1103,379
70405,1172,676,6166,1821,1103,380
70405,1172,675,6166,1821,1105,379
77254,1172,264,6167,1820,1102,380
77254,1172,7568,6166,1820,1104,380
77254,1172,675,6166,1821,1107,379
77254,1172,672,6166,1821,1105,380
70332,1172,264,6167,1821,1107,380
70332,1172,7569,6166,1820,1107,380
70332,1172,673,6167,1821,1107,379
70332,1172,670,6167,1820,1108,380
70432,1172,264,6167,1821,1109,380
70432,1172,7570,6167,1821,1106,379
70432,1172,672,6168,1820,1107,380
70432,1172,673,6166,1820,1106,380
79651,1173,264,6167,1820,1105,380
79651,1173,7568,6167,1819,1105,379
79651,1173,673,6167,1821,1104,380
79651,1173,675,6166,1820,1105,379
70408,1172,265,6167,1820,1105,380
70408,1172,7572,6166,1820,1103,381
70408,1172,677,6167,1821,1106,381
70408,1172,673,6166,1821,1106,379
75998,1172,264,6167,1820,1104,380
75998,1172,7580,6166,1821,1103,379
75998,1172,676,6167,1819,1107,380
75998,1172,672,6166,1820,1106,380
70356,1172,265,6167,1820,1103,379
70356,1172,7565,6167,1820,1108,379
70356,1172,672,6167,1821,1105,380
70356,1172,2460,6167,1820,1106,380
70407,1172,264,6167,1820,1106,379
70407,1172,7581,6166,1820,1103,379
70407,1172,675,6167,1821,1103,380
70407,1172,677,6167,1821,1104,380
77265,1172,264,6167,1821,1103,380
77265,1172,7581,6166,1820,1103,380
77265,1172,676,6167,1819,1101,380
77265,1172,670,6167,1820,1102,380
70318,1171,264,6166,1821,1100,380
70318,1171,7572,6167,1819,1102,380
70318,1171,676,6167,1821,1103,381
70318,1171,676,6166,1820,1103,379
70382,1171,264,6166,1820,1103,379
70382,1171,7566,6167,1821,1103,380
70382,1171,2462,6166,1820,1104,379
70382,1171,675,6167,1820,1106,379
70394,1172,264,6167,1820,1105,379
70394,1172,7567,6167,1821,1102,379
70394,1172,677,6167,1820,1103,380
70394,1172,677,6166,1820,1102,381
70395,1172,264,6167,1820,1102,380
70395,1172,7572,6166,1820,1105,379
70395,1172,674,6167,1821,1107,380
70395,1172,672,6166,1820,1109,380
70431,1172,265,6166,1820,1108,379
70431,1172,7563,6168,1820,1106,380
70431,1172,672,6167,1821,1104,381
70431,1172,676,6166,1820,1102,379
85091,1171,264,6166,1820,1102,380
85091,1171,7583,6167,1821,1104,379
85091,1171,676,6168,1820,1105,380
85091,1171,674,6167,1821,1103,380
70355,1172,265,6166,1820,1105,380
70355,1172,7565,6168,1820,1105,380
70355,1172,674,6167,1821,1109,380
70355,1172,669,6166,1820,1113,380
86522,1172,265,6167,1821,1107,379
86522,1172,7567,6167,1820,1104,381
86522,1172,675,6167,1821,1103,380
86522,1172,676,6166,1820,1103,380
70257,1172,264,6167,1821,1103,380
70257,1172,7578,6166,1820,1105,380
70257,1172,675,6167,1821,1105,380
70257,1172,2459,6166,1820,1104,380
70494,1171,263,6166,1820,1104,380
70494,1171,7583,6167,1821,1102,379
70494,1171,669,6167,1819,1103,380
70494,1171,675,6167,1821,1104,381
70407,1172,264,6167,1820,1101,379
70407,1172,7568,6168,1820,1104,380
70407,1172,675,6167,1821,1105,380
70407,1172,674,6166,1820,1105,380
70407,1172,264,6166,1820,1104,380
70407,1172,7565,6167,1821,1104,381
70407,1172,675,6166,1821,1104,380
70407,1172,676,6167,1821,1103,380
70432,1172,264,6168,1820,1104,381
70432,1172,7567,6167,1820,1103,380
70432,1172,2461,6167,1821,1104,379
70432,1172,675,6167,1820,1103,380
75946,1172,265,6167,1821,1102,379
75946,1172,7506,6167,1820,1103,380
75946,1172,675,6166,1820,1102,380
75946,1172,668,6166,1821,1104,379
70281,1172,264,6167,1821,1102,380
70281,1172,7564,6166,1821,1108,379
70281,1172,672,6167,1821,1104,380
70281,1172,675,6166,1820,1104,380
77266,1172,263,6166,1821,1104,381
77266,1172,7572,6167,1820,1104,380
77266,1172,675,6167,1821,1104,380
77266,1172,675,6167,1821,1105,381
70406,1171,264,6166,1821,1104,379
70406,1171,9351,6167,1821,1108,379
70406,1171,671,6166,1821,1107,381
70406,1171,674,6167,1820,1107,381
70382,1171,263,6166,1820,1109,382
70382,1171,7586,6167,1821,1105,382
70382,1171,676,6167,1820,1104,379
70382,1171,673,6168,1820,1104,380
70394,1171,264,6166,1820,1104,380
70394,1171,7579,6167,1821,1106,379
70394,1171,673,6168,1820,1105,381
70394,1171,674,6166,1821,1105,381
70457,1173,264,6167,1820,1106,380
70457,1173,7565,6168,1820,1105,379
70457,1173,673,6166,1821,1106,381
70457,1173,674,6167,1820,1106,379
79613,1172,265,6167,1820,1104,379
79613,1172,7570,6166,1820,1107,380
79613,1172,673,6166,1820,1108,379
79613,1172,672,6167,1821,1106,379
75810,1172,264,6166,1821,1105,380
75810,1172,7569,6167,1819,1103,380
75810,1172,676,6167,1821,1104,380
75810,1172,675,6166,1820,1105,380
70306,1172,264,6167,1820,1104,379
70306,1172,7571,6167,1820,1103,380
70306,1172,675,6167,1821,1104,379
70306,1172,676,6166,1820,1104,382
77316,1172,264,6167,1821,1103,382
77316,1172,7582,6167,1820,1102,379
77316,1172,676,6167,1821,1104,380
77316,1172,2461,6167,1821,1102,380
70206,1171,264,6166,1821,1103,380
70206,1171,7568,6166,1821,1098,381
70206,1171,672,6167,1820,1101,379
70206,1171,668,6166,1820,1101,380
70395,1172,264,6167,1820,1103,381
70395,1172,7578,6166,1821,1102,380
70395,1172,678,6167,1820,1099,381
70395,1172,672,6166,1821,1100,380
70357,1171,264,6167,1820,1098,381
70357,1171,7578,6167,1821,1097,380
70357,1171,675,6166,1820,1096,381
70357,1171,674,6166,1820,1096,381
70319,1172,264,6166,1820,1097,380
70319,1172,7566,6168,1820,1096,380
70319,1172,2460,6167,1821,1094,381
70319,1172,676,6167,1820,1094,381
70281,1172,264,6167,1821,1094,381
70281,1172,7579,6166,1820,1096,378
70281,1172,674,6167,1821,1096,379
70281,1172,675,6167,1819,1097,379
70292,1173,264,6167,1821,1096,379
70292,1173,7585,6166,1820,1096,379
70292,1173,675,6167,1820,1095,381
70292,1173,675,6167,1821,1095,380
75873,1172,264,6167,1820,1095,380
75873,1172,7578,6167,1821,1097,378
75873,1172,674,6167,1821,1095,378
75873,1172,675,6167,1821,1095,379
77215,1172,265,6167,1820,1094,379
77215,1172,9356,6167,1821,1094,380
77215,1172,675,6167,1821,1095,379
77215,1172,675,6167,1821,1095,379
70432,1172,264,6167,1821,1096,380
70432,1172,7584,6167,1820,1095,379
70432,1172,674,6166,1820,1096,379
70432,1172,675,6168,1820,1096,380
70307,1172,264,6167,1821,1094,380
70307,1172,7581,6166,1820,1096,380
70307,1172,676,6167,1820,1094,380
70307,1172,676,6167,1821,1095,380
70382,1172,265,6166,1820,1096,380
70382,1172,7564,6167,1820,1095,379
70382,1172,675,6167,1821,1095,381
70382,1172,676,6167,1821,1095,379
79639,1172,264,6167,1820,1095,380
79639,1172,7563,6166,1820,1096,380
79639,1172,675,6167,1821,1095,379
79639,1172,675,6166,1820,1095,380
70370,1172,264,6167,1821,1095,379
70370,1172,7577,6167,1821,1095,380
70370,1172,676,6166,1820,1095,379
70370,1172,676,6167,1820,1095,380
70343,1172,264,6166,1821,1095,379
70343,1172,7579,6167,1821,1096,379
70343,1172,675,6167,1820,1096,382
70343,1172,674,6167,1821,1096,381
70329,1172,265,6167,1820,1097,379
70329,1172,7563,6166,1820,1096,380
70329,1172,675,6167,1821,1096,381
70329,1172,2461,6166,1820,1096,380
82257,1172,264,6166,1821,1095,380
82257,1172,7581,6167,1821,1096,379
82257,1172,674,6168,1820,1096,379
82257,1172,674,6167,1821,1096,380
70381,1173,264,6167,1821,1095,379
70381,1173,7565,6167,1820,1096,379
70381,1173,676,6167,1820,1094,381
70381,1173,675,6167,1821,1094,380
70991,1172,264,6167,1820,1094,381
70991,1172,7582,6167,1820,1095,380
70991,1172,676,6167,1821,1094,379
70991,1172,675,6167,1821,1094,380
75873,1171,264,6167,1820,1094,380
75873,1171,7578,6166,1821,1095,379
75873,1171,2461,6167,1821,1096,379
75873,1171,673,6168,1820,1096,379
70444,1171,263,6166,1820,1097,379
70444,1171,7579,6166,1821,1097,379
70444,1171,674,6168,1820,1096,379
70444,1171,675,6167,1821,1095,379
70381,1171,264,6167,1821,1096,379
70381,1171,7564,6168,1820,1096,380
70381,1171,675,6166,1820,1095,381
70381,1171,676,6166,1820,1094,380
70380,1172,263,6167,1820,1095,380
70380,1172,7568,6166,1820,1093,382
70380,1172,678,6167,1820,1095,380
70380,1172,675,6166,1821,1095,380
70344,1172,264,6167,1821,1095,380
70344,1172,9363,6167,1820,1094,378
70344,1172,675,6167,1820,1096,379
70344,1172,675,6167,1821,1095,380
77265,1172,265,6167,1820,1095,378
77265,1172,7563,6166,1820,1096,380
77265,1172,675,6166,1820,1096,380
77265,1172,675,6167,1821,1096,380
70420,1172,264,6168,1820,1096,381
70420,1172,7579,6166,1820,1095,381
70420,1172,675,6167,1821,1095,379
70420,1172,675,6166,1820,1096,379
70458,1172,264,6167,1821,1096,379
70458,1172,7583,6166,1820,1095,379
70458,1172,675,6167,1821,1096,378
70458,1172,675,6167,1820,1095,378
79614,1171,264,6167,1820,1095,378
79614,1171,7580,6167,1820,1094,379
79614,1171,677,6167,1820,1094,380
79614,1171,676,6166,1821,1095,380
70395,1172,265,6166,1820,1095,379
70395,1172,7570,6168,1820,1096,381
70395,1172,674,6167,1821,1097,380
70395,1172,674,6167,1821,1096,380
70369,1172,264,6167,1820,1097,379
70369,1172,7576,6166,1821,1096,380
70369,1172,675,6167,1821,1095,380
70369,1172,676,6167,1821,1095,380
70319,1172,264,6167,1821,1095,381
70319,1172,7586,6167,1820,1095,381
70319,1172,676,6167,1821,1094,381
70319,1172,2461,6166,1821,1094,382
70343,1171,264,6167,1821,1094,381
70343,1171,7569,6167,1821,1094,381
70343,1171,677,6167,1820,1095,380
70343,1171,674,6166,1820,1096,380
92189,1172,264,6167,1821,1096,380
92189,1172,7579,6166,1820,1097,380
92189,1172,674,6167,1821,1095,380
92189,1172,676,6167,1820,1096,381
70418,1172,264,6167,1821,1095,379
70418,1172,7581,6167,1821,1094,380
70418,1172,677,6168,1820,1095,381
70418,1172,676,6166,1820,1095,380
70532,1173,264,6167,1820,1095,380
70532,1173,7580,6166,1821,1096,379
70532,1173,2460,6166,1820,1097,380
70532,1173,674,6167,1821,1096,379
70394,1172,263,6167,1820,1097,379
70394,1172,7567,6167,1821,1096,381
70394,1172,673,6166,1821,1096,381
70394,1172,676,6167,1820,1096,381
70395,1172,264,6167,1821,1096,382
70395,1172,7586,6167,1821,1096,380
70395,1172,675,6166,1820,1096,381
70395,1172,674,6167,1820,1097,381
70331,1172,264,6167,1821,1096,380
70331,1172,7580,6167,1820,1097,381
70331,1172,673,6167,1820,1095,381
70331,1172,675,6166,1820,1097,381
79586,1172,264,6167,1821,1097,381
79586,1172,7570,6167,1820,1097,382
79586,1172,673,6166,1821,1098,382
79586,1172,673,6167,1821,1098,380
70332,1172,264,6167,1821,1099,381
70332,1172,7586,6166,1820,1100,380
70332,1172,670,6167,1821,1100,380
70332,1172,672,6166,1819,1100,381
77241,1172,264,6167,1820,1099,380
77241,1172,7584,6166,1820,1102,381
77241,1172,678,6167,1819,1099,382
77241,1172,671,6166,1821,1100,381
75836,1172,264,6166,1821,1100,381
75836,1172,7506,6166,1821,1100,380
75836,1172,671,6166,1820,1101,381
75836,1172,2456,6167,1821,1099,381
70433,1172,265,6167,1820,1099,381
70433,1172,7571,6167,1820,1100,381
70433,1172,670,6167,1821,1099,381
70433,1172,672,6167,1821,1098,380
70470,1172,265,6167,1820,1100,381
70470,1172,7568,6167,1820,1101,381
70470,1172,677,6167,1821,1101,380
70470,1172,670,6166,1820,1099,381
70384,1172,264,6167,1821,1099,381
70384,1172,7586,6167,1821,1098,380
70384,1172,673,6167,1820,1098,380
70384,1172,672,6167,1820,1098,380
70370,1172,264,6166,1821,1098,380
70370,1172,7583,6167,1821,1098,380
70370,1172,2457,6166,1821,1099,382
70370,1172,672,6166,1821,1099,380
70331,1172,265,6167,1820,1099,381
70331,1172,7569,6167,1821,1100,381
70331,1172,671,6167,1820,1098,381
70331,1172,673,6166,1820,1097,381
70381,1172,264,6166,1821,1099,382
70381,1172,7572,6166,1820,1100,381
70381,1172,671,6167,1821,1100,381
70381,1172,671,6167,1819,1100,381
77302,1173,264,6167,1820,1099,381
77302,1173,7583,6167,1821,1099,381
77302,1173,671,6167,1819,1099,382
77302,1173,672,6166,1820,1100,381
75973,1172,264,6167,1821,1100,382
75973,1172,9371,6167,1821,1099,381
75973,1172,672,6167,1819,1098,380
75973,1172,671,6167,1821,1098,381
70433,1173,264,6167,1821,1098,381
70433,1173,7572,6167,1821,1099,379
70433,1173,670,6167,1821,1096,381
70433,1173,675,6166,1820,1100,381
70381,1171,264,6166,1821,1098,380
70381,1171,7570,6167,1820,1097,382
70381,1171,673,6167,1821,1100,380
70381,1171,671,6166,1821,1101,381
70383,1172,264,6167,1819,1100,381
70383,1172,7577,6167,1820,1100,380
70383,1172,670,6166,1821,1101,380
70383,1172,671,6167,1820,1101,380
79625,1171,263,6166,1821,1101,381
79625,1171,7581,6167,1821,1098,380
79625,1171,674,6166,1820,1098,380
79625,1171,672,6167,1820,1098,381
70317,1173,264,6167,1820,1097,380
70317,1173,7585,6167,1820,1098,380
70317,1173,673,6167,1821,1097,382
70317,1173,674,6167,1820,1096,380
70331,1172,265,6166,1820,1097,381
70331,1172,7572,6167,1820,1098,381
70331,1172,672,6166,1821,1096,380
70331,1172,674,6166,1821,1096,380
77228,1172,264,6166,1821,1097,381
77228,1172,7580,6166,1821,1097,381
77228,1172,674,6167,1821,1098,380
77228,1172,2457,6167,1821,1098,381
75984,1172,264,6166,1820,1098,381
75984,1172,7585,6167,1821,1098,381
75984,1172,673,6166,1820,1098,381
75984,1172,673,6168,1820,1098,382
70433,1171,263,6166,1820,1099,381
70433,1171,7572,6167,1820,1098,380
70433,1171,673,6167,1820,1100,381
70433,1171,671,6167,1820,1098,381
70432,1173,264,6167,1821,1099,380
70432,1173,7572,6166,1820,1098,381
70432,1173,671,6166,1820,1096,382
70432,1173,675,6167,1821,1096,382
70445,1172,264,6166,1821,1096,381
70445,1172,7571,6167,1819,1096,382
70445,1172,2460,6167,1820,1096,381
70445,1172,675,6167,1820,1096,381
70271,1172,264,6167,1821,1097,381
70271,1172,7579,6166,1820,1096,380
70271,1172,675,6167,1821,1096,381
70271,1172,674,6167,1820,1097,382
70279,1171,264,6167,1821,1097,381
70279,1171,7570,6167,1820,1097,380
70279,1171,672,6166,1821,1096,381
70279,1171,674,6167,1821,1096,380
70193,1172,264,6166,1820,1097,381
70193,1172,7579,6167,1821,1097,381
70193,1172,674,6167,1820,1097,380
70193,1172,672,6167,1820,1099,380
77153,1172,264,6167,1820,1097,380
77153,1172,9363,6167,1821,1100,381
77153,1172,671,6167,1820,1100,381
77153,1172,671,6166,1820,1100,380
207539,1172,265,6166,1820,1101,380
207539,1172,7569,6167,1821,1099,381
207539,1172,672,6167,1820,1098,381
207539,1172,673,6166,1820,1098,380
75837,1171,264,6167,1821,1097,381
75837,1171,7507,6167,1821,1100,381
75837,1171,670,6166,1820,1100,381
75837,1171,671,6166,1820,1102,380
70295,1172,264,6167,1821,1101,381
70295,1172,7577,6167,1821,1100,381
70295,1172,671,6167,1821,1098,380
70295,1172,672,6166,1820,1098,381
79638,1172,264,6166,1821,1098,381
79638,1172,7580,6167,1820,1099,380
79638,1172,672,6167,1821,1099,380
79638,1172,671,6167,1821,1099,381
75836,1172,264,6167,1819,1099,381
75836,1172,7567,6166,1821,1102,380
75836,1172,677,6167,1820,1099,380
75836,1172,672,6167,1820,1099,380
70357,1172,264,6167,1821,1100,381
70357,1172,7577,6167,1821,1099,381
70357,1172,672,6167,1820,1100,380
70357,1172,670,6166,1820,1100,381
70368,1173,264,6167,1820,1100,380
70368,1173,7564,6167,1819,1102,381
70368,1173,677,6167,1821,1104,381
70368,1173,2461,6167,1821,1102,380
77241,1172,264,6167,1821,1102,381
77241,1172,7580,6166,1821,1102,380
77241,1172,677,6167,1821,1104,381
77241,1172,675,6168,1820,1105,380
70356,1172,264,6167,1821,1104,381
70356,1172,7582,6167,1821,1102,380
70356,1172,677,6167,1820,1102,380
70356,1172,669,6167,1821,1100,381
75973,1171,264,6167,1820,1100,381
75973,1171,7585,6167,1820,1098,380
75973,1171,672,6167,1821,1102,381
75973,1171,678,6166,1821,1100,380
70507,1172,264,6166,1820,1101,380
70507,1172,7581,6167,1821,1100,380
70507,1172,2464,6167,1820,1103,381
70507,1172,677,6167,1821,1101,381
70432,1173,264,6167,1821,1102,380
70432,1173,7577,6166,1819,1101,381
70432,1173,678,6167,1821,1100,382
70432,1173,671,6166,1820,1101,381
70406,1172,265,6167,1821,1100,380
70406,1172,7570,6167,1820,1100,381
70406,1172,670,6166,1821,1102,381
70406,1172,678,6167,1820,1101,380
70306,1172,264,6167,1821,1101,381
70306,1172,7565,6167,1820,1100,380
70306,1172,678,6167,1821,1103,380
70306,1172,676,6168,1820,1104,380
70306,1172,264,6167,1821,1104,380
70306,1172,9366,6167,1820,1101,380
70306,1172,677,6167,1821,1102,381
70306,1172,678,6166,1820,1102,380
86560,1172,265,6167,1820,1101,379
86560,1172,7569,6167,1820,1102,380
86560,1172,677,6166,1821,1100,381
86560,1172,670,6167,1820,1098,380
70344,1172,264,6167,1819,1101,380
70344,1172,7571,6167,1821,1100,382
70344,1172,680,6166,1820,1100,380
70344,1172,670,6167,1821,1100,380
70420,1172,264,6167,1821,1100,382
70420,1172,7566,6167,1820,1099,380
70420,1172,670,6166,1820,1101,381
70420,1172,670,6168,1820,1102,380
85156,1172,265,6167,1820,1100,381
85156,1172,7571,6167,1821,1102,381
85156,1172,677,6166,1820,1103,380
85156,1172,677,6167,1821,1101,381
70432,1171,264,6167,1820,1101,381
70432,1171,7578,6166,1820,1105,381
70432,1171,675,6167,1820,1101,381
70432,1171,670,6166,1821,1103,380
70370,1172,264,6167,1821,1103,381
70370,1172,7578,6167,1821,1102,381
70370,1172,678,6167,1820,1100,381
70370,1172,670,6168,1820,1101,382
70305,1172,264,6166,1820,1100,381
70305,1172,7586,6167,1821,1100,380
70305,1172,2463,6167,1821,1100,381
70305,1172,678,6167,1821,1100,381
70319,1172,264,6167,1819,1099,382
70319,1172,7581,6167,1821,1098,381
70319,1172,673,6167,1821,1100,380
70319,1172,671,6166,1820,1101,380
77228,1172,264,6167,1821,1100,380
77228,1172,7579,6166,1820,1102,381
77228,1172,678,6167,1819,1101,382
77228,1172,678,6167,1820,1101,381
70405,1171,264,6167,1821,1103,380
70405,1171,7568,6168,1820,1102,380
70405,1171,676,6166,1820,1101,381
70405,1171,670,6167,1821,1101,381
70407,1172,265,6167,1820,1101,381
70407,1172,9353,6167,1821,1101,380
70407,1172,678,6166,1820,1100,380
70407,1172,671,6166,1820,1101,380
76024,1172,265,6167,1821,1102,381
76024,1172,7505,6166,1821,1102,381
76024,1172,677,6167,1821,1100,381
76024,1172,670,6166,1821,1100,380
70408,1172,263,6167,1820,1102,380
70408,1172,7568,6167,1820,1100,381
70408,1172,678,6167,1820,1099,381
70408,1172,672,6166,1821,1101,380
70407,1171,263,6166,1820,1100,381
70407,1171,7571,6166,1820,1101,380
70407,1171,677,6166,1820,1102,381
70407,1171,678,6167,1819,1102,380
79512,1172,264,6167,1821,1102,381
79512,1172,7571,6166,1820,1100,380
79512,1172,670,6167,1821,1099,380
79512,1172,671,6167,1819,1100,382
70369,1172,264,6166,1820,1099,380
70369,1172,7565,6166,1821,1103,380
70369,1172,677,6168,1820,1101,382
70369,1172,678,6167,1821,1100,381
77277,1171,264,6167,1821,1100,381
77277,1171,7572,6167,1821,1100,381
77277,1171,670,6166,1820,1100,380
77277,1171,671,6167,1821,1100,380
70319,1172,264,6167,1820,1099,381
70319,1172,7571,6166,1821,1101,381
70319,1172,679,6167,1820,1102,380
70319,1172,2461,6167,1821,1102,381
75298,1173,264,6167,1821,1102,380
75298,1173,7572,6167,1820,1100,380
75298,1173,669,6166,1820,1103,381
75298,1173,677,6167,1820,1103,380
70433,1172,265,6167,1821,1102,380
70433,1172,7566,6166,1821,1099,381
70433,1172,672,6167,1821,1099,381
70433,1172,672,6167,1820,1098,381
70496,1172,264,6167,1820,1099,380
70496,1172,7567,6166,1821,1099,381
70496,1172,671,6167,1821,1099,380
70496,1172,672,6167,1821,1099,380
70357,1172,264,6167,1821,1102,381
70357,1172,7566,6166,1820,1100,380
70357,1172,2464,6167,1820,1098,381
70357,1172,673,6167,1821,1099,381
70368,1171,264,6167,1821,1100,380
70368,1171,7565,6167,1819,1101,381
70368,1171,678,6167,1821,1102,381
70368,1171,677,6166,1820,1102,381
70319,1172,264,6167,1819,1101,381
70319,1172,7579,6167,1820,1101,381
70319,1172,677,6167,1821,1102,380
70319,1172,677,6167,1821,1101,381
77279,1171,264,6167,1820,1101,382
77279,1171,7569,6167,1820,1103,381
77279,1171,676,6168,1820,1102,381
77279,1171,678,6167,1820,1100,381
70407,1172,264,6166,1820,1102,381
70407,1172,9353,6166,1820,1098,381
70407,1172,673,6166,1820,1099,381
70407,1172,672,6166,1821,1097,381
75735,1172,264,6167,1821,1097,381
75735,1172,7564,6168,1820,1099,381
75735,1172,671,6167,1821,1100,380
75735,1172,670,6167,1820,1100,380
70471,1172,265,6167,1821,1100,380
70471,1172,7565,6167,1821,1098,381
70471,1172,673,6167,1821,1099,381
70471,1172,672,6167,1820,1099,381
70433,1172,264,6168,1820,1099,381
70433,1172,7580,6167,1820,1100,381
70433,1172,679,6167,1820,1099,381
70433,1172,672,6167,1821,1098,380
79651,1171,264,6166,1820,1099,382
79651,1171,7565,6166,1821,1101,380
79651,1171,678,6167,1820,1098,380
79651,1171,671,6167,1820,1098,381
70305,1173,264,6167,1821,1098,381
70305,1173,7570,6167,1820,1100,381
70305,1173,671,6166,1821,1102,381
70305,1173,676,6167,1821,1103,381
70367,1172,264,6167,1821,1103,380
70367,1172,7570,6166,1820,1105,381
70367,1172,675,6167,1820,1099,380
70367,1172,671,6166,1820,1099,380
77191,1172,264,6166,1821,1100,380
77191,1172,7572,6166,1820,1096,380
77191,1172,675,6167,1821,1098,380
77191,1172,2457,6167,1821,1100,381
70405,1171,264,6166,1821,1099,381
70405,1171,7572,6168,1820,1098,381
70405,1171,673,6167,1820,1099,382
70405,1171,671,6166,1820,1100,381
70359,1172,264,6167,1819,1101,380
70359,1172,7566,6166,1820,1101,382
70359,1172,679,6167,1820,1098,379
70359,1172,672,6166,1820,1099,380
75962,1172,264,6166,1820,1099,379
75962,1172,7501,6167,1820,1101,381
75962,1172,670,6167,1821,1103,381
75962,1172,677,6167,1820,1100,380
70333,1172,264,6168,1820,1103,380
70333,1172,7572,6167,1821,1104,381
70333,1172,2461,6167,1820,1102,380
70333,1172,677,6168,1820,1102,381
70419,1171,264,6166,1820,1103,380
70419,1171,7572,6167,1821,1104,380
70419,1171,676,6167,1820,1100,381
70419,1171,671,6167,1821,1098,381
75672,1172,264,6167,1820,1099,381
75672,1172,7567,6166,1820,1097,381
75672,1172,674,6167,1820,1100,380
75672,1172,671,6167,1821,1098,381
70305,1172,265,6167,1820,1098,380
70305,1172,7568,6168,1820,1097,381
70305,1172,673,6167,1820,1096,381
70305,1172,673,6166,1820,1098,381
77265,1171,264,6167,1820,1095,381
77265,1171,9356,6167,1821,1100,381
77265,1171,671,6166,1821,1099,381
77265,1171,672,6167,1820,1099,382
70268,1173,264,6167,1820,1099,380
70268,1173,7571,6167,1819,1098,381
70268,1173,671,6166,1820,1097,381
70268,1173,674,6167,1821,1097,380
70320,1172,264,6168,1820,1098,381
70320,1172,7573,6167,1820,1097,381
70320,1172,672,6167,1821,1098,380
70320,1172,672,6166,1820,1098,380
75799,1172,265,6166,1820,1099,380
75799,1172,7568,6166,1821,1099,382
75799,1172,672,6167,1821,1098,382
75799,1172,673,6167,1820,1097,380
185251,1172,264,6166,1821,1097,381
185251,1172,7580,6166,1820,1096,381
185251,1172,675,6167,1820,1099,380
185251,1172,671,6167,1821,1098,381
70456,1172,264,6166,1820,1099,381
70456,1172,7583,6166,1820,1097,380
70456,1172,672,6166,1820,1099,381
70456,1172,671,6167,1821,1100,381
70254,1172,264,6167,1820,1099,381
70254,1172,7568,6167,1821,1096,381
70254,1172,675,6166,1820,1100,380
70254,1172,671,6166,1820,1100,380
79688,1172,265,6167,1821,1098,380
79688,1172,7572,6167,1820,1098,381
79688,1172,671,6167,1821,1097,380
79688,1172,2459,6168,1820,1098,381
77215,1172,264,6167,1821,1097,379
77215,1172,7584,6166,1820,1097,380
77215,1172,673,6166,1820,1097,381
77215,1172,674,6167,1821,1096,381
70393,1172,265,6166,1820,1097,379
70393,1172,7570,6167,1820,1099,381
70393,1172,671,6166,1821,1100,381
70393,1172,671,6167,1821,1099,381
70444,1171,263,6167,1820,1100,380
70444,1171,7566,6167,1820,1097,381
70444,1171,674,6166,1820,1098,381
70444,1171,672,6167,1821,1099,381
70408,1172,264,6167,1821,1099,381
70408,1172,7569,6167,1821,1099,380
70408,1172,2457,6168,1820,1099,380
70408,1172,671,6167,1820,1098,381
70470,1172,264,6167,1820,1098,380
70470,1172,7570,6167,1820,1101,380
70470,1172,669,6167,1821,1100,383
70470,1172,679,6167,1820,1099,381
70444,1172,265,6167,1821,1100,381
70444,1172,7567,6167,1821,1098,382
70444,1172,673,6167,1821,1098,381
70444,1172,671,6167,1821,1098,381
70356,1171,264,6167,1820,1097,381
70356,1171,7571,6167,1821,1098,382
70356,1171,673,6167,1821,1098,381
70356,1171,673,6166,1820,1099,380
79487,1171,264,6166,1820,1099,380
79487,1171,7565,6167,1821,1099,380
79487,1171,672,6167,1820,1097,380
79487,1171,673,6166,1820,1097,381
77215,1172,265,6167,1821,1096,381
77215,1172,7569,6167,1821,1098,380
77215,1172,671,6166,1820,1098,380
77215,1172,672,6167,1821,1098,380
70344,1172,264,6167,1820,1099,381
70344,1172,7572,6166,1821,1098,380
70344,1172,672,6167,1821,1100,380
70344,1172,671,6167,1820,1101,380
70495,1171,264,6166,1820,1101,381
70495,1171,7567,6166,1820,1099,380
70495,1171,673,6167,1821,1099,380
70495,1171,2456,6166,1821,1099,382
70419,1171,264,6167,1821,1100,380
70419,1171,7566,6167,1819,1101,381
70419,1171,678,6167,1821,1100,381
70419,1171,671,6166,1820,1100,381
76012,1171,263,6166,1820,1100,381
76012,1171,7503,6167,1820,1102,380
76012,1171,677,6167,1820,1103,380
76012,1171,676,6166,1820,1102,382
