RMS,Variance,Skewness,Kurtosis,CrestFactor,ShapeFactor,ImpulseFactor,MarginFactor,Peak1,Peak2,Peak3,PeakLocs1,PeakLocs2,PeakLocs3,FAULT_ID
2571.031250,6605651.500000,0.144663,4.246940,4.381329,1.420720,6.224639,15.708810,1633029.125000,1604307.500000,1325791.375000,398.437500,421.875000,351.562500,4
2742.604980,7525108.500000,0.061311,4.564146,4.107238,1.436455,5.899862,17.285706,2325335.250000,1716765.000000,1031663.500000,398.437500,375.000000,421.875000,3
2732.919189,7472499.500000,0.084064,4.614697,4.121795,1.436357,5.920370,17.236206,2474709.500000,1994837.875000,631036.687500,398.437500,375.000000,421.875000,4
2736.135498,7488260.000000,0.109635,4.601721,4.116950,1.428582,5.881401,16.947784,2311301.500000,1740228.625000,1027814.437500,398.437500,375.000000,421.875000,4
2940.572266,8648961.000000,0.063164,4.293873,4.022047,1.437208,5.780519,16.428738,2107901.000000,1978121.750000,1155337.875000,398.437500,421.875000,351.562500,4
2952.585693,8721641.000000,0.278848,4.472745,4.039779,1.452759,5.868825,14.519897,2541873.750000,1962817.750000,1037828.125000,398.437500,375.000000,421.875000,4
2962.663574,8781676.000000,0.293527,4.432143,4.026037,1.448432,5.831442,14.425368,2659447.750000,2251291.250000,618602.375000,398.437500,375.000000,421.875000,4
2971.914307,8835363.000000,0.270029,4.374861,4.013505,1.451004,5.823613,14.526052,2488125.250000,2009216.000000,1045792.500000,398.437500,375.000000,421.875000,3
2960.313721,8767574.000000,0.231290,4.703676,4.029233,1.473745,5.938060,15.851537,2070544.500000,1991482.250000,1316467.250000,398.437500,421.875000,351.562500,3
3027.805908,9169777.000000,0.107391,4.750072,4.207722,1.466924,6.172410,17.569981,2544704.500000,1880674.000000,1128700.375000,398.437500,375.000000,421.875000,3
3037.757812,9232477.000000,0.074782,4.686033,4.193937,1.461850,6.130908,17.420568,2673659.000000,2187656.500000,714376.500000,398.437500,375.000000,421.875000,4
3031.455811,9194177.000000,0.073587,4.729236,4.202655,1.466370,6.162648,17.498919,2488495.750000,1884853.375000,1189514.500000,398.437500,375.000000,421.875000,4
3152.708252,9939761.000000,0.138289,4.684731,4.041022,1.463936,5.915798,16.811928,1932311.375000,1875653.000000,1515123.375000,421.875000,398.437500,351.562500,4
3123.717285,9760966.000000,-0.062776,4.538444,3.828956,1.467260,5.618075,15.799787,2602944.000000,1986703.250000,1268903.875000,398.437500,375.000000,421.875000,3
3130.513672,9804905.000000,-0.035684,4.510201,3.820643,1.465295,5.598368,15.735318,2771169.250000,2294549.000000,807977.625000,398.437500,375.000000,421.875000,4
3129.817627,9798128.000000,-0.012004,4.508709,3.821493,1.465494,5.600375,15.780274,2587637.250000,2001522.250000,1233562.500000,398.437500,375.000000,421.875000,3
2930.938477,8589188.000000,-0.145282,4.395873,4.064566,1.458481,5.928091,16.683935,1996409.500000,1955899.000000,1161197.250000,398.437500,421.875000,351.562500,4
2738.790527,7504623.500000,0.162377,4.426552,4.349728,1.445470,6.287402,16.183344,2309771.750000,1653763.375000,1042750.312500,398.437500,375.000000,421.875000,4
2736.558838,7492414.500000,0.157536,4.439919,4.353275,1.449726,6.311056,16.264589,2402150.250000,1995246.000000,586782.812500,398.437500,375.000000,421.875000,4
2727.922607,7443421.500000,0.139749,4.472816,4.367057,1.455558,6.356505,16.504795,2231865.250000,1785389.500000,964669.437500,398.437500,375.000000,421.875000,4
2756.002686,7599204.000000,0.217749,4.335014,4.070342,1.443637,5.876098,15.605350,1854641.250000,1776403.875000,1378050.375000,398.437500,421.875000,351.562500,3
2756.699219,7602407.000000,0.218432,4.151012,3.844686,1.434517,5.515268,14.747562,2324543.750000,1772413.000000,1024604.812500,398.437500,375.000000,421.875000,3
2744.841797,7537825.000000,0.208273,4.192958,3.861295,1.440238,5.561182,14.960917,2461088.500000,2007004.875000,613529.875000,398.437500,375.000000,421.875000,4
2753.988037,7587962.000000,0.205877,4.146851,3.848471,1.430305,5.504488,14.680359,2316723.750000,1732387.750000,1034299.062500,398.437500,375.000000,421.875000,4
2813.018555,7913852.000000,-0.027756,4.412917,3.628573,1.442758,5.235152,16.206669,1922217.625000,1914298.125000,1076728.375000,421.875000,398.437500,351.562500,4
2912.948486,8487315.000000,-0.090871,4.172105,3.243697,1.438372,4.665644,15.117966,2522472.000000,1893460.000000,1229041.250000,398.437500,375.000000,421.875000,4
2929.160156,8584166.000000,-0.078127,4.093184,3.225745,1.425591,4.598593,14.751351,2746758.750000,2172489.500000,764154.812500,398.437500,375.000000,421.875000,4
2945.343506,8678773.000000,-0.060316,4.021539,3.208021,1.417208,4.546433,14.487657,2585710.250000,1903993.875000,1221517.500000,398.437500,375.000000,421.875000,3
2890.985352,8353089.500000,0.123926,4.029743,4.175150,1.409332,5.884175,14.810474,2040020.500000,2012485.875000,1352129.000000,398.437500,421.875000,351.562500,3
3157.839355,9975970.000000,0.049947,4.715870,3.822328,1.461880,5.587786,16.383591,2647119.250000,1968383.750000,1195550.875000,398.437500,375.000000,421.875000,3
3123.439453,9760630.000000,0.046762,4.890249,3.864425,1.478766,5.714582,16.804667,2749360.250000,2296023.000000,713776.375000,398.437500,375.000000,421.875000,4
3119.005371,9730809.000000,0.019549,4.914965,3.869919,1.478995,5.723592,16.812258,2545501.000000,1990610.500000,1204099.375000,398.437500,375.000000,421.875000,4
3192.643311,10194486.000000,0.020435,4.481830,3.646787,1.467606,5.352046,16.049913,2128838.250000,2096076.500000,1366991.250000,421.875000,398.437500,351.562500,3
3150.797607,9932024.000000,-0.003098,4.435129,3.334758,1.458601,4.864080,15.644610,2697396.500000,2190332.250000,1101905.125000,398.437500,375.000000,421.875000,3
3172.156738,10067499.000000,-0.020129,4.330851,3.312304,1.446606,4.791597,15.380731,2868084.500000,2385609.500000,737810.250000,398.437500,375.000000,421.875000,4
3157.602051,9974359.000000,-0.005561,4.398860,3.327571,1.457729,4.850699,15.672750,2734225.250000,2082911.125000,1169096.500000,398.437500,375.000000,421.875000,3
3008.736084,9056379.000000,0.005337,4.709782,3.492213,1.467774,5.125779,16.602465,2071608.250000,1979776.750000,1166068.125000,398.437500,421.875000,351.562500,4
2830.279541,8013011.500000,0.067455,4.477100,3.506345,1.443472,5.061312,16.229719,2302106.750000,1804664.250000,1092544.250000,398.437500,375.000000,421.875000,4
2825.301025,7986239.500000,0.100878,4.507848,3.512524,1.447664,5.084953,16.353294,2464083.500000,2089224.250000,633695.250000,398.437500,375.000000,421.875000,4
2824.189209,7979939.500000,0.110549,4.515144,3.513906,1.449434,5.093176,16.387733,2369936.500000,1778624.500000,1077754.750000,398.437500,375.000000,421.875000,3
3116.188477,9706503.000000,-0.049204,5.211021,4.423526,1.484926,6.568610,18.562880,1988354.750000,1767145.125000,1444344.500000,421.875000,398.437500,351.562500,3
3101.238037,9620815.000000,0.043091,4.928234,4.444851,1.473691,6.550336,18.497261,2680832.750000,1905063.000000,1524016.875000,398.437500,375.000000,421.875000,4
3116.411133,9716770.000000,0.021567,4.852273,4.423210,1.469884,6.501606,18.371424,2873520.750000,2179518.750000,1083813.250000,398.437500,375.000000,421.875000,4
3120.012451,9738254.000000,-0.001369,4.832541,4.418105,1.466853,6.480708,18.329803,2742651.000000,1859784.875000,1536755.250000,398.437500,375.000000,421.875000,4
2899.645264,8402579.000000,0.109957,4.433674,3.929101,1.454382,5.714415,15.583710,1827494.375000,1708259.125000,1471253.500000,421.875000,398.437500,351.562500,4
2874.769043,8268061.000000,0.134276,4.550333,4.240793,1.454332,6.167521,16.222805,2313168.500000,1812998.750000,1135077.125000,398.437500,375.000000,421.875000,3
2842.031494,8081089.000000,0.143280,4.723085,4.289643,1.472484,6.316430,16.768152,2440742.750000,2096848.750000,682299.875000,398.437500,375.000000,421.875000,4
2831.102051,8016454.000000,0.176691,4.800016,4.306203,1.480896,6.377038,16.952518,2260092.250000,1826596.375000,1086452.625000,398.437500,375.000000,421.875000,4
2724.565918,7423862.000000,0.065454,4.463222,4.474585,1.472409,6.588418,15.984072,1816196.375000,1791234.375000,1034994.437500,421.875000,398.437500,351.562500,4
2677.793945,7173770.500000,-0.133220,4.891339,4.279629,1.488733,6.371223,17.977816,2254676.250000,1748317.875000,974391.312500,398.437500,375.000000,421.875000,4
